Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;a1;a2;a3;a4;a5;a6;a;b1;b2;b3;b4;b5;b;c;d1;d2;d3;d4;d5;d6;d7;d8;d;e;f;g;h;i;j;k
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CRÉDITO DO PLANALTO CENTRAL LTDA - SICOOB PLANALTO CENTRAL;692214;b3C;S4;I;2;BRASILIA;DF;01/03/2018;2875;0;6326;0;0;0;9201;-9213;0;0;0;230;-8983;217;12;0;-1746;-1165;-11;4959;3107;0;5156;5373;0;5373;-2;0;5371;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694389;b3S;S5;I;2;SAO JOSE DO CERRITO;SC;01/03/2018;7346;0;1783;0;0;0;9130;-1497;-1007;0;0;-418;-2922;6208;663;339;-1816;-1722;-44;0;369;-156;-2367;3841;4;3845;-100;0;3745;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARATINGA LTDA.   SICOOB CREDCOOPER;19449602;b3S;S5;I;2;CARATINGA;MG;01/03/2018;8227;0;837;0;0;0;9064;-1345;-1214;0;0;-1319;-3878;5186;996;630;-2291;-1988;-87;0;937;-461;-2264;2922;15;2937;-172;-80;2685;-264
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;S5;I;2;NOVA TRENTO;SC;01/03/2018;5439;0;3613;0;0;0;9052;-2732;-3;0;0;-571;-3307;5745;711;888;-2260;-2095;-49;0;591;-547;-2762;2984;-22;2962;-72;0;2890;0
BANCO RANDON S.A.;11476673;b2;S4;I;2;CAXIAS DO SUL;RS;01/03/2018;8376;0;663;0;0;0;9039;-2454;-1275;0;0;-733;-4462;4577;30;226;-1358;-1144;-262;0;6;-158;-2659;1918;0;1918;-857;-76;986;0
BANCO BM&FBOVESPA DE SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA S.A.;997185;b1;S4;I;2;SAO PAULO;SP;01/03/2018;0;0;8611;0;420;0;9031;-4720;0;0;0;0;-4720;4312;432;3100;0;-4352;-522;0;2;-15;-1355;2957;0;2957;-1536;0;1421;0
OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;11495073;n2;S4;I;2;SAO PAULO;SP;01/03/2018;0;0;2973;0;5969;0;8942;0;0;0;0;-272;-272;8671;374;0;-1415;-6573;-453;0;0;-37;-8103;567;3;570;-383;0;188;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP;81706616;b3S;S5;I;2;JANDAIA DO SUL;PR;01/03/2018;7712;0;1224;0;0;0;8936;-1646;-421;0;0;-1007;-3074;5862;1476;943;-3538;-2675;-49;0;333;-1389;-4898;964;-135;829;-100;0;729;0
COOPERATIVA DE CRÉDITO DO NORTE DE RONDÔNIA LTDA. – CREDISIS CREDIARI;3222753;b3S;S5;I;2;ARIQUEMES;RO;01/03/2018;8100;0;785;0;0;0;8885;-1095;0;0;0;-75;-1170;7715;246;51;-2060;-1323;0;0;95;-24;-3015;4700;1;4701;0;0;4701;-1188
COOPERATIVA DE CRÉDITO DA FOZ DO RIO ITAJAÍ AÇU - CREDIFOZ;9512539;b3S;S5;I;2;ITAJAI;SC;01/03/2018;7790;0;1055;0;0;0;8845;-1191;-254;0;0;-1640;-3084;5761;1422;693;-1908;-2289;-9;0;26;-729;-2794;2967;-63;2905;0;-126;2779;0
DEUTSCHE SPARKASSEN LEASING DO BRASIL S.A. - SOCIEDADE DE ARRENDAMENTO MERCANTIL;23511655;n1;S4;I;3;SAO PAULO;SP;01/03/2018;0;8758;81;0;0;0;8839;0;-3046;-3853;0;147;-6752;2087;47;0;-1249;-930;-398;0;366;-1;-2165;-78;1;-78;0;0;-78;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;S5;I;2;LAJEADO;RS;01/03/2018;6839;0;1953;0;0;0;8791;-3639;0;0;0;-1297;-4935;3856;483;53;-1499;-2073;-11;0;14;-53;-3087;769;-7;763;0;0;763;-539
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;S5;I;2;CLAUDIO;MG;01/03/2018;5883;0;2863;0;0;0;8746;-3063;-247;0;0;-920;-4230;4516;1051;473;-2426;-1787;-83;0;327;-304;-2749;1767;2;1769;-33;-44;1691;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO CENTRO-OESTE DO RS LTDA. - UNICRED CENTRO-OESTE RS;2641032;b3S;S5;I;2;SANTA MARIA;RS;01/03/2018;7583;0;1138;0;0;0;8721;-2613;1;0;0;-774;-3387;5334;567;174;-1593;-2464;-19;0;18;-48;-3365;1969;131;2100;-46;0;2054;0
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO DOCE LTDA. - SICOOB CREDIRIODOCE;25606237;b3S;S5;I;2;GOVERNADOR VALADARES;MG;01/03/2018;6822;0;1885;0;0;0;8707;-2014;-616;0;0;-1979;-4609;4098;1313;1326;-3436;-3013;-102;0;1408;-501;-3005;1093;169;1262;-253;0;1009;-295
COOPERATIVA DE CRÉDITO DE CAMPINA GRANDE - SICREDI CENTRO PARAIBANA;1151186;b3S;S5;I;2;CAMPINA GRANDE;PB;01/03/2018;8080;0;617;0;0;0;8697;-1778;0;0;0;-2318;-4095;4601;186;389;-2091;-919;-5;6;117;-493;-2810;1792;-57;1735;0;-53;1682;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;S5;I;2;RAUL SOARES;MG;01/03/2018;7297;0;1344;0;0;0;8641;-1781;-369;0;0;-1686;-3837;4804;1179;1064;-2847;-2072;-82;0;691;-510;-2578;2226;-1;2225;-155;-181;1889;-259
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUL E SUDOESTE DE MINAS GERAIS, BAIXA MOGIANA E REGIÃO LTDA. - SICOOB CREDINTER;24048910;b3S;S5;I;2;GUARANESIA;MG;01/03/2018;7403;0;1205;0;0;0;8608;-1400;-579;0;0;-2049;-4028;4580;638;748;-2275;-2068;-42;0;991;-297;-2305;2275;3;2278;-99;-30;2148;0
COOPERATIVA DE CRÉDITO SICOOB ALIANÇA;6174009;b3S;S5;I;2;APUCARANA;PR;01/03/2018;6758;0;1845;0;0;0;8603;-2065;-265;0;0;-1860;-4189;4413;979;1074;-2125;-2328;-37;0;466;-614;-2584;1829;116;1945;-76;0;1869;-340
COOPERATIVA DE CRÉDITO DE SETE LAGOAS LTDA. - SICOOB CREDISETE;22753982;b3S;S5;I;2;SETE LAGOAS;MG;01/03/2018;6676;0;1831;0;0;0;8506;-1753;-123;0;0;-2606;-4482;4025;1266;1113;-2859;-2118;-38;0;444;-375;-2567;1457;-2;1456;-73;0;1383;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE TRANSPORTES DO SUL DO BRASIL - TRANSPOCRED;8075352;b3S;S5;I;2;FLORIANOPOLIS;SC;01/03/2018;7093;0;1397;0;0;0;8490;-1726;-95;0;0;-1198;-3019;5471;850;711;-2427;-2035;-10;0;36;-622;-3499;1972;-10;1962;0;-161;1801;0
COOPERATIVA DE CRÉDITO ORIGINAL - SICOOB ORIGINAL;81292278;b3S;S5;I;2;SAO LOURENCO D'OESTE;SC;01/03/2018;7074;0;1366;0;0;0;8440;-2210;-761;0;0;-1147;-4118;4322;1014;115;-2211;-1917;-33;0;288;-164;-2909;1413;0;1413;-82;0;1331;0
FAIR CORRETORA DE CAMBIO S.A.;32648370;n2;S4;I;2;SAO PAULO;SP;01/03/2018;0;0;234;0;8102;0;8336;0;0;0;0;0;0;8336;7672;0;-2752;-10353;-1117;0;1;-25;-6573;1763;0;1763;-1068;0;695;0
COOPERATIVA DE CRÉDITO, DE POUPANÇA E INVESTIMENTO DO ESTADO DE MATO GROSSO E NO MUNICÍPIO DE CAMPO GRANDE - MS - SICOOB UNIÃO PANTANEIRO;3326437;b3S;S5;I;2;CUIABA;MT;01/03/2018;7839;0;484;0;0;0;8323;-1229;-634;0;0;-1734;-3597;4726;1027;1008;-3210;-3567;-96;0;1064;-272;-4046;680;0;680;-103;-230;347;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE UNAÍ E NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;S5;I;2;UNAI;MG;01/03/2018;7548;0;686;0;0;0;8234;-844;-1574;0;0;-1052;-3470;4763;781;553;-2199;-1500;-63;0;549;-254;-2132;2631;-3;2628;-138;-64;2427;0
COOPERATIVA DE CRÉDITO ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;S5;I;2;RIO DO SUL;SC;01/03/2018;4659;0;3480;0;0;1;8139;-2786;-192;0;0;-419;-3396;4742;853;204;-2026;-2087;-50;0;471;-152;-2786;1956;-36;1921;-73;0;1847;0
COOPERATIVA DE CRÉDITO DO ALTO PARANAÍBA E REGIÃO LTDA.;25387671;b3S;S5;I;2;PATOS DE MINAS;MG;01/03/2018;6191;0;1891;0;0;0;8082;-1893;-795;0;0;-592;-3280;4802;1005;736;-2316;-1947;-70;0;1047;-622;-2167;2635;-5;2630;-137;0;2493;0
COOPERATIVA DE CRÉDITO TEIXEIRA DE FREITAS LTDA. – SICOOB EXTREMO SUL;2447120;b3S;S5;I;2;TEIXEIRA DE FREITAS;BA;01/03/2018;5535;0;2478;0;0;0;8013;-1474;-260;0;0;-1350;-3084;4929;899;696;-1508;-1976;-69;0;421;-171;-1708;3221;350;3571;-110;0;3461;-1082
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS;4876393;b3S;S5;I;2;FOZ DO IGUACU;PR;01/03/2018;6985;0;1019;0;0;0;8005;-1505;-234;0;0;-1789;-3528;4477;749;1523;-2287;-2687;-55;0;766;-761;-2752;1724;-6;1718;-71;0;1647;-150
AGENCIA DE FOMENTO DO ESTADO DO RIO DE JANEIRO S.A.;5940203;n1;S4;I;1;RIO DE JANEIRO;RJ;01/03/2018;3773;0;4219;0;0;0;7992;0;-910;0;0;117;-793;7199;3389;0;-6759;-1871;-549;0;2;-3;-5791;1409;6;1415;-73;0;1341;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITAÚNA LTDA. - SICOOB CREDIUNA;64237530;b3S;S5;I;2;ITAUNA;MG;01/03/2018;6929;0;1041;0;0;0;7970;-1471;-477;0;0;1008;-940;7029;975;1148;-2325;-2164;-75;0;784;-394;-2052;4977;-65;4912;-150;-95;4666;0
MULTIMONEY CORRETORA DE CÂMBIO LTDA;12586596;n2;S4;I;2;SAO PAULO;SP;01/03/2018;0;0;0;0;7858;0;7858;0;0;0;0;0;0;7858;671;0;-2914;-4933;-433;0;56;-247;-7801;57;0;57;-23;0;35;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE GOIÂNIA LTDA. - SECOVICRED;7599206;b3S;S5;I;2;GOIANIA;GO;01/03/2018;5529;0;2175;0;0;0;7704;-2216;0;0;0;-315;-2531;5173;1926;891;-1755;-2919;-44;0;607;-214;-1510;3663;-111;3552;-30;0;3522;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;b3S;S5;I;2;SAO GOTARDO;MG;01/03/2018;6122;0;1571;0;0;0;7693;-1519;-1253;0;0;-184;-2956;4737;686;219;-951;-947;-40;0;847;-89;-274;4463;21;4484;-167;0;4317;-574
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE MADEIRA-MAMORÉ - SICOOB PORTOCREDI;4544165;b3S;S5;I;2;PORTO VELHO;RO;01/03/2018;6992;0;693;0;0;0;7685;-686;-628;0;0;-1682;-2995;4690;758;1060;-2395;-2888;-104;0;887;-390;-3073;1617;-53;1565;-63;0;1501;-481
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA DE MINAS GERAIS E ÓRGÃOS OFICIAIS DO ESTADO DE MINAS GERAIS LTDA   SICOOB COOPSEF;16721078;b3S;S5;I;2;BELO HORIZONTE;MG;01/03/2018;6413;0;1263;0;0;0;7676;-1699;0;0;0;98;-1601;6075;24;7;-1909;-933;-12;0;22;-73;-2873;3202;0;3202;0;0;3202;0
UNIPRIME PIONEIRA DO PARANÁ COOPERATIVA DE CRÉDITO LTDA;1286361;b3S;S5;I;2;TOLEDO;PR;01/03/2018;6398;0;1245;0;0;0;7643;-2545;-8;0;0;-1082;-3634;4008;665;112;-1898;-1377;-10;0;85;-274;-2698;1311;-7;1304;0;-37;1267;-442
COOPERATIVA DE CRÉDITO MÚTUO DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS DO ABCD, MAÚA, RIBEIRÃO PIRES E VALE DO PARAÍBA - SICOOB CREDCEG;7789195;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;01/03/2018;5698;0;1895;0;0;0;7592;-2203;0;0;0;-479;-2682;4911;208;342;-835;-756;-18;0;78;-222;-1204;3707;1;3708;-54;-2;3652;0
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;S5;I;2;CASCAVEL;PR;01/03/2018;6636;0;939;0;0;0;7575;-1121;0;0;0;-1562;-2683;4892;128;0;-1617;-739;-6;0;59;-302;-2477;2415;0;2415;0;0;2415;-375
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERV MEMBROS JUSTIÇA TRABALHO MPT TERRITÓRIO NACIONAL PODER JUDICIÁRIO FEDERAL MPU PA SC TSE  STM DF BOMBEIROS PA-SICOOB CREDIJUSTRA;37079720;b3S;S5;I;2;BRASILIA;DF;01/03/2018;6861;0;710;0;0;0;7572;-2172;-217;0;0;-481;-2870;4702;354;15;-1852;-1578;-41;0;1420;-116;-1798;2904;0;2904;-58;0;2846;0
CENTROCRED S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;26225776;n1;S4;I;2;SANTA CRUZ DO SUL;RS;01/03/2018;7498;0;73;0;0;0;7571;-1088;0;0;0;-367;-1455;6116;0;0;-56;-412;-352;0;0;-7671;-8491;-2375;0;-2375;0;0;-2375;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;S5;I;2;SAO ROQUE DE MINAS;MG;01/03/2018;6128;0;1371;0;0;0;7499;-1787;-453;0;0;-1420;-3660;3839;880;410;-2486;-1895;-65;0;405;-523;-3274;566;0;566;-44;-68;454;0
COOPERATIVA DE POUPANCA E CRÉDITO MÚTUO DOS EMPRESÁRIOS E PROFISSIONAIS LIBERAIS DO OESTE PAULISTA - SICOOB PAULISTA;10262276;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;01/03/2018;6509;0;974;0;0;0;7483;-1287;-149;0;0;-901;-2337;5146;1014;1245;-3055;-2876;-78;0;585;-510;-3673;1473;0;1473;-59;0;1413;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA   SICOOB CREDIMOGIANA;69346856;b3S;S5;I;2;FRANCA;SP;01/03/2018;5704;0;1701;0;0;0;7405;-2409;-16;0;0;-995;-3420;3985;437;238;-1845;-1491;-22;0;458;-321;-2548;1437;0;1437;-51;-144;1242;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PAJEÚ, AGRESTE E RECIFE - SICOOB PERNAMBUCO;3732359;b3S;S5;I;2;SAO JOSE DO EGITO;PE;01/03/2018;6988;0;405;0;0;0;7393;-1113;-184;0;0;-2124;-3422;3971;1095;1238;-2316;-2771;-57;0;695;-375;-2490;1482;-274;1207;0;0;1207;-80
COOPERATIVA DE CRÉDITO SICREDI ARACAJU;2923389;b3S;S5;I;2;ARACAJU;SE;01/03/2018;5837;0;1512;0;0;0;7349;-2148;0;0;0;-2089;-4237;3112;333;393;-1291;-1000;-8;2;166;-999;-2403;709;0;709;0;0;709;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;S5;I;2;ITAPIRANGA;SC;01/03/2018;3922;0;3371;0;0;0;7292;-3218;-534;0;0;-484;-4236;3056;580;38;-1523;-1198;-33;0;352;-100;-1884;1172;73;1246;-94;0;1152;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;S5;I;2;JOACABA;SC;01/03/2018;4459;0;2789;0;0;0;7247;-2901;-126;0;0;-362;-3390;3858;550;175;-1322;-1594;-30;0;453;-144;-1913;1945;33;1978;-66;0;1912;0
COOPERATIVA DE CRÉDITO RURAL DA REGIÃO DA MOGIANA;62109566;b3S;S5;I;2;SAO JOAO DA BOA VISTA;SP;01/03/2018;5650;0;1594;0;0;0;7244;-1408;0;0;0;-384;-1792;5452;222;1111;-3264;-1486;-14;0;404;-121;-3149;2303;-4;2299;-3;0;2296;-305
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA/RS;87789178;b3S;S5;I;2;PALMEIRA DAS MISSOES;RS;01/03/2018;6211;0;1008;0;0;15;7234;-1018;-1118;0;0;-59;-2195;5038;1704;547;-2487;-1915;-36;0;340;-1161;-3008;2030;3;2033;-65;0;1967;0
ANDBANK;51949;b1;S4;C;3;SAO PAULO;SP;01/03/2018;762;0;1979;4440;44;0;7226;-313;0;0;0;3;-310;6916;2739;3;-4156;-4833;-514;382;2031;-730;-5078;1837;35;1872;-1101;0;771;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DA DEFENSORIA PÚBLICA NO ESTADO DO RIO DE JANEIRO LIMITADA. - SICOOB COMPERJ;4694278;b3S;S5;I;2;RIO DE JANEIRO;RJ;01/03/2018;3802;0;3415;0;0;0;7217;-3999;0;0;0;-921;-4920;2296;281;14;-1161;-962;-31;0;141;-150;-1867;429;0;429;-66;0;363;-158
BRK S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;12865507;n1;S4;I;2;SAO PAULO;SP;01/03/2018;6847;0;343;0;0;0;7190;-3721;0;0;0;-1236;-4957;2233;1;181;-2404;-1395;-195;0;378;-82;-3516;-1284;77;-1207;-24;-44;-1275;0
COOPERATIVA DE CRÉDITO DO SERVIDOR FEDERAL LTDA   SICOOB CREDFAZ SERVIDOR FEDERAL;952415;b3S;S5;I;2;BRASILIA;DF;01/03/2018;6979;0;185;0;0;0;7164;-280;-312;0;0;-495;-1087;6077;80;22;-1256;-1045;-11;0;1361;-96;-945;5131;-30;5101;0;0;5101;-878
TULLETT PREBON BRASIL;52027;n2;S4;C;3;SAO PAULO;SP;01/03/2018;262;0;6379;490;0;0;7130;0;-72;0;0;59;-13;7118;20191;1765;-8714;-11792;-2188;0;298;-1486;-1926;5192;67;5259;-376;-6178;-1295;0
COOPERATIVA DE CRÉDITO COOCRELIVRE;53935029;b3S;S4;I;2;ORLANDIA;SP;01/03/2018;4512;0;2583;0;0;0;7096;-1159;-688;0;0;-233;-2081;5015;336;499;-1765;-960;-30;0;324;-75;-1671;3344;-16;3328;-26;-130;3172;-241
SICREDI CREDSUPER - COOPERATIVA DE CRÉDITO SICREDI CREDSUPER;4138455;b3S;S5;I;2;NATAL;RN;01/03/2018;6906;0;175;0;0;0;7081;-757;-1343;0;0;-1577;-3677;3404;214;153;-886;-1159;-5;1;180;-692;-2194;1210;0;1210;0;0;1210;0
TREVISO CORRETORA DE CÂMBIO S.A.;2992317;n2;S4;I;2;SAO PAULO;SP;01/03/2018;0;0;117;0;6923;0;7040;0;0;0;0;-18;-18;7022;987;0;-1304;-6119;-425;0;22;-29;-6868;154;-13;140;-81;0;59;0
COOPERATIVA DE CRÉDITO DO NORDESTE E CENTROS NORTE E SUL DA BAHIA LTDA. - SICOOB COOPERE;73398646;b3S;S5;I;2;VALENTE;BA;01/03/2018;6365;0;618;0;0;0;6983;-885;-69;0;0;-1294;-2248;4735;828;1299;-1478;-2523;-61;0;366;-543;-2111;2624;0;2624;-128;0;2495;0
COOPERATIVA DE CRÉDITO MÚTUO DOS ADVOGADOS DE SANTA CATARINA;5861932;b3S;S5;I;2;FLORIANOPOLIS;SC;01/03/2018;4774;0;2201;0;0;0;6975;-2297;-2;0;0;-946;-3245;3731;542;654;-1660;-1643;-28;0;461;-184;-1859;1872;18;1890;-20;-158;1712;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DA REGIÃO DAS MISSÕES E NOROESTE DO RS LTDA;95163002;b3S;S5;I;2;SANTO ANGELO;RS;01/03/2018;5897;0;997;0;0;0;6894;-2228;0;0;0;-2126;-4354;2540;339;141;-1075;-1469;-8;0;11;-8;-2068;472;-5;467;-18;0;448;-193
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DO VALE DO PARAIBA, LITORAL NORTE PAULISTA E SERRA DA MANTIQUEIRA - CRESSEM;54190525;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;01/03/2018;6047;0;830;0;0;0;6878;-144;0;0;0;12;-132;6745;9;162;-1054;-779;-6;0;145;-47;-1570;5176;0;5176;0;0;5176;0
SOCINAL S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;3881423;n1;S4;I;2;ARARUAMA;RJ;01/03/2018;6818;0;32;0;0;0;6850;-3728;0;0;0;-1122;-4849;2001;1675;0;-414;-925;-272;0;81;-777;-632;1369;0;1369;-778;0;590;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARMO DO PARANAÍBA LTDA - SICOOB CREDICARPA;23949522;b3S;S5;I;2;CARMO DO PARANAIBA;MG;01/03/2018;5639;0;1188;0;0;0;6826;-984;-704;0;0;-933;-2621;4205;741;369;-1552;-1017;-55;0;1041;-141;-615;3590;-2;3589;-121;0;3467;-263
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS - SICOOB CAMPOS NOVOS;78862083;b3S;S5;I;2;CAMPOS NOVOS;SC;01/03/2018;5406;0;1331;0;0;0;6736;-1520;-987;0;0;-575;-3082;3654;505;332;-1572;-1551;-43;0;241;-179;-2265;1389;-18;1371;-37;0;1334;-334
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO SÃO PATRICIO LTDA.;968602;b3S;S5;I;2;GOIANESIA;GO;01/03/2018;4691;0;2024;0;0;0;6715;-1272;-917;0;0;-53;-2241;4473;164;76;-615;-483;-7;0;349;-35;-551;3923;39;3962;-60;0;3902;0
COOPERATIVA CENTRAL DE CRÉDITO DA BAHIA - SICOOB CENTRAL BA;34148882;b3C;S4;I;2;SALVADOR;BA;01/03/2018;164;0;6517;0;0;0;6681;-6231;0;0;0;8;-6223;458;60;0;-1677;-594;-13;1069;2087;-2;930;1388;0;1388;-9;0;1379;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATROCÍNIO E REGIÃO LTDA. - SICOOB COOPACREDI;65229254;b3S;S5;I;2;PATROCINIO;MG;01/03/2018;5546;0;1112;0;0;0;6658;-984;-1516;0;0;-746;-3246;3412;686;414;-1505;-1099;-64;0;2787;-102;1116;4528;-8;4520;-111;-75;4334;-170
LECCA;51523;n1;S4;C;2;RIO DE JANEIRO;RJ;01/03/2018;5890;0;765;0;0;0;6656;-1445;0;0;0;-1551;-2996;3659;72;1061;-13;-3718;-311;0;265;-233;-2875;784;21;805;-758;0;48;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDIEMBRAPA LTDA - SICOOB.;2338666;b3S;S5;I;2;BRASILIA;DF;01/03/2018;6286;0;370;0;0;0;6655;-1377;-203;0;0;-1586;-3166;3490;351;259;-2003;-1991;-39;0;950;-51;-2524;966;4;970;-22;0;948;-348
GAZINCRED S.A. SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11760553;n1;S4;I;2;DOURADINA;PR;01/03/2018;6578;0;57;0;0;0;6635;-384;0;0;0;-900;-1283;5352;23;0;-253;-917;-287;0;2;-33;-1465;3886;0;3886;-1966;-14;1907;-586
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PARAÍSO DO TOCANTINS E REGIÃO LTDA;26960328;b3S;S5;I;2;PARAISO DO NORTE DO TOCANTINS;TO;01/03/2018;5850;0;769;0;0;0;6620;-859;-366;0;0;-2886;-4111;2509;616;234;-1779;-1762;-43;0;196;-196;-2733;-224;-90;-314;-48;0;-363;0
COOPERATIVA DE CRÉDITO DA REGIÃO DO CONTESTADO - SCRCRED;10218474;b3S;S5;I;2;SAO BENTO DO SUL;SC;01/03/2018;5654;0;880;0;0;0;6534;-1259;-259;0;0;-906;-2424;4110;770;440;-1576;-1717;-7;0;39;-522;-2574;1535;-2;1533;0;-104;1429;0
COOPERATIVA CENTRAL DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA   CENTRAL CRESOL SICOPER;21198087;b3C;S4;I;2;PASSO FUNDO;RS;01/03/2018;2026;0;4504;0;0;0;6530;-4203;-1639;0;0;-20;-5862;669;0;0;-1945;244;0;0;3544;-2649;-805;-137;0;-137;0;-183;-320;0
COOPERATIVA DE CRÉDITO DO SERTÃO BAIANO LTDA - SICOOB SERTÃO;2057584;b3S;S5;I;2;PINTADAS;BA;01/03/2018;5859;0;627;0;0;0;6486;-922;-85;0;0;-1630;-2638;3848;665;960;-2062;-2427;-68;0;363;-571;-3140;708;-5;703;-54;0;649;-289
COOPERATIVA DE CREDITO CECRES - SICOOB CECRES;54603022;b3S;S5;I;2;SAO PAULO;SP;01/03/2018;5392;0;1093;0;0;0;6485;-307;0;0;0;-824;-1130;5354;219;0;-2106;-1789;-12;0;121;-53;-3621;1734;59;1792;-24;0;1769;0
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE - ACREDICOOP;3461243;b3S;S5;I;2;JOINVILLE;SC;01/03/2018;5878;0;525;0;0;0;6403;-845;-446;0;0;-1147;-2438;3965;662;472;-1653;-1784;-7;0;7;-573;-2876;1089;-1;1087;0;-108;979;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1739375;b3S;S5;I;2;LAGOA DA PRATA;MG;01/03/2018;5562;0;840;0;0;0;6402;-1621;0;0;0;-423;-2045;4357;948;664;-2823;-1573;-49;0;372;-125;-2587;1771;1;1772;-30;-159;1583;0
