Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
CENTRAL DAS COOPERATIVAS DE CREDITO MUTUO DO RIO GRANDE DO SUL;3618104;b3C;S4;I;2;PORTO ALEGRE;RS;43070;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255558;255558;0;7714;263272
BANCO NEON S.A. - PRUDENCIAL;1000081218;b1;S4;I;2;BELO HORIZONTE;MG;43070;7193;0;0;152381;23112;182686;0;0;0;0;0;0;0;21925;204611;0;20273;224884;0;36854;261738
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA;70937271;b3S;S5;I;2;UBERLANDIA;MG;43070;41535;0;0;183690;0;225225;0;0;0;0;0;0;0;0;225225;0;10360;235585;0;25605;261191
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694389;b3S;S5;I;2;SAO JOSE DO CERRITO;SC;43070;21962;0;0;85284;0;107246;0;0;10406;0;0;0;10406;2079;119732;0;71973;191705;0;67401;259106
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA. - SICOOB NOSSOCRÉDITO;22760839;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;43070;35189;0;0;133462;652;169303;0;0;0;0;0;0;0;553;169856;0;40058;209914;0;48632;258546
COOPERATIVA DE CRÉDITO ORIGINAL - SICOOB ORIGINAL;81292278;b3S;S5;I;2;SAO LOURENCO D'OESTE;SC;43070;28259;0;0;129451;1375;159085;0;0;6748;0;0;0;6748;1408;167241;0;52906;220147;0;37569;257716
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;S5;I;2;PASSO FUNDO;RS;43070;27547;0;0;205555;0;233102;0;0;0;0;0;0;0;0;233102;0;5087;238190;0;19354;257544
COOPERATIVA DE CREDITO DO CENTRO DO ESTADO DE RONDONIA - SICOOB CENTRO;8044854;b3S;S5;I;2;JI-PARANA;RO;43070;76008;0;0;81480;0;157488;0;0;2378;0;0;0;2378;0;159866;0;34665;194531;0;62483;257014
COOPERATIVA DE CRÉDITO COOCRELIVRE;53935029;b3S;S4;I;2;ORLANDIA;SP;43070;14674;0;0;61303;11232;87210;0;0;3733;0;0;0;3733;0;90943;0;43288;134230;0;122277;256507
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;S5;I;2;JOACABA;SC;43070;30419;0;1;182088;22;212531;0;0;0;0;0;0;0;908;213439;0;17803;231242;0;25131;256373
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;S5;I;2;LAJINHA;MG;43070;31910;0;0;107734;3860;143504;0;0;1277;0;0;0;1277;0;144781;0;60095;204876;0;48357;253232
ECONOMIA CI S.A.-ECONOMISA - PRUDENCIAL;1000083364;n1;S4;I;2;BELO HORIZONTE;MG;43070;0;0;0;0;0;0;0;0;0;0;0;0;0;17697;17697;0;207351;225048;0;27340;252389
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO JAMARI - SICOOB VALE DO JAMARI;5203605;b3S;S5;I;2;BURITIS;RO;43070;54984;0;0;36178;0;91162;0;0;0;0;0;0;0;0;91162;0;84763;175925;0;76137;252062
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DO CREA DOS ESTADOS DE SANTA CATARINA E PARANÁ - CREDCREA;5979692;b3S;S5;I;2;FLORIANOPOLIS;SC;43070;41899;0;0;160097;890;202885;0;0;0;0;0;0;0;7812;210698;0;3928;214626;0;36165;250790
WESTERN UNION - PRUDENCIAL;1000080886;b1;S4;C;3;SAO PAULO;SP;43070;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29499;83034;112534;0;135887;248421
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;S5;I;2;GOIANIA;GO;43070;39817;0;0;102016;45;141878;0;0;0;0;0;0;0;0;141878;0;3431;145309;0;100870;246179
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;S5;I;2;CATAGUASES;MG;43070;42666;0;0;116656;68;159391;0;0;0;0;0;0;0;22140;181531;0;6676;188207;0;56764;244971
KREDILIG S.A. - CFI - PRUDENCIAL;1000083498;n1;S4;I;2;FLORIANOPOLIS;SC;43070;0;0;0;14240;0;14240;0;0;0;0;0;67685;67685;0;81925;0;52701;134626;0;110250;244876
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO SUDOESTE DE GOIÁS - SICREDI SUDOESTE GO;6332931;b3S;S4;I;2;RIO VERDE;GO;43070;35440;0;0;69635;16;105091;0;0;0;0;0;0;0;20322;125413;0;75519;200931;0;43539;244470
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DE MINAS LTDA - SICOOB CREDINOR;21866694;b3S;S5;I;2;MONTES CLAROS;MG;43070;41344;0;0;100461;2206;144011;0;0;0;0;0;0;0;1529;145539;0;47540;193080;0;47772;240852
AGENCIA FOMENTO GOIAS - PRUDENCIAL;1000081050;n1;S4;I;1;GOIANIA;GO;43070;0;0;0;0;0;0;0;0;0;0;0;0;0;55402;55402;0;6730;62132;0;178503;240636
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO SÃO PATRICIO LTDA.;968602;b3S;S5;I;2;GOIANESIA;GO;43070;10852;0;0;44933;0;55785;0;0;17769;0;0;0;17769;0;73554;0;50149;123703;0;110709;234411
COOPERATIVA DE CRÉDITO SICOOB ALIANÇA;6174009;b3S;S5;I;2;APUCARANA;PR;43070;36311;0;0;132477;917;169704;0;0;2740;0;0;0;2740;0;172444;0;18838;191282;0;42041;233323
UNIPRIME PIONEIRA DO PARANÁ COOPERATIVA DE CRÉDITO LTDA;1286361;b3S;S5;I;2;TOLEDO;PR;43070;23392;0;0;156737;4959;185088;0;0;0;0;0;0;0;0;185088;0;5494;190582;0;42577;233159
BRICKELL S.A. CFI - PRUDENCIAL;1000083601;n1;S4;I;2;SAO PAULO;SP;43070;2786;0;0;4608;0;7394;0;0;33783;0;0;146320;180102;0;187496;0;19916;207412;0;25078;232490
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO CENTRO-OESTE DO RS LTDA. - UNICRED CENTRO-OESTE RS;2641032;b3S;S5;I;2;SANTA MARIA;RS;43070;27697;0;0;165346;3840;196883;0;0;0;0;0;0;0;9;196892;0;4248;201140;0;30926;232066
COOPERATIVA DE CRÉDITO MÚTUO DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS DO ABCD, MAÚA, RIBEIRÃO PIRES E VALE DO PARAÍBA - SICOOB CREDCEG;7789195;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;43070;44350;0;0;135101;16;179467;0;0;0;0;0;0;0;0;179467;0;4565;184032;0;46259;230291
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA/RS;87789178;b3S;S5;I;2;PALMEIRA DAS MISSOES;RS;43070;18624;0;0;70330;1207;90161;0;0;0;0;0;0;0;2660;92821;0;81375;174196;0;54571;228767
COOPERATIVA DE CRÉDITO SICREDI ARACAJU;2923389;b3S;S5;I;2;ARACAJU;SE;43070;27106;0;0;136938;1514;165558;0;0;0;0;0;0;0;0;165558;0;9848;175407;0;53020;228427
NEGRESCO S.A. - CFI - PRUDENCIAL;1000083450;n1;S4;I;2;CURITIBA;PR;43070;0;0;0;7769;0;7769;0;0;0;0;0;123563;123563;0;131332;0;23264;154596;0;72827;227422
COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS;698609;b3S;S5;I;2;PARACATU;MG;43070;47522;0;0;75771;0;123293;0;0;4917;0;0;0;4917;271;128482;0;32519;161000;0;66007;227007
COOPERATIVA DE CRÉDITO DO IGUAÇU INTEGRADO - SICOOB INTEGRADO;7122321;b3S;S5;I;2;PATO BRANCO;PR;43070;29338;0;0;122439;47;151824;0;0;6894;0;0;0;6894;0;158718;0;41819;200537;0;25952;226490
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARATINGA LTDA.   SICOOB CREDCOOPER;19449602;b3S;S5;I;2;CARATINGA;MG;43070;40541;0;0;74685;428;115653;0;0;6787;0;0;0;6787;0;122440;0;64081;186522;0;39536;226057
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;S5;I;2;SAO ROQUE DE MINAS;MG;43070;39155;0;0;106885;0;146041;0;0;3368;0;0;0;3368;0;149408;0;35500;184908;0;39223;224131
CHG-MERIDIAN DO BRASIL AM S.A. - PRUDENCIAL;1000082994;n1;S4;I;3;BARUERI;SP;43070;0;0;0;0;0;0;0;0;0;0;0;32;32;184524;184556;24;19693;204273;0;18224;222497
COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL;41669227;b3S;S5;I;2;UBERLANDIA;MG;43070;42030;0;0;104215;0;146245;0;0;0;0;0;0;0;0;146245;0;35889;182134;0;38523;220658
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO E ECONOMIA DE ERECHIM LTDA.;1572667;b3S;S5;I;2;ERECHIM;RS;43070;8909;0;0;183440;4;192353;0;0;0;0;0;0;0;0;192353;0;5295;197648;0;22729;220377
FACTA S.A. CFI - PRUDENCIAL;1000083704;n1;S4;I;2;PORTO ALEGRE;RS;43070;0;0;0;51730;0;51730;0;0;0;0;0;109628;109628;0;161358;0;30990;192348;0;27395;219743
COOPERATIVA CENTRAL DE CRÉDITO NOROESTE BRASILEIRO LTDA.;4632856;b3C;S4;I;2;JI-PARANA;RO;43070;0;0;0;3356;0;3356;0;0;0;0;0;0;0;17169;20524;0;176612;197137;0;22308;219445
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATROCÍNIO E REGIÃO LTDA. - SICOOB COOPACREDI;65229254;b3S;S5;I;2;PATROCINIO;MG;43070;26000;0;0;52291;0;78292;0;0;8711;0;0;0;8711;43182;130184;0;36402;166585;0;52502;219087
SICOOB CREDINOVA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE NOVA SERRANA E REGIÃO CENTRO-OESTE LTDA.;1667766;b3S;S5;I;2;NOVA SERRANA;MG;43070;59941;0;0;104866;0;164806;0;0;0;0;0;0;0;0;164806;0;11731;176537;0;42388;218925
QUERO-QUERO - PRUDENCIAL;1000080831;n1;S4;I;2;SANTO CRISTO;RS;43070;0;0;0;1149;0;1149;0;0;0;0;0;169400;169400;0;170549;0;10954;181503;0;37379;218882
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS - SICOOB CAMPOS NOVOS;78862083;b3S;S5;I;2;CAMPOS NOVOS;SC;43070;24677;0;0;85189;854;110720;0;0;12781;0;0;0;12781;1052;124552;0;55408;179961;0;36674;216635
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE UNAÍ E NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;S5;I;2;UNAI;MG;43070;35759;0;0;50840;0;86598;0;0;0;0;0;0;0;0;86598;0;81923;168521;0;47946;216467
COOPERATIVA DE CRÉDITO MÚTUO DOS ADVOGADOS DE SANTA CATARINA;5861932;b3S;S5;I;2;FLORIANOPOLIS;SC;43070;33473;0;0;142699;746;176919;0;0;0;0;0;0;0;752;177670;0;9359;187029;0;29087;216116
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;43070;20612;0;0;125970;1129;147711;0;0;1002;0;0;0;1002;0;148713;0;23678;172391;0;43139;215530
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA – SICOOB PARAÍBA;11907520;b3S;S5;I;2;CAMPINA GRANDE;PB;43070;49539;0;0;83656;0;133195;0;0;0;0;0;0;0;22274;155469;0;8132;163601;0;51765;215366
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;S5;I;2;RAUL SOARES;MG;43070;40080;0;0;93957;756;134792;0;0;11585;0;0;0;11585;0;146377;0;29167;175544;0;36390;211934
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CONSTANTINA-CRESOL CONSTANTINA.;2663426;b3S;S5;I;2;CONSTANTINA;RS;43070;11571;0;0;65467;0;77038;0;0;0;0;0;0;0;0;77038;0;103731;180770;0;30575;211345
COOPERATIVA DE CREDITO COOPLIVRE;49389307;b3S;S5;I;2;CAPIVARI;SP;43070;30545;0;0;115230;0;145776;0;0;7271;0;0;0;7271;0;153046;0;29289;182336;0;28393;210729
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MACHADO - CREDISIS JICRED;2309070;b3S;S5;I;2;JI-PARANA;RO;43070;41875;0;0;98085;0;139961;0;0;0;0;0;0;0;7321;147281;0;5282;152563;0;56495;209058
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP;81706616;b3S;S5;I;2;JANDAIA DO SUL;PR;43070;27890;0;0;111733;1786;141409;0;0;0;0;0;0;0;1579;142988;0;32083;175071;0;32492;207564
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARMO DO PARANAÍBA LTDA - SICOOB CREDICARPA;23949522;b3S;S5;I;2;CARMO DO PARANAIBA;MG;43070;27334;0;0;65855;0;93190;0;0;0;0;0;0;0;0;93190;0;42168;135358;317;70201;205876
COOPERATIVA DE CRÉDITO DE CAMPINA GRANDE - SICREDI CENTRO PARAIBANA;1151186;b3S;S5;I;2;CAMPINA GRANDE;PB;43070;34461;0;0;110559;25;145045;0;0;0;0;0;0;0;0;145045;0;11966;157011;0;48245;205256
SICREDI CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERV DAS INST PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA E DAS DEMAIS INSTITUIÇÕES E ÓRGÃOS PÚBLICOS NO ESTADO DA PARAIBA LTDA.;3428338;b3S;S5;I;2;CAMPINA GRANDE;PB;43070;5302;0;0;111948;291;117541;0;0;0;0;0;0;0;7835;125376;0;11877;137253;0;66332;203585
BCO ARBI S.A. - PRUDENCIAL;1000081201;b1;S4;I;2;RIO DE JANEIRO;RJ;43070;17390;0;0;134771;0;152162;23439;0;0;0;0;0;0;0;175600;0;4165;179765;22;23752;203539
BCO LA NACION ARGENTINA - PRUDENCIAL;1000081270;b1;S4;I;3;SAO PAULO;SP;43070;1249;0;0;2106;0;3355;0;0;0;0;0;0;0;160366;163722;0;6659;170380;0;32843;203223
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA   SICOOB CREDIMOGIANA;69346856;b3S;S5;I;2;FRANCA;SP;43070;26783;0;0;144424;2579;173786;0;0;0;0;0;0;0;0;173786;0;9454;183241;0;19561;202802
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PARA DE MINAS LTDA - SICOOB ASCICRED;1009908;b3S;S5;I;2;PARA DE MINAS;MG;43070;40402;0;0;127790;89;168281;0;0;0;0;0;0;0;0;168281;0;8499;176780;0;25895;202675
COOPERATIVA DE CRÉDITO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5772229;b3S;S5;I;2;PARANAVAI;PR;43070;40824;0;0;99046;151;140020;0;0;4818;0;0;0;4818;0;144838;0;21204;166043;0;36097;202139
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO PLANALTO SERRA DO RIO GRANDE DO SUL - CRESOL  PLANALTO SERRA;5863726;b3S;S5;I;2;SANANDUVA;RS;43070;16536;0;0;81567;0;98103;0;0;0;0;0;0;0;0;98103;0;79875;177978;0;24055;202034
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA DE MINAS GERAIS E ÓRGÃOS OFICIAIS DO ESTADO DE MINAS GERAIS LTDA   SICOOB COOPSEF;16721078;b3S;S5;I;2;BELO HORIZONTE;MG;43070;2669;0;0;113452;0;116121;0;0;0;0;0;0;0;0;116121;0;14644;130765;0;70016;200781
CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL - SICOOB CENTRAL MT/MS;106180;b3C;S4;I;2;CUIABA;MT;43070;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172253;172253;0;28048;200301
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE  PARÁ DE MINAS LTDA - SICOOB CREDIRURAL;25387713;b3S;S5;I;2;PARA DE MINAS;MG;43070;30569;0;0;118516;2260;151344;0;0;0;0;0;0;0;0;151344;0;17844;169189;0;30310;199498
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;S5;I;2;CASCAVEL;PR;43070;37963;0;0;71898;0;109861;0;0;0;0;0;0;0;13795;123656;0;8864;132521;0;62713;195234
COOPERATIVA DE CRÉDITO DE SETE LAGOAS LTDA. - SICOOB CREDISETE;22753982;b3S;S5;I;2;SETE LAGOAS;MG;43070;45334;0;0;102258;1524;149116;0;0;0;0;0;0;0;0;149116;0;11766;160882;0;31312;192194
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITAÚNA LTDA. - SICOOB CREDIUNA;64237530;b3S;S5;I;2;ITAUNA;MG;43070;35221;0;0;93491;592;129304;0;0;0;0;0;0;0;0;129304;0;29272;158576;0;32700;191276
JSL ARRENDAMENTO MERCANTIL - PRUDENCIAL;1000084480;n1;S4;I;3;BARUERI;SP;43070;0;0;0;0;17186;17186;0;0;0;0;0;59052;59052;0;76238;0;95448;171686;0;19487;191173
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO MUCURI LTDA. - SICOOB CREDIVALE;25387655;b3S;S5;I;2;TEOFILO OTONI;MG;43070;40958;0;0;90976;0;131934;0;0;0;0;0;0;0;0;131934;0;13596;145530;0;44045;189575
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DO VALE DO PARAIBA, LITORAL NORTE PAULISTA E SERRA DA MANTIQUEIRA - CRESSEM;54190525;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;43070;6313;0;0;9297;0;15610;0;0;0;0;0;0;0;0;15610;0;18279;33889;0;153663;187552
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO E PROFISSIONAIS DO DIREITO CATARINENSES LTDA - COOMARCA;4355489;b3S;S5;I;2;FLORIANOPOLIS;SC;43070;12837;0;0;145059;1475;159371;0;0;0;0;0;0;0;0;159371;0;2116;161487;0;25412;186900
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DA REGIÃO DAS MISSÕES E NOROESTE DO RS LTDA;95163002;b3S;S5;I;2;SANTO ANGELO;RS;43070;12319;0;0;137148;7345;156812;0;0;0;0;0;0;0;0;156812;0;4488;161300;0;25058;186358
COOPERATIVA DE CREDITO CECRES - SICOOB CECRES;54603022;b3S;S4;I;2;SAO PAULO;SP;43070;2553;0;0;18783;0;21336;0;0;0;0;0;0;0;0;21336;0;3863;25199;0;160891;186090
COOPERATIVA DE CRÉDITO DO NORTE DE RONDÔNIA LTDA. – CREDISIS CREDIARI;3222753;b3S;S5;I;2;ARIQUEMES;RO;43070;28340;0;0;57889;0;86228;0;0;0;0;0;0;0;0;86228;0;3536;89765;0;95899;185664
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS JUÍZES DO ESTADO DO RIO GRANDE DO SUL - SICREDI AJURIS RS;3750034;b3S;S5;I;2;PORTO ALEGRE;RS;43070;3689;0;0;137645;21887;163220;0;0;0;0;0;0;0;848;164068;0;3897;167965;0;13831;181796
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO E DO MINISTÉRIO PÚBLICO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB JUS-MP;3519240;b3S;S5;I;2;BELO HORIZONTE;MG;43070;15795;0;0;132082;176;148053;0;0;0;0;0;0;0;0;148053;0;1748;149801;0;31254;181055
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA REGIÃO DOS VALES DO SINOS, PARANHANA E CAÍ LTDA - UNICRED REGIÃO DOS VALES;1796302;b3S;S5;I;2;NOVO HAMBURGO;RS;43070;18601;0;0;139309;360;158270;0;0;0;0;0;0;0;2;158272;0;3146;161417;0;19231;180649
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIMAIS CENTRO LESTE PAULISTA - SICOOB UNIMAIS CENTRO LESTE PAULISTA;1259518;b3S;S5;I;2;RIO CLARO;SP;43070;30235;0;0;111763;6862;148860;0;0;0;0;0;0;0;344;149204;0;2287;151491;0;28881;180372
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERV MEMBROS JUSTIÇA TRABALHO MPT TERRITÓRIO NACIONAL PODER JUDICIÁRIO FEDERAL MPU PA SC TSE  STM DF BOMBEIROS PA-SICOOB CREDIJUSTRA;37079720;b3S;S5;I;2;BRASILIA;DF;43070;16343;0;0;110507;0;126850;0;0;0;0;0;0;0;13506;140356;0;3004;143360;0;36496;179856
NATIXIS BRASIL S.A. BM - PRUDENCIAL;1000081627;b1;S4;I;3;SAO PAULO;SP;43070;0;0;0;4473;0;4473;0;0;0;0;0;0;0;0;4473;0;12977;17450;0;160582;178032
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ARAXÁ LTDA. - SICOOB CREDIARA;66398496;b3S;S5;I;2;ARAXA;MG;43070;35901;0;0;65511;0;101412;0;0;2741;0;0;0;2741;0;104153;0;32573;136725;0;39633;176358
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MEIO OESTE CATARINENSE - SICOOB CREDIMOC SC;80959638;b3S;S5;I;2;XANXERE;SC;43070;26125;0;0;109678;380;136183;0;0;0;0;0;0;0;1091;137275;0;15533;152807;0;23125;175933
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DA ZONA DA MATA MINEIRA E SUL DO ESPÍRITO SANTO;86389236;b3S;S5;I;2;UBA;MG;43070;30229;0;0;123055;0;153284;0;0;0;0;0;0;0;0;153284;0;4025;157308;0;18267;175575
SICREDI BELEM - COOPERATIVA DE CRÉDITO;83315408;b3S;S5;I;2;BELEM;PA;43070;12837;0;0;119287;3506;135630;0;0;0;0;0;0;0;0;135630;0;6520;142150;0;31508;173658
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CONSELHEIRO PENA E REGIÃO LTDA. - SICOOB CREDICOPE;38588174;b3S;S5;I;2;CONSELHEIRO PENA;MG;43070;25304;0;0;91845;791;117940;0;0;0;0;0;0;0;0;117940;0;15899;133839;0;38965;172803
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA.   SICOOB FRUTAL;71419600;b3S;S5;I;2;FRUTAL;MG;43070;38315;0;0;43033;0;81348;0;0;8313;0;0;0;8313;0;89661;0;33584;123245;0;48091;171336
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE TRANSPORTES DO SUL DO BRASIL - TRANSPOCRED;8075352;b3S;S5;I;2;FLORIANOPOLIS;SC;43070;24434;0;0;102971;0;127406;0;0;0;0;0;0;0;6091;133496;0;6668;140165;0;31072;171237
SANTANA S.A. - CFI - PRUDENCIAL;1000083474;n1;S4;C;2;SAO PAULO;SP;43070;0;0;0;20506;0;20506;0;0;0;0;0;104356;104356;0;124862;0;6207;131070;0;39190;170259
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE MADEIRA-MAMORÉ - SICOOB PORTOCREDI;4544165;b3S;S5;I;2;PORTO VELHO;RO;43070;58408;0;0;37903;0;96311;0;0;2946;0;0;0;2946;0;99257;0;33880;133137;0;37094;170231
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41707258;b3S;S5;I;2;SANTO ANTONIO DO MONTE;MG;43070;23551;0;0;84085;0;107636;0;0;0;0;0;0;0;0;107636;0;24166;131802;5;37949;169756
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO NORDESTE - SICOOB CENTRAL NE;70116611;b3C;S4;I;2;CABEDELO;PB;43070;0;0;0;25824;0;25824;0;0;0;0;0;0;0;0;25824;0;121162;146986;0;21343;168329
DEUTSCHE SPARKASSEN LEASING DO BRASIL - PRUDENCIAL;1000084545;n1;S4;I;3;SAO PAULO;SP;43070;0;0;0;0;0;0;0;0;0;0;0;0;0;71555;71555;0;59275;130829;0;37254;168083
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUL E SUDOESTE DE MINAS GERAIS, BAIXA MOGIANA E REGIÃO LTDA. - SICOOB CREDINTER;24048910;b3S;S5;I;2;GUARANESIA;MG;43070;26393;0;0;80069;315;106778;0;0;0;0;0;0;0;0;106778;0;32134;138912;13;28018;166942
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO NORDESTE DE MINAS GERAIS LTDA - SICOOB CARLOS CHAGAS;41753500;b3S;S5;I;2;CARLOS CHAGAS;MG;43070;20098;0;0;64584;320;85002;0;0;0;0;0;0;0;100;85101;0;32632;117733;0;49053;166787
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;b3S;S5;I;2;ROLANDIA;PR;43070;16314;0;25629;80000;0;121943;0;0;0;0;0;0;0;0;121943;0;8457;130400;0;36197;166596
AGORACRED S/A SCFI - PRUDENCIAL;1000083618;n1;S4;I;2;VITORIA;ES;43070;0;0;0;3672;0;3672;0;0;0;0;0;132342;132342;317;136332;0;7808;144139;0;21796;165935
