Instituição financeira;Código;TCB;TD;TC;Cidade;UF;Data;Instituição Sujeita à Apuração da Exposição Total;Instituição Sujeita à Apuração do Patrimônio de Referência;Instituição Utiliza Metodologia Simplificada;Exposição Total ou Ativo Total (R$ mil);Total de Ativos Consolidados no Exterior (US$ mil);Data da Última Alteração de Segmento;SR
RELIANCE DTVM LTDA. - PRUDENCIAL;1000083742;n2;I;2;SAO PAULO;SP;43070;Não;Sim;Não;6726;NI;42736;S4
NOVA FUTURA DTVM LTDA - PRUDENCIAL;1000083759;n2;I;2;SAO PAULO;SP;43070;Não;Sim;Não;75524;NI;42736;S4
SIMPLIFIC PAVARINI - PRUDENCIAL;1000083766;n2;I;2;RIO DE JANEIRO;RJ;43070;Não;Sim;Não;1340;NI;42736;S4
PENTAGONO S/A DTVM - PRUDENCIAL;1000083773;n2;I;2;RIO DE JANEIRO;RJ;43070;Não;Sim;Não;7058;NI;42736;S4
ADVALOR DTVM LTDA - PRUDENCIAL;1000083797;n2;I;2;RIO DE JANEIRO;RJ;43070;Não;Sim;Não;3719;NI;42736;S4
DILLON S/A DTVM - PRUDENCIAL;1000083807;n2;I;2;RIO DE JANEIRO;RJ;43070;Não;Sim;Não;12425;NI;42736;S4
BR-CAPITAL DTVM S.A. - PRUDENCIAL;1000083814;n2;C;2;SAO PAULO;SP;43070;Não;Sim;Não;2405;NI;42736;S4
PATAÇÃO DTVM LTDA. - PRUDENCIAL;1000083821;n2;I;2;SOROCABA;SP;43070;Não;Sim;Não;2326;NI;42736;S4
CP & FRIZZO - DTVM LTDA - PRUDENCIAL;1000083838;n2;I;2;SAO PAULO;SP;43070;Não;Sim;Não;1320;NI;42736;S4
DIBRAN DTVM LTDA - PRUDENCIAL;1000083845;n2;I;2;SAO PAULO;SP;43070;Não;Sim;Não;23014;NI;42736;S4
TATICA S.A. DTVM - PRUDENCIAL;1000083852;n2;I;2;SAO PAULO;SP;43070;Não;Sim;Não;69;NI;42736;S4
EBADIVAL - E BAGGIO DTVM LTDA - PRUDENCIAL;1000083876;n2;I;2;CURITIBA;PR;43070;Não;Sim;Não;1353;NI;42736;S4
ORLA DTVM S.A. - PRUDENCIAL;1000083883;n2;I;2;RIO DE JANEIRO;RJ;43070;Não;Sim;Não;6184;NI;42736;S4
WESTERN ASSET DTVM LTDA. - PRUDENCIAL;1000083900;n2;I;3;SAO PAULO;SP;43070;Não;Sim;Não;111352;NI;42736;S4
FOCO DTVM LTDA - PRUDENCIAL;1000083924;n2;I;2;SAO PAULO;SP;43070;Não;Sim;Não;3366;NI;42736;S4
GAVEA DTVM LTDA - PRUDENCIAL;1000083986;n2;I;2;RIO DE JANEIRO;RJ;43070;Não;Sim;Não;2466;NI;42736;S4
F D GOLD DTVM LTDA - PRUDENCIAL;1000083993;n2;I;2;SAO PAULO;SP;43070;Não;Sim;Não;26196;NI;42736;S4
VIC DTVM S/A - PRUDENCIAL;1000084002;n2;I;2;RIO DE JANEIRO;RJ;43070;Não;Sim;Não;138349;NI;42736;S4
PARMETAL DTVM LTDA - PRUDENCIAL;1000084019;n2;I;2;SAO PAULO;SP;43070;Não;Sim;Não;39117;NI;42736;S4
SUL AMERICA INVEST DTVM S.A. - PRUDENCIAL;1000084026;n2;I;3;SAO PAULO;SP;43070;Não;Sim;Não;90027;NI;42736;S4
BGC LIQUIDEZ DTVM LTDA - PRUDENCIAL;1000084033;n2;I;3;RIO DE JANEIRO;RJ;43070;Não;Sim;Não;156499;NI;42736;S4
OLIVEIRA TRUST DTVM S.A. - PRUDENCIAL;1000084040;n2;I;2;RIO DE JANEIRO;RJ;43070;Não;Sim;Não;34746;NI;42736;S4
INTESA SANPAOLO BRASIL S.A. - PRUDENCIAL;1000084057;b1;I;3;SAO PAULO;SP;43070;Sim;Sim;Não;756199;NI;42736;S4
INTL FCSTONE - PRUDENCIAL;1000084088;n2;I;3;SAO PAULO;SP;43070;Não;Sim;Não;50713;NI;42736;S4
CAROL DTVM LTDA. - PRUDENCIAL;1000084095;n2;I;2;SAO PAULO;SP;43070;Não;Sim;Não;4357;NI;42736;S4
RENASCENCA DTVM LTDA - PRUDENCIAL;1000084105;n2;I;2;SAO PAULO;SP;43070;Não;Sim;Não;360182;NI;42736;S4
LASTRO RDV DTVM LTDA - PRUDENCIAL;1000084129;n2;C;2;ARARAS;SP;43070;Não;Sim;Não;4194;NI;42736;S4
RIO BRAVO INV. DTVM LTDA - PRUDENCIAL;1000084136;n2;I;2;SAO PAULO;SP;43070;Não;Sim;Não;7521;NI;42736;S4
PACIFIC INVEST DTVM LTDA - PRUDENCIAL;1000084143;n2;I;2;JOACABA;SC;43070;Não;Sim;Não;3795;NI;42736;S4
DEBONI DTVM LTDA - PRUDENCIAL;1000084150;n2;I;2;CURITIBA;PR;43070;Não;Sim;Não;4357;NI;42736;S4
RB CAPITAL DTVM LTDA. - PRUDENCIAL;1000084174;n2;I;2;SAO PAULO;SP;43070;Não;Sim;Não;3683;NI;42736;S4
MOMENTO DTVM LTDA. - PRUDENCIAL;1000084181;n2;I;2;RIO DE JANEIRO;RJ;43070;Não;Sim;Não;2634;NI;42736;S4
FIDUCIAL DTVM LTDA - PRUDENCIAL;1000084198;n2;I;2;BELO HORIZONTE;MG;43070;Não;Sim;Não;1065;NI;42736;S4
GDC PART SERV FIDUC DTVM LTDA - PRUDENCIAL;1000084208;n2;I;2;RIO DE JANEIRO;RJ;43070;Não;Sim;Não;6327;NI;42736;S4
H.COMMCOR DTVM LTDA. - PRUDENCIAL;1000084222;n2;I;2;SAO PAULO;SP;43070;Não;Sim;Não;24674;NI;42736;S4
OM DTVM LTDA - PRUDENCIAL;1000084239;n2;I;2;SAO PAULO;SP;43070;Não;Sim;Não;35367;NI;42736;S4
MONETAR DTVM - PRUDENCIAL;1000084246;n2;I;2;RIO DE JANEIRO;RJ;43070;Não;Sim;Não;665;NI;42736;S4
FRAM CAPITAL DTVM S.A. - PRUDENCIAL;1000084253;n2;I;2;SAO PAULO;SP;43070;Não;Sim;Não;12682;NI;42736;S4
ÓRAMA DTVM S.A. - PRUDENCIAL;1000084260;n2;I;2;RIO DE JANEIRO;RJ;43070;Não;Sim;Não;56507;NI;42736;S4
BRL TRUST DTVM SA - PRUDENCIAL;1000084277;n2;I;2;SAO PAULO;SP;43070;Não;Sim;Não;9212;NI;42736;S4
JGP DTVM LTDA. - PRUDENCIAL;1000084284;n2;I;2;RIO DE JANEIRO;RJ;43070;Não;Sim;Não;50964;NI;42736;S4
ÁTICO DTVM LTDA. - PRUDENCIAL;1000084291;n2;I;2;RIO DE JANEIRO;RJ;43070;Não;Sim;Não;1501;NI;42736;S4
INTRADER DTVM LTDA - PRUDENCIAL;1000084301;n2;I;2;SAO PAULO;SP;43070;Não;Sim;Não;1946;NI;42736;S4
FUTURAINVEST DTVM - PRUDENCIAL;1000084325;n2;I;2;SALVADOR;BA;43070;Não;Sim;Não;7295;NI;42736;S4
BANCO RIBEIRÃO PRETO - PRUDENCIAL;1000084349;b1;I;2;RIBEIRAO PRETO;SP;43070;Sim;Sim;Não;603752;NI;42736;S4
MONOPÓLIO CC - PRUDENCIAL;1000084356;n2;I;2;BELEM;PA;43070;Não;Sim;Não;2090;NI;42736;S4
JN-MAXI CC LTDA. - PRUDENCIAL;1000084370;n2;I;2;SALVADOR;BA;43070;Não;Sim;Não;1692;NI;42736;S4
FRENTE CC LTDA. - PRUDENCIAL;1000084387;n2;I;2;SAO PAULO;SP;43070;Não;Sim;Não;837;NI;42736;S4
EURODIVISAS CC LTDA. - PRUDENCIAL;1000084435;n2;I;3;RIO DE JANEIRO;RJ;43070;Não;Sim;Não;27950;NI;42736;S4
APOGEO DTVM - PRUDENCIAL;1000084459;n2;I;2;RIO DE JANEIRO;RJ;43070;Não;Sim;Não;15814;NI;42736;S4
SEALANDAIR CC - PRUDENCIAL;1000084466;n2;I;2;PORTO ALEGRE;RS;43070;Não;Sim;Não;389;NI;42736;S4
JSL ARRENDAMENTO MERCANTIL - PRUDENCIAL;1000084480;n1;I;3;BARUERI;SP;43070;Não;Sim;Não;191173;NI;42736;S4
BECKER FINANCEIRA S.A. - CFI;1000084507;n1;I;2;CERRO LARGO;RS;43070;Não;Sim;Não;39440;NI;42736;S4
TERRA INVESTIMENTOS DTVM;1000084514;n2;I;2;SAO PAULO;SP;43070;Não;Sim;Não;56076;NI;42736;S4
GOOD CC - PRUDENCIAL;1000084521;n2;I;2;PORTO ALEGRE;RS;43070;Não;Sim;Não;1896;NI;42736;S4
VORTX DTVM - PRUDENCIAL;1000084538;n2;I;2;SAO PAULO;SP;43070;Não;Sim;Não;2801;NI;42736;S4
DEUTSCHE SPARKASSEN LEASING DO BRASIL - PRUDENCIAL;1000084545;n1;I;3;SAO PAULO;SP;43070;Não;Sim;Não;168083;NI;42736;S4
SINOSSERRA FINANCEIRA S/A - PRUDENCIAL;1000084552;n1;C;2;NOVO HAMBURGO;RS;43070;Não;Sim;Não;78318;NI;42736;S4
BANCO KOMATSU DO BRASIL - PRUDENCIAL;1000084576;b2;I;3;SAO PAULO;SP;43070;Sim;Sim;Não;133506;NI;42736;S4
COMMERZBANK BRASIL - PRUDENCIAL;1000084583;b1;I;3;SAO PAULO;SP;43070;Sim;Sim;Não;375192;NI;42736;S4
AVS CORRETORA DE CÂMBIO - PRUDENICAL;1000084590;n2;I;2;CURITIBA;PR;43070;Não;Sim;Não;1520;NI;42736;S4
AVISTA S.A. CFI - PRUDENCIAL;1000084600;n1;C;2;VITORIA;ES;43070;Não;Sim;Não;516590;NI;42736;S4
LIMINE TRUST DTVM  - PRUDENCIAL;1000084617;n2;I;2;SAO PAULO;SP;43070;Não;Sim;Não;923;NI;42736;S4
BOCOM - PRUDENCIAL;1000084624;b1;C;3;SALVADOR;BA;43070;Sim;Sim;Não;5298203;340026;42736;S4
TRINUS CAPITAL DTVM - PRUDENCIAL;1000084631;n2;I;2;SALVADOR;BA;43070;Não;Sim;Não;5709;NI;42767;S4
SAGITUR CORRETORA DE CÂMBIO LTDA. - PRUDENCIAL;1000084648;n2;I;2;SAO PAULO;SP;43070;Não;Sim;Não;1084;NI;42767;S4
BANCO CBSS - PRUDENCIAL;1000084655;b2;I;3;BARUERI;SP;43070;Sim;Sim;Não;1407371;NI;42736;S4
REALIZE CFI - PRUDENCIAL;1000084703;n1;I;3;PORTO ALEGRE;RS;43070;Não;Sim;Não;1131233;NI;42887;S4
CENTROCRED CFI - PRUDENCIAL;1000084727;n1;I;2;SANTA CRUZ DO SUL;RS;43070;Não;Sim;Não;42472;NI;42948;S4
AMAGGI CFI - PRUDENCIAL;1000084734;n1;I;2;CUIABA;MT;43070;Não;Sim;Não;18440;NI;42948;S4
HSBC BI - PRUDENCIAL;1000084741;b2;I;3;SAO PAULO;SP;43070;Sim;Sim;Não;1522854;NI;42736;S4
SADOC CC - PRUDENCIAL;1000084758;n2;I;2;FORTALEZA;CE;43070;Não;Sim;Não;2052;NI;43009;S4
COOPERATIVA DE CRÉDITO DA REGIÃO DE CRATEÚS - SICREDI CRATEÚS;68389;b3S;I;2;CRATEUS;CE;43070;Não;Sim;Sim;30109;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO TRIÂNGULO MINEIRO E SUDESTE DE GOIÁS LTDA. - SICOOB ARACREDI;68987;b3S;I;2;ARAGUARI;MG;43070;Não;Sim;Sim;158241;NI;42736;S5
COOPERATIVA DE CRÉDITO UNICRED SUL CATARINENSE LTDA - UNICRED SUL CATARINENSE;75847;b3S;I;2;CRICIUMA;SC;43070;Não;Sim;Sim;667171;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS SOMART LTDA.;129753;b3S;I;2;URUCANIA;MG;43070;Não;Sim;Sim;1182;NI;42736;S5
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS DE TRANSPORTES COLETIVOS RODOVIÁRIOS DE PASSAGEIROS DO GRANDE RIO LTDA;141155;b3S;I;2;SAO GONCALO;RJ;43070;Não;Sim;Sim;6824;NI;42736;S5
COOPERATIVA DE CREDITO RURAL SEARA - CREDISEARA;204963;b3S;I;2;SEARA;SC;43070;Não;Sim;Sim;70995;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES METROPOLITANAS DA BAIXADA SANTISTA E GRANDE SÃO PAULO LTDA. - SICOOB UNIMAIS METROPOLITANA;259231;b3S;I;2;SANTOS;SP;43070;Não;Sim;Sim;490606;NI;42736;S5
COOPERATIVA DE CRÉDITO RURAL CAZOLA - SICOOB CREDICAZOLA;315406;b3S;I;2;LUCELIA;SP;43070;Não;Sim;Sim;51656;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPOS ALTOS LTDA - SICOOB CREDIAGRO;429890;b3S;I;2;CAMPOS ALTOS;MG;43070;Não;Sim;Sim;93270;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO SEMASA - SICOOB CECRESA;512839;b3S;I;2;SANTO ANDRE;SP;43070;Não;Sim;Sim;10708;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO SUGGAR LTDA.;548980;b3S;I;2;BELO HORIZONTE;MG;43070;Não;Sim;Sim;1504;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694389;b3S;I;2;SAO JOSE DO CERRITO;SC;43070;Não;Sim;Sim;259106;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER EXECUTIVO FEDERAL, DOS SERVIDORES DA SECRETARIA DE SAÚDE E DOS TRABALHADORES EM ENSINO DO DISTRITO FEDERAL LTDA.   SICOOB EXECUTIVO;694877;b3S;I;2;BRASILIA;DF;43070;Não;Sim;Sim;100302;NI;42736;S5
COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS;698609;b3S;I;2;PARACATU;MG;43070;Não;Sim;Sim;227007;NI;42736;S5
COOPERATIVA DE CRÉDITO VALE DO CANOAS - SICOOB/SC CREDICANOAS;707903;b3S;I;2;ABDON BATISTA;SC;43070;Não;Sim;Sim;78708;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA MORLAN - CRED MORLAN;731320;b3S;I;2;ORLANDIA;SP;43070;Não;Sim;Sim;6526;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO DISTRITO FEDERAL LTDA. - COOSERVCRED;778858;b3S;I;2;BRASILIA;DF;43070;Não;Sim;Sim;7071;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE VAZANTE LTDA. - SICOOB CREDIVAZ;803287;b3S;I;2;VAZANTE;MG;43070;Não;Sim;Sim;80339;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAPITÓLIO LTDA   SICOOB CREDICAPI;804046;b3S;I;2;CAPITOLIO;MG;43070;Não;Sim;Sim;56298;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;I;2;VENDA NOVA DO IMIGRANTE;ES;43070;Não;Sim;Sim;1138024;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOA ESPERANÇA LTDA. - SICOOB BELCREDI;869687;b3S;I;2;BOA ESPERANCA;MG;43070;Não;Sim;Sim;96936;NI;42736;S5
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE JABOTICABAL - COOPERSERV;881829;b3S;I;2;JABOTICABAL;SP;43070;Não;Sim;Sim;1087;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MAGNESITA REFRATÁRIOS S.A. LTDA. - CECREM;913314;b3S;I;2;CONTAGEM;MG;43070;Não;Sim;Sim;6762;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERV. MUNICIPAIS DE SÃO PAULO E MAUÁ, SERV. PÚBLICOS, EMPRESÁRIOS E PROF. LIBERAIS DA REGIÃO METROP. OESTE DA CAPITAL DE SÃO PAULO   SICOOB COOPERCREDI-SP;915950;b3S;I;2;SAO PAULO;SP;43070;Não;Sim;Sim;80814;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA PREFEITURA MUNICIPAL DE ORLÂNDIA - CRED SERV;946465;b3S;I;2;ORLANDIA;SP;43070;Não;Sim;Sim;10887;NI;42736;S5
COOPERATIVA DE CRÉDITO DO SERVIDOR FEDERAL LTDA   SICOOB CREDFAZ SERVIDOR FEDERAL;952415;b3S;I;2;BRASILIA;DF;43070;Não;Sim;Sim;138851;NI;42736;S5
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO SÃO PATRICIO LTDA.;968602;b3S;I;2;GOIANESIA;GO;43070;Não;Sim;Sim;234411;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA VALE FERTILIZANTES S/A - COCRESGO LTDA.;968834;b3S;I;2;CATALAO;GO;43070;Não;Sim;Sim;481;NI;42736;S5
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE MARMELEIRO - CRESOL MARMELEIRO;971297;b3S;I;2;MARMELEIRO;PR;43070;Não;Sim;Sim;56363;NI;42736;S5
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE DOIS VIZINHOS - CRESOL DOIS VIZINHOS;971300;b3S;I;2;DOIS VIZINHOS;PR;43070;Não;Sim;Sim;157763;NI;42736;S5
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO COPERSUCAR E CTC - UNICOPER;977212;b3S;I;2;SAO PAULO;SP;43070;Não;Sim;Sim;1642;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DA REGIÃO METROPOLITANA DE BELÉM LTDA.;991739;b3S;I;2;BELEM;PA;43070;Não;Sim;Sim;8212;NI;42736;S5
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PARA DE MINAS LTDA - SICOOB ASCICRED;1009908;b3S;I;2;PARA DE MINAS;MG;43070;Não;Sim;Sim;202675;NI;42736;S5
COOPERATIVA DE CREDITO UNICRED DESBRAVADORA LTDA   UNICRED DESBRAVADORA SUL;1039011;b3S;I;2;CHAPECO;SC;43070;Não;Sim;Sim;636432;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DAS REGIÕES NORTE E NORDESTE DO PARÁ - SICOOB UNIDAS;1042487;b3S;I;2;BELEM;PA;43070;Não;Sim;Sim;40263;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;I;2;RAUL SOARES;MG;43070;Não;Sim;Sim;211934;NI;42736;S5
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA COMIGO;1062439;b3S;I;2;RIO VERDE;GO;43070;Não;Sim;Sim;17151;NI;42736;S5
COOPERATIVA DE CRÉDITO RURAL DE ABELARDO LUZ - SULCREDI/CREDILUZ;1073966;b3S;I;2;ABELARDO LUZ;SC;43070;Não;Sim;Sim;101066;NI;42736;S5
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE LARANJEIRAS DO SUL - CRESOL LARANJEIRAS DO SUL;1086342;b3S;I;2;LARANJEIRAS DO SUL;PR;43070;Não;Sim;Sim;49732;NI;42736;S5
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E CATEGORIAS AFINS-UNICRED NITEROI LTDA;1090027;b3S;I;2;NITEROI;RJ;43070;Não;Sim;Sim;106611;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA USINA SANTA MARIA - PILONCRED;1107759;b3S;I;2;CERQUILHO;SP;43070;Não;Sim;Sim;2232;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE MINEIRO LTDA.- UNICRED LESTE MINEIRO;1110032;b3S;I;2;GOVERNADOR VALADARES;MG;43070;Não;Sim;Sim;50888;NI;42736;S5
COOPERATIVA DE CRÉDITO DE CAMPINA GRANDE - SICREDI CENTRO PARAIBANA;1151186;b3S;I;2;CAMPINA GRANDE;PB;43070;Não;Sim;Sim;205256;NI;42736;S5
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA MATA MINEIRA LTDA - SICOOB CREDIMATA;1152097;b3S;I;2;VOLTA GRANDE;MG;43070;Não;Sim;Sim;160572;NI;42736;S5
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CURITIBANOS - CRESOL CURITIBANOS;1155801;b3S;I;2;CURITIBANOS;SC;43070;Não;Sim;Sim;47730;NI;42736;S5
COOPERATIVA DE CRÉDITO DO DISTRITO FEDERAL E ENTORNO LTDA. - SICOOB;1187961;b3S;I;2;BRASILIA;DF;43070;Não;Sim;Sim;155387;NI;42736;S5
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CAPANEMA - CRESOL CAPANEMA;1201006;b3S;I;2;CAPANEMA;PR;43070;Não;Sim;Sim;28930;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MÉDIO SUL BAIANO LTDA. - SICOOB COSTA DO DESCOBRIMENTO;1205736;b3S;I;2;ITAMARAJU;BA;43070;Não;Sim;Sim;58983;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DOS MUNICÍPIOS DA REGIÃO METROPOLITANA DA GRANDE VITÓRIA/ES;1235921;b3S;I;2;VITORIA;ES;43070;Não;Sim;Sim;14699;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIMAIS CENTRO LESTE PAULISTA - SICOOB UNIMAIS CENTRO LESTE PAULISTA;1259518;b3S;I;2;RIO CLARO;SP;43070;Não;Sim;Sim;180372;NI;42736;S5
UNIPRIME PIONEIRA DO PARANÁ COOPERATIVA DE CRÉDITO LTDA;1286361;b3S;I;2;TOLEDO;PR;43070;Não;Sim;Sim;233159;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASTRAZENECA DO BRASIL;1288797;b3S;I;2;COTIA;SP;43070;Não;Sim;Sim;12238;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO ALGAR LTDA. - SICOOB CREDIEMPAR;1296040;b3S;I;2;UBERLANDIA;MG;43070;Não;Sim;Sim;9822;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DO TRIÂNGULO LTDA.;1301541;b3S;I;2;UBERLANDIA;MG;43070;Não;Sim;Sim;787;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NO ESTADO DO ESPÍRITO SANTO;1330295;b3S;I;2;VITORIA;ES;43070;Não;Sim;Sim;61164;NI;42736;S5
COOPERATIVA DE CRÉDITO RURAL DE PEQUENOS AGRICULTORES E DA REFORMA AGRÁRIA DO CENTRO OESTE DO PARANÁ - CREHNOR LARANJEIRAS;1330387;b3S;I;2;LARANJEIRAS DO SUL;PR;43070;Não;Sim;Sim;1645;NI;42736;S5
COOPERATIVA DE CRÉDITO DE SÃO FRANCISCO DE SALES LTDA. – SICOOB CREDISALES;1374196;b3S;I;2;SAO FRANCISCO DE SALES;MG;43070;Não;Sim;Sim;33331;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;I;2;PAPANDUVA;SC;43070;Não;Sim;Sim;302103;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO COSAN - BARRACRED COSAN;1439107;b3S;I;2;BARRA BONITA;SP;43070;Não;Sim;Sim;113294;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO GARDÊNIA LTDA. - COOPERGARDÊNIA;1499278;b3S;I;2;POUSO ALEGRE;MG;43070;Não;Sim;Sim;957;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS MELHORAMENTOS DE SÃO PAULO;1504952;b3S;I;2;SAO PAULO;SP;43070;Não;Sim;Sim;8697;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED IJUÍ LTDA - UNICRED IJUÍ;1526924;b3S;I;2;IJUI;RS;43070;Não;Sim;Sim;128967;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA COMPANHIA PAULISTA DE TRENS METROPOLITANOS - COOPERTREM;1530136;b3S;I;2;OSASCO;SP;43070;Não;Sim;Sim;8560;NI;42736;S5
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO EXPRESSO PRINCESA DOS CAMPOS;1551820;b3S;I;2;PONTA GROSSA;PR;43070;Não;Sim;Sim;5058;NI;42736;S5
SICOOB AC CREDI - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE E NORDESTE MINEIRO LTDA.;1559914;b3S;I;2;GOVERNADOR VALADARES;MG;43070;Não;Sim;Sim;147413;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE MANAUS;1566038;b3S;I;2;MANAUS;AM;43070;Não;Sim;Sim;106857;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO E ECONOMIA DE ERECHIM LTDA.;1572667;b3S;I;2;ERECHIM;RS;43070;Não;Sim;Sim;220377;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MICRO REGIÕES DE GOIÂNIA E ADJACENTES LTDA.;1601342;b3S;I;2;GOIANIA;GO;43070;Não;Sim;Sim;33525;NI;42736;S5
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;I;2;SAO GONCALO DO SAPUCAI;MG;43070;Não;Sim;Sim;389784;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE RIO BRANCO LTDA;1608685;b3S;I;2;RIO BRANCO;AC;43070;Não;Sim;Sim;63748;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPINA VERDE LTDA. - SICOOB CREDICAMPINA;1609345;b3S;I;2;CAMPINA VERDE;MG;43070;Não;Sim;Sim;81765;NI;42736;S5
