Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o)
VOTORANTIM - PRUDENCIAL;1000080484;b1;S2;C;2;SAO PAULO;SP;43070;6758636;0;6758636;2474523;9233159;52083037;884649;0;916792;135659;1937099;5389580;59409716;109596018;0,1138;0,1138;0,1554;0,0617;0,1863
CITIBANK - PRUDENCIAL;1000080192;b1;S2;C;3;SAO PAULO;SP;43070;8007558;0;8007558;0;8007558;30230671;1188413;119083;12407597;234115;13949208;6054902;50234781;68968796;0,1594;0,1594;0,1594;0,1161;0,022
BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1000081593;b1;S2;I;1;FORTALEZA;CE;43070;4115719;0;4115719;2184313;6300032;30970468;182897;5384;183265;0;371546;8308261;39650274;77083190;0,1038;0,1038;0,1589;0,0534;0,0278
BANRISUL - PRUDENCIAL;1000080154;b1;S2;C;1;PORTO ALEGRE;RS;43070;5690408;0;5690408;888288;6578696;29563694;807765;0;3141;40095;851001;8334820;38749515;76228499;0,1469;0,1469;0,1698;0,0746;0,0867
CREDIT SUISSE - PRUDENCIAL;1000080219;b1;S2;C;3;SAO PAULO;SP;43070;3084663;0;3084663;1323591;4408254;13491364;4337346;0;6050675;747889;11135910;3024368;27651642;49490835;0,1116;0,1116;0,1594;0,0623;0,0244
BNP PARIBAS - PRUDENCIAL;1000080673;b1;S3;C;3;SAO PAULO;SP;43070;3215894;0;3215894;849585;4065479;17426963;327960;0;3750968;9258;4088186;3299751;24814899;31220174;0,1296;0,1296;0,1638;0,103;0,0179
ABC-BRASIL - PRUDENCIAL;1000080312;b1;S3;C;3;SAO PAULO;SP;43070;3265644;0;3265644;541412;3807057;20665491;583935;44432;771114;3719;1403200;1273324;23342015;37123822;0,1399;0,1399;0,1631;0,088;0,0086
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;S3;I;3;SAO PAULO;SP;43070;2255657;0;2255657;1440232;3695890;17424915;489659;314850;1232238;0;2036747;1575798;21037460;25307575;0,1072;0,1072;0,1757;0,0891;0,0044
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;S3;C;2;SAO PAULO;SP;43070;3005343;0;3005343;0;3005343;15166150;1367270;0;1062521;68210;2498001;2331875;19996026;23318150;0,1503;0,1503;0,1503;0,1289;0,2842
JP MORGAN CHASE - PRUDENCIAL;1000080116;b1;S3;C;3;SAO PAULO;SP;43070;4642255;0;4642255;0;4642255;8845221;977673;39696;5341185;346164;6704718;2652849;18202789;27416631;0,255;0,255;0,255;0,1693;0,024
PAN - PRUDENCIAL;1000080257;b1;S3;C;2;SAO PAULO;SP;43070;1784926;0;1784926;631294;2416220;15585885;31176;0;163826;0;195002;2359044;18139930;24723422;0,0984;0,0984;0,1332;0,0722;0,1762
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;S3;I;1;BELEM;PA;43070;2516322;0;2516322;0;2516322;13916602;333;0;31935;0;32269;3091556;17040427;25917004;0,1477;0,1477;0,1477;0,0971;0,1011
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;S3;C;1;PORTO ALEGRE;RS;43070;2324787;0;2324787;0;2324787;14376367;15801;0;0;1374;17174;1103815;15497357;18118877;0,15;0,15;0,15;0,1283;0,0099
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;S3;C;3;SAO PAULO;SP;43070;2397276;0;2397276;0;2397276;5036497;484407;62907;6904045;0;7451359;1838832;14326687;20108684;0,1673;0,1673;0,1673;0,1192;0,0188
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;S3;C;3;SAO PAULO;SP;43070;2617232;0;2617232;945709;3562942;12419632;0;0;0;0;0;1220068;13639701;15272675;0,1919;0,1919;0,2612;0,1714;0,003
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;43070;5817367;0;5817367;0;5817367;401468;0;0;667054;11328525;11995579;373570;12770617;8230029;0,4555;0,4555;0,4555;0,7068;0
ALFA - PRUDENCIAL;1000080570;b1;S3;C;2;SAO PAULO;SP;43070;2318115;0;2318115;0;2318115;9659730;201918;55593;322564;72147;652223;1078357;11390309;15091027;0,2035;0,2035;0,2035;0,1536;0,1427
GM - PRUDENCIAL;1000080848;b2;S3;C;3;SAO PAULO;SP;43070;1788239;0;1788239;0;1788239;8676300;122;0;0;0;122;1604741;10281163;12318758;0,1739;0,1739;0,1739;0,1452;0,055
BANESTES - PRUDENCIAL;1000080147;b1;S3;C;1;VITORIA;ES;43070;1348638;0;1348638;0;1348638;5922882;13305;0;2061447;0;2074753;1486039;9483674;20687537;0,1422;0,1422;0,1422;0,0652;0,2036
BMG - PRUDENCIAL;1000080178;b1;S3;C;2;SAO PAULO;SP;43070;1252309;0;1252309;217768;1470077;8741178;6507;0;1331;5267;13106;616461;9370745;15432818;0,1336;0,1336;0,1569;0,0811;0,2029
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO PAULO;SP;43070;1541588;0;1541588;17020;1558608;8060788;0;0;0;0;0;1116934;9177722;8502995;0,168;0,168;0,1698;0,1813;0,0018
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;S3;C;3;SAO PAULO;SP;43070;2714724;0;2714724;0;2714724;4304293;512238;29600;1391054;1441762;3374654;1473514;9152461;16226433;0,2966;0,2966;0,2966;0,1673;0,0054
BRB - PRUDENCIAL;1000080288;b1;S3;C;1;BRASILIA;DF;43070;1079097;0;1079097;329922;1409019;7886946;44432;601;95170;37737;177940;916964;8981850;15932601;0,1201;0,1201;0,1569;0,0677;0,1299
BANCOOB - PRUDENCIAL;1000080879;b1;S3;C;2;BRASILIA;DF;43070;1511021;0;1511021;0;1511021;6841422;57454;0;101308;0;158762;1180557;8180740;45539082;0,1847;0,1847;0,1847;0,0332;0,1085
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;C;2;SAO PAULO;SP;43070;4374973;0;4374973;0;4374973;3465006;2497;0;0;0;2497;4595088;8062592;4978472;0,5426;0,5426;0,5426;0,8788;0,0085
ORIGINAL - PRUDENCIAL;1000080903;b1;S3;C;2;SAO PAULO;SP;43070;1307344;0;1307344;0;1307344;6467540;127767;1375;141703;586932;857777;691898;8017216;9285472;0,1631;0,1631;0,1631;0,1408;0,1622
CCB - PRUDENCIAL;1000080295;b1;S3;C;3;SAO PAULO;SP;43070;1222652;231560;1454212;814779;2268992;6707021;481098;0;1438;0;482537;762603;7952160;16612652;0,1538;0,1829;0,2853;0,0875;0,0269
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;43070;1367126;0;1367126;0;1367126;7158076;0;0;0;0;0;725898;7883974;7931164;0,1734;0,1734;0,1734;0,1724;0,0096
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;3;SAO PAULO;SP;43070;1544577;0;1544577;0;1544577;4494684;66882;0;1289793;85351;1442026;1096972;7033682;6755623;0,2196;0,2196;0,2196;0,2286;0,0155
JOHN DEERE - PRUDENCIAL;1000080343;b1;S4;C;3;INDAIATUBA;SP;43070;980434;0;980434;0;980434;6176670;96098;0;0;0;96098;340190;6612957;7475809;0,1483;0,1483;0,1483;0,1311;0,0023
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;43070;588372;1252;589624;390397;980021;5447023;420;0;935;0;1354;1109340;6557717;9828835;0,0897;0,0899;0,1494;0,06;0,2273
SICREDI - PRUDENCIAL;1000080745;b1;S3;C;2;PORTO ALEGRE;RS;43070;1208856;159333;1368189;0;1368189;5250935;13674;0;55134;0;68807;1227434;6547176;41497743;0,1846;0,209;0,209;0,033;0,0866
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;43070;780136;0;780136;24406;804542;5591355;9051;54735;316043;39827;419656;454071;6465082;9617956;0,1207;0,1207;0,1244;0,0811;0,2829
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;43070;909749;0;909749;0;909749;5520046;140479;0;94957;0;235435;663830;6419312;6967833;0,1417;0,1417;0,1417;0,1306;0,0615
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;3;SAO PAULO;SP;43070;1309545;0;1309545;0;1309545;5592396;9471;0;0;0;9471;542872;6144738;8431492;0,2131;0,2131;0,2131;0,1553;0,1567
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;C;3;SAO PAULO;SP;43070;1494276;0;1494276;0;1494276;4044006;32110;0;1074863;0;1106974;913272;6064252;9553519;0,2464;0,2464;0,2464;0,1564;0,0052
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;C;3;SAO PAULO;SP;43070;867048;0;867048;665281;1532329;4537114;55914;0;433654;0;489568;320560;5347241;8145289;0,1621;0,1621;0,2866;0,1064;0,0027
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;S3;C;3;SAO PAULO;SP;43070;828967;0;828967;0;828967;3616484;167784;0;1200011;0;1367795;326152;5310431;13560565;0,1561;0,1561;0,1561;0,0611;0,0264
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S4;C;2;SAO PAULO;SP;43070;625774;0;625774;0;625774;4738511;0;0;161;0;161;311659;5050332;NA;0,1239;0,1239;0,1239;NA%;0,0012
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;S3;C;3;SAO PAULO;SP;43070;1317324;0;1317324;0;1317324;3179832;64986;0;1256962;303;1322251;364404;4866487;8840936;0,2707;0,2707;0,2707;0,149;0,0033
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;43070;556991;0;556991;0;556991;4345076;20471;29762;124530;0;174763;296904;4816743;6707923;0,1156;0,1156;0,1156;0,083;0,0324
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;43070;900053;0;900053;0;900053;4371375;0;0;0;0;0;256882;4628258;6502412;0,1945;0,1945;0,1945;0,1384;0,0103
BCO MUFG BRASIL S.A. - PRUDENCIAL;1000081713;b1;S3;I;3;SAO PAULO;SP;43070;1424721;0;1424721;0;1424721;2690739;48946;0;1121277;0;1170223;626580;4487542;21890813;0,3175;0,3175;0,3175;0,0651;0,0246
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S4;I;3;PORTO ALEGRE;RS;43070;846536;0;846536;0;846536;4299982;1381;0;0;0;1381;155311;4456674;5382018;0,1899;0,1899;0,1899;0,1573;0,0102
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S4;I;3;SAO PAULO;SP;43070;555472;0;555472;0;555472;4198816;0;0;0;0;0;32036;4230851;6241653;0,1313;0,1313;0,1313;0,089;0,0185
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S4;I;1;BELEM;PA;43070;956372;0;956372;0;956372;3664850;4122;0;14028;2508;20658;420994;4106503;7038246;0,2329;0,2329;0,2329;0,1359;0,0932
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;43070;817194;0;817194;0;817194;2862148;25164;11324;132208;10065;178761;871404;3912313;4971113;0,2089;0,2089;0,2089;0,1644;0,2651
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;43070;1382040;0;1382040;0;1382040;3221898;0;0;0;0;0;597774;3819672;5442699;0,3618;0,3618;0,3618;0,2539;0,0575
ING - PRUDENCIAL;1000080501;b1;S3;C;3;SAO PAULO;SP;43070;755772;0;755772;0;755772;2715871;21521;0;500695;0;522216;287576;3525662;6517853;0,2144;0,2144;0,2144;0,116;0,0026
BOCOM - PRUDENCIAL;1000084624;b1;S4;C;3;SALVADOR;BA;43070;559805;0;559805;0;559805;3068482;10469;0;151946;0;162415;254821;3485718;5298203;0,1606;0,1606;0,1606;0,1057;0,0084
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;43070;823065;0;823065;0;823065;3009021;0;0;0;0;0;436910;3445931;3539482;0,2389;0,2389;0,2389;0,2325;0,0138
RODOBENS - PRUDENCIAL;1000080855;b1;S4;C;2;SAO PAULO;SP;43070;878006;0;878006;0;878006;2612916;0;0;0;0;0;832180;3445096;2595542;0,2549;0,2549;0,2549;0,3383;0,3197
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;43070;851744;0;851744;0;851744;2948287;0;0;0;0;0;496394;3444681;NA;0,2473;0,2473;0,2473;NA%;0,0026
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;43070;579289;0;579289;0;579289;3107400;0;0;0;0;0;300254;3407655;4440027;0,17;0,17;0,17;0,1305;0,0047
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;n2;S4;C;2;RIO DE JANEIRO;RJ;43070;681577;0;681577;0;681577;1755921;27982;11450;177718;43133;260283;1368128;3384331;NA;0,2014;0,2014;0,2014;NA%;0,1907
SOFISA - PRUDENCIAL;1000080271;b1;S4;C;2;SAO PAULO;SP;43070;617145;0;617145;0;617145;2797778;38883;2651;230023;2446;274003;280695;3352476;4250127;0,1841;0,1841;0,1841;0,1452;0,1293
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;S4;C;3;SAO PAULO;SP;43070;841234;0;841234;25417;866651;2840247;41148;0;0;0;41148;334360;3215754;2910947;0,2616;0,2616;0,2695;0,289;0,006
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;43070;502040;0;502040;0;502040;2646966;103791;0;189381;0;293171;254137;3194275;3143415;0,1572;0,1572;0,1572;0,1597;0,0669
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;S4;I;1;PORTO ALEGRE;RS;43070;539920;0;539920;0;539920;2619730;5682;0;0;0;5682;401728;3027140;NA;0,1784;0,1784;0,1784;NA%;0,0547
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;43070;NA;NA;NA;NA;1067129;3010103;0;NA;NA;NA;0;0;3010103;NA;NA%;NA%;0,3545;NA%;0,0178
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;S4;I;2;SAO PAULO;SP;43070;448401;0;448401;0;448401;2517898;489;0;197185;0;197674;289693;3005264;NA;0,1492;0,1492;0,1492;NA%;0,1071
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;43070;341008;0;341008;93889;434898;2484796;265;119;5407;119;5911;364658;2855364;5159206;0,1194;0,1194;0,1523;0,0661;0,2053
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;43070;675507;0;675507;0;675507;2269729;0;0;72188;0;72188;493132;2835049;NA;0,2383;0,2383;0,2383;NA%;0,0586
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;43070;385353;0;385353;0;385353;2496848;5400;2430;26500;1988;36317;243889;2777054;3031498;0,1388;0,1388;0,1388;0,1271;0,0387
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;S4;C;2;UBERLANDIA;MG;43070;443412;0;443412;0;443412;1836760;0;0;0;0;0;872927;2709687;2414660;0,1636;0,1636;0,1636;0,1836;0,1593
OMNI - PRUDENCIAL;1000080460;b1;S4;C;2;SAO PAULO;SP;43070;278776;103828;382604;0;382604;1798350;504;0;0;0;504;842702;2641556;2583133;0,1055;0,1448;0,1448;0,1481;0,0064
HAITONG - PRUDENCIAL;1000080666;b2;S3;C;3;SAO PAULO;SP;43070;447237;0;447237;0;447237;1406666;16588;0;967405;0;983993;231936;2622595;7090796;0,1705;0,1705;0,1705;0,0631;0,0493
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;43070;302717;0;302717;50239;352957;2124524;0;0;0;0;0;294086;2418610;2187263;0,1252;0,1252;0,1459;0,1384;0,0138
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;43070;293564;0;293564;0;293564;1346457;111373;0;561859;34681;707914;246657;2301028;3255810;0,1276;0,1276;0,1276;0,0902;0,0886
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;C;2;SAO PAULO;SP;43070;265634;0;265634;0;265634;1452029;271568;0;19565;0;291132;527645;2270807;2458576;0,117;0,117;0,117;0,108;0,0493
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;43070;386294;0;386294;0;386294;1854441;67927;0;41113;0;109040;271339;2234820;3343318;0,1729;0,1729;0,1729;0,1155;0,001
INTER - PRUDENCIAL;1000080996;b1;S4;C;2;BELO HORIZONTE;MG;43070;378552;0;378552;0;378552;1785106;48320;1044;21169;4070;74603;345292;2205001;3584917;0,1717;0,1717;0,1717;0,1056;0,0248
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S4;I;3;SAO PAULO;SP;43070;520438;0;520438;0;520438;935728;44006;0;974372;0;1018378;243226;2197332;3289065;0,2368;0,2368;0,2368;0,1582;0,0062
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;43070;592050;0;592050;0;592050;1707852;6713;0;240150;0;246863;208172;2162887;5173024;0,2737;0,2737;0,2737;0,1144;0,0155
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;S4;I;3;SAO PAULO;SP;43070;556478;0;556478;0;556478;1431554;326099;0;50461;0;376560;212400;2020514;1627492;0,2754;0,2754;0,2754;0,3419;0,006
BS2 - PRUDENCIAL;1000080422;b1;S4;C;2;BELO HORIZONTE;MG;43070;188542;0;188542;79550;268091;1483742;14915;147;41856;22221;79140;430889;1993771;3872264;0,0946;0,0946;0,1345;0,0487;0,1934
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;43070;506561;0;506561;1360;507921;1715453;29586;0;0;0;29586;228085;1973124;2506786;0,2567;0,2567;0,2574;0,2021;0,0517
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;S4;I;3;RIO DE JANEIRO;RJ;43070;458529;0;458529;0;458529;1650574;35535;0;0;0;35535;274746;1960854;1811372;0,2338;0,2338;0,2338;0,2531;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;43070;308345;0;308345;0;308345;1735780;0;0;0;0;0;131219;1867000;2774770;0,1652;0,1652;0,1652;0,1111;0,2264
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;43070;314131;0;314131;3401;317532;1637005;0;0;0;0;0;109538;1746543;2622278;0,1799;0,1799;0,1818;0,1198;0,1913
INDUSVAL - PRUDENCIAL;1000080415;b1;S4;C;2;SAO PAULO;SP;43070;-376;0;-376;0;-376;1534930;9397;25112;12931;22;47461;160360;1742752;2835854;-0,0002;-0,0002;-0,0002;-0,0001;1,5092
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;S5;I;2;BRASILIA;DF;43070;NA;NA;NA;NA;440789;1732030;0;NA;NA;NA;0;0;1732030;NA;NA%;NA%;0,2545;NA%;0,0172
AGIPLAN - PRUDENCIAL;1000083694;b1;S4;C;2;PORTO ALEGRE;RS;43070;311838;0;311838;0;311838;889746;1569;695;19267;618;22148;723008;1634903;1545674;0,1907;0,1907;0,1907;0,2017;0,0297
BMW - PRUDENCIAL;1000080635;n1;S4;C;3;SAO PAULO;SP;43070;276109;0;276109;0;276109;1445416;0;0;0;0;0;142432;1587848;NA;0,1739;0,1739;0,1739;NA%;0,0036
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;43070;269964;0;269964;0;269964;1450869;0;0;1374;0;1374;102951;1555194;6119846;0,1736;0,1736;0,1736;0,0441;0,1946
BCO FORD S.A. - PRUDENCIAL;1000081782;b2;S4;I;3;SAO PAULO;SP;43070;226266;0;226266;0;226266;1398722;0;0;0;0;0;63655;1462378;1516404;0,1547;0,1547;0,1547;0,1492;0
AF DESENVOLVE SP S.A. - PRUDENCIAL;1000081153;n1;S4;I;1;SAO PAULO;SP;43070;707470;0;707470;0;707470;1182225;0;0;0;0;0;252416;1434640;NA;0,4931;0,4931;0,4931;NA%;0,0459
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S4;I;2;FLORIANOPOLIS;SC;43070;224732;0;224732;0;224732;1362281;0;0;236;0;236;63708;1426224;6540684;0,1576;0,1576;0,1576;0,0344;0,0396
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;S4;I;2;LONDRINA;PR;43070;549427;0;549427;0;549427;1161090;0;0;26532;10716;37247;226192;1424530;2000646;0,3857;0,3857;0,3857;0,2746;0,0227
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;43070;242954;0;242954;8025;250980;1303309;0;0;0;0;0;110234;1413542;2036041;0,1719;0,1719;0,1776;0,1193;0,1035
CAIXA GERAL - PRUDENCIAL;1000080927;b1;S4;C;3;SAO PAULO;SP;43070;478708;0;478708;0;478708;998279;31939;0;195611;7568;235118;171825;1405222;2310067;0,3407;0,3407;0,3407;0,2072;0,0057
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;S4;I;2;CERRO LARGO;RS;43070;321183;0;321183;0;321183;1299758;0;0;2500;0;2500;100623;1402881;2124166;0,2289;0,2289;0,2289;0,1512;0,0901
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;43070;544663;0;544663;0;544663;1203379;0;441;0;0;441;146907;1350727;2513871;0,4032;0,4032;0,4032;0,2167;0,0015
HP FINANCIAL SERVICES AM S.A - PRUDENCIAL;1000082987;n1;S4;I;3;BARUERI;SP;43070;570244;0;570244;0;570244;1103132;5603;0;0;0;5603;218793;1327528;NA;0,4296;0,4296;0,4296;NA%;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42898825;b3S;S4;I;2;BELO HORIZONTE;MG;43070;304831;0;304831;0;304831;1141026;0;0;0;0;0;175114;1316141;2331092;0,2316;0,2316;0,2316;0,1308;0,0279
HSBC BI - PRUDENCIAL;1000084741;b2;S4;I;3;SAO PAULO;SP;43070;1040338;0;1040338;0;1040338;317472;14842;0;571241;0;586082;405994;1309548;1522854;0,7944;0,7944;0,7944;0,6831;0,0099
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;S4;I;2;SORRISO;MT;43070;314863;0;314863;0;314863;1164802;2094;0;0;0;2094;133025;1299921;1876577;0,2422;0,2422;0,2422;0,1678;0,0648
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S5;I;2;CHAPECO;SC;43070;NA;NA;NA;NA;230809;1285898;0;NA;NA;NA;0;0;1285898;NA;NA%;NA%;0,1795;NA%;0,1649
