Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j)
VOTORANTIM - PRUDENCIAL;1000080484;b1;S2;C;2;SAO PAULO;SP;43070;296381;14537305;22235522;44450147;-2917542;41532605;2995;245567;1112;-1401;248273;12162534;227671;1854160;93094450;1112;93093338
BANRISUL - PRUDENCIAL;1000080154;b1;S2;C;1;PORTO ALEGRE;RS;43070;801668;612244;24188594;28490034;-2674934;25815100;311;93479;49644;-5973;137462;7895545;12386556;1552782;73389951;49644;73340306
CITIBANK - PRUDENCIAL;1000080192;b1;S2;C;3;SAO PAULO;SP;43070;431823;13536409;22176841;7922098;-352145;7569953;2446;68351;21885;-2863;89820;13955428;3668983;312337;61741594;21885;61719709
BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1000081593;b1;S2;I;1;FORTALEZA;CE;43070;161518;12931084;26859539;10044514;-945061;9099454;0;0;0;0;0;4194509;616055;184779;54046937;0;54046937
BANCOOB - PRUDENCIAL;1000080879;b1;S3;C;2;BRASILIA;DF;43070;12144;14120051;12017273;3329088;-34822;3294266;0;0;0;0;0;2775318;11273594;172233;43664878;0;43664878
SICREDI - PRUDENCIAL;1000080745;b1;S3;C;2;PORTO ALEGRE;RS;43070;91307;13877377;4169711;8475525;-3021;8472504;0;0;0;0;0;1537615;13004194;120118;41272827;0;41272827
CREDIT SUISSE - PRUDENCIAL;1000080219;b1;S2;C;3;SAO PAULO;SP;43070;2019633;16427701;11605445;4489413;-433513;4055900;0;0;0;0;0;4427975;3814;313926;38854395;0;38854395
BNP PARIBAS - PRUDENCIAL;1000080673;b1;S3;C;3;SAO PAULO;SP;43070;79091;3769848;4492874;11513146;-391372;11121774;0;0;0;0;0;16909465;360752;131785;36865590;0;36865590
JP MORGAN CHASE - PRUDENCIAL;1000080116;b1;S3;C;3;SAO PAULO;SP;43070;151700;21665831;5312001;1014264;-2322;1011942;0;0;0;0;0;6459158;55344;111221;34767198;0;34767198
ABC-BRASIL - PRUDENCIAL;1000080312;b1;S3;C;3;SAO PAULO;SP;43070;18175;6762988;7707888;10779633;-308096;10471537;0;0;0;0;0;3401321;357337;49189;28768435;0;28768435
PAN - PRUDENCIAL;1000080257;b1;S3;C;2;SAO PAULO;SP;43070;10714;1032983;1640540;17521697;-1132913;16388784;15;1475;1267;-46;2711;5754585;531387;547229;25908932;1267;25907665
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;S3;C;2;SAO PAULO;SP;43070;115782;4477015;1403801;11616359;-676636;10939722;22090;567720;62075;-13149;638737;5654675;367599;854004;24451335;62075;24389260
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;S3;I;3;SAO PAULO;SP;43070;339572;2353052;1882679;14946854;-651463;14295391;0;0;0;0;0;3694781;875;20272;22586622;0;22586622
BANESTES - PRUDENCIAL;1000080147;b1;S3;C;1;VITORIA;ES;43070;150168;8112087;8574810;3513017;-283114;3229903;46;20527;8248;-492;28329;874330;1307457;315453;22592538;8248;22584290
BCO MUFG BRASIL S.A. - PRUDENCIAL;1000081713;b1;S3;I;3;SAO PAULO;SP;43070;19776;4243752;3134203;706680;-12416;694264;0;0;0;0;0;12556573;8495;63739;20720802;0;20720802
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;S3;C;3;SAO PAULO;SP;43070;260631;10722493;5984677;713056;-128;712928;0;0;0;0;0;1030996;827398;44959;19584081;0;19584081
CCB - PRUDENCIAL;1000080295;b1;S3;C;3;SAO PAULO;SP;43070;93107;249500;8649042;6377824;-363984;6013840;181;65953;35087;-21308;79912;3896959;365391;85295;19433045;35087;19397959
ING - PRUDENCIAL;1000080501;b1;S3;C;3;SAO PAULO;SP;43070;23305;1463421;1329147;613852;-128854;484998;0;0;0;0;0;14180090;1969;1978;17484908;0;17484908
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;S3;C;1;PORTO ALEGRE;RS;43070;5;775345;2226732;13942500;-518585;13423915;0;0;0;0;0;680818;43937;28999;17179751;0;17179751
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;S3;I;1;BELEM;PA;43070;43291;2377221;9545200;3115221;-214556;2900665;0;0;0;0;0;1483842;261220;340654;16952092;0;16952092
BMG - PRUDENCIAL;1000080178;b1;S3;C;2;SAO PAULO;SP;43070;24724;1425085;2051654;8379585;-558288;7821296;13;7655;1069;-46;8691;3966404;289751;723333;16310937;1069;16309868
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;S3;C;3;SAO PAULO;SP;43070;37058;5226914;1721291;507516;-2205;505312;2992;939138;34473;-24636;951967;7531657;5495;4529;15984224;34473;15949751
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;S3;C;3;SAO PAULO;SP;43070;50390;7552161;4833619;1001552;0;1001552;0;0;0;0;0;1748672;345;14786;15201524;0;15201524
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;S3;C;3;SAO PAULO;SP;43070;12571;346564;130271;12715476;-786027;11929449;563;265277;41065;-4754;302151;2445801;51210;23491;15241509;41065;15200445
BRB - PRUDENCIAL;1000080288;b1;S3;C;1;BRASILIA;DF;43070;188555;1380455;1418074;8626042;-392998;8233044;0;0;0;0;0;1811818;855709;307054;14194708;0;14194708
ALFA - PRUDENCIAL;1000080570;b1;S3;C;2;SAO PAULO;SP;43070;1045;375917;4739988;6688510;-120961;6567549;3790;398607;110460;-10895;501962;1259003;28179;333409;13807052;110460;13696592
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;S3;C;3;SAO PAULO;SP;43070;8063;2714526;1016363;556331;0;556331;0;0;0;0;0;7879374;2495;22381;12199532;0;12199532
GM - PRUDENCIAL;1000080848;b2;S3;C;3;SAO PAULO;SP;43070;90742;575181;117103;9299624;-218114;9081509;0;9764;168;-258;9673;2035959;35562;98391;12044120;168;12043952
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;C;3;SAO PAULO;SP;43070;191723;4163484;874338;1394344;-1469;1392875;0;0;0;0;0;5305481;71052;7945;12006898;0;12006898
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;43070;0;955414;10353474;245630;-61;245569;0;0;0;0;0;264928;12;117521;11936918;0;11936918
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;43070;437854;1070012;1153517;5830530;-646443;5184087;0;0;0;0;0;1175052;451620;251449;9723592;0;9723592
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;3;SAO PAULO;SP;43070;14386;2604117;5842789;0;0;0;0;0;0;0;0;783234;6567;23932;9275025;0;9275025
ORIGINAL - PRUDENCIAL;1000080903;b1;S3;C;2;SAO PAULO;SP;43070;53789;265227;2117753;2362976;-168658;2194318;0;0;0;0;0;3292555;158872;750412;8832926;0;8832926
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;43070;166810;1241688;2514463;3405034;-550852;2854182;0;0;0;0;0;1286552;295687;227597;8586979;0;8586979
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO PAULO;SP;43070;46104;51959;1131;6578504;-384209;6194295;447;156166;13910;-1842;168681;1993217;27967;2967;8486320;13910;8472410
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;43070;362;934934;6893266;0;0;0;0;0;0;0;0;401197;3;267;8230029;0;8230029
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;43070;247;346355;14;7674084;-331285;7342798;351;26141;8621;-915;34198;360893;16642;19882;8121030;8621;8112410
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;3;SAO PAULO;SP;43070;3030;0;258100;2082936;-680219;1402717;0;0;0;0;0;4785605;18862;905997;7374310;0;7374310
STONE PAGAMENTOS - PRUDENCIAL;1000084686;n4;;I;2;SAO PAULO;SP;43070;9288;0;2023221;0;0;0;0;0;0;0;0;184425;4672277;478659;7367871;0;7367871
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;43070;15;2928970;853412;1615678;-99603;1516075;0;0;0;0;0;61031;1930685;47589;7337777;0;7337777
JOHN DEERE - PRUDENCIAL;1000080343;b1;S4;C;3;INDAIATUBA;SP;43070;1533;457040;402;6998911;-369972;6628938;0;0;0;0;0;226219;14050;6997;7335179;0;7335179
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;43070;5780;150534;703333;6035367;-775980;5259388;0;0;0;0;0;706376;54409;63736;6943555;0;6943555
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S4;I;1;BELEM;PA;43070;139793;1294598;941612;3805298;-133660;3671638;0;0;0;0;0;493436;238661;157626;6937364;0;6937364
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;43070;0;575358;5839571;133416;-4;133412;0;0;0;0;0;169509;0;61153;6779004;0;6779004
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S4;I;2;FLORIANOPOLIS;SC;43070;91;4785247;1065348;68789;-90;68699;0;0;0;0;0;11821;493779;198258;6623244;0;6623244
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;C;3;SAO PAULO;SP;43070;31275;2375821;1418876;1662882;-12071;1650811;0;0;0;0;0;493586;632398;5913;6608681;0;6608681
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S4;C;2;SAO PAULO;SP;43070;75403;0;394101;1827634;-270725;1556908;0;0;0;0;0;4467163;30608;3523;6527707;0;6527707
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;n2;S4;C;2;RIO DE JANEIRO;RJ;43070;70618;934457;3944818;1422;0;1422;0;0;0;0;0;976117;52158;484553;6464144;0;6464144
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;43070;72022;14160;1312442;2434907;-179703;2255205;0;17;0;0;17;2497408;152539;19742;6323535;0;6323535
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S4;I;3;SAO PAULO;SP;43070;12295;952401;109914;4676186;-64141;4612045;4499;154184;48038;-1118;205602;328734;31496;10898;6263385;48038;6215347
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;43070;102;3354007;2129380;1986;-31;1955;0;0;0;0;0;24296;134353;343418;5987513;0;5987513
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;43070;5278;185573;1273831;3940332;-251886;3688446;0;483;483;0;966;434059;6389;28700;5623242;483;5622759
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;43070;347;930637;190276;3672315;-195848;3476467;0;0;0;0;0;177848;4430;680174;5460179;0;5460179
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S4;I;3;PORTO ALEGRE;RS;43070;3510;315344;0;4461275;-146147;4315129;902;326800;91042;-5496;413249;412821;12086;8640;5480781;91042;5389738
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;43070;6892;408285;1930809;2697947;-112202;2585745;0;0;0;0;0;60647;30827;197591;5220796;0;5220796
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;43070;89950;677504;1181122;2130026;-125960;2004066;0;0;0;0;0;628470;391186;98532;5070829;0;5070829
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;C;2;SAO PAULO;SP;43070;5575;1652242;1510157;2095386;-517541;1577844;0;0;0;0;0;174036;17465;51794;4989112;0;4989112
BOCOM - PRUDENCIAL;1000084624;b1;S4;C;3;SALVADOR;BA;43070;14501;359033;1434499;2470665;-60668;2409998;0;0;0;0;0;711147;39889;7122;4976189;0;4976189
HAITONG - PRUDENCIAL;1000080666;b2;S3;C;3;SAO PAULO;SP;43070;10150;1938844;2159850;382765;-53771;328993;0;0;0;0;0;405566;9589;29175;4882168;0;4882168
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;43070;52;2624634;1871578;122770;-1002;121767;0;0;0;0;0;6998;565;141408;4767001;0;4767001
NU PAGAMENTOS - PRUDENCIAL;1000084693;n4;;C;2;SAO PAULO;SP;43070;403221;0;602249;0;0;0;0;0;0;0;0;3688538;3760;8431;4706198;0;4706198
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;43070;23734;0;0;2266344;-139601;2126742;0;0;0;0;0;25868;2307912;218790;4703048;0;4703048
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;43070;63;4179411;292197;0;0;0;0;0;0;0;0;7542;1517;179988;4660718;0;4660718
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;43070;29268;1258303;1683067;374351;0;374351;0;0;0;0;0;1172439;34283;9159;4560871;0;4560871
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;43070;1223;222714;8239;3450457;-90955;3359502;0;0;0;0;0;858846;6151;8077;4464753;0;4464753
SOFISA - PRUDENCIAL;1000080271;b1;S4;C;2;SAO PAULO;SP;43070;17004;131171;1146054;2476957;-45820;2431137;149;2;0;-106;46;604994;31910;81677;4443992;0;4443992
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S4;I;3;SAO PAULO;SP;43070;168180;1398392;760008;801167;-3479;797688;0;0;0;0;0;709806;626;3479;3838179;0;3838179
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;S4;I;3;RIO DE JANEIRO;RJ;43070;22733;742363;2;1030251;-103272;926979;16327;1553928;3735;-52281;1521709;385622;143;0;3599550;3735;3595814
INTER - PRUDENCIAL;1000080996;b1;S4;C;2;BELO HORIZONTE;MG;43070;55565;506364;317421;2496243;-82303;2413940;0;0;0;0;0;177303;100519;10149;3581262;0;3581262
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;43070;420;155859;371286;1845039;-638151;1206888;0;0;0;0;0;1824278;0;8925;3567657;0;3567657
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;43070;5144;381876;36294;3014833;-152018;2862814;1801;72987;2032;-309;76511;158609;12888;16546;3550682;2032;3548650
BS2 - PRUDENCIAL;1000080422;b1;S4;C;2;BELO HORIZONTE;MG;43070;58700;326006;663099;444990;-22549;422441;0;0;0;0;0;726983;1278280;62896;3538405;0;3538405
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;S4;I;2;BLUMENAU;SC;43070;51;1373300;1830620;49002;-990;48011;0;0;0;0;0;13197;178682;22408;3466270;0;3466270
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;43070;74315;604091;1721704;433099;-13992;419107;0;0;0;0;0;246517;226837;83581;3376152;0;3376152
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;43070;0;422271;2720018;61134;-4;61130;0;0;0;0;0;78201;6;48540;3330167;0;3330167
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;S4;I;1;PORTO ALEGRE;RS;43070;2049;0;673162;2541598;-209354;2332244;0;0;0;0;0;264590;118;29507;3301671;0;3301671
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;43070;74886;84033;437383;1206486;-257913;948573;0;0;0;0;0;1738349;4748;375;3288347;0;3288347
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;43070;16488;471595;117634;1324723;-19702;1305021;0;0;0;0;0;887280;138477;35040;2971536;0;2971536
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;S4;C;3;SAO PAULO;SP;43070;6533;0;1027;2763764;-141068;2622697;0;35311;9365;-116;44560;182388;90562;5211;2952978;9365;2943613
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;43070;7694;204972;731508;1592822;-120625;1472197;0;0;0;0;0;325660;101844;86162;2930038;0;2930038
SOCOPA - PRUDENCIAL;1000080381;b1;S4;C;2;SAO PAULO;SP;43070;338986;1078254;511830;444793;-9465;435328;0;0;0;0;0;395779;25735;10955;2796865;0;2796865
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;S4;I;3;SAO PAULO;SP;43070;84748;1176151;610538;0;0;0;0;0;0;0;0;886487;273;4091;2762287;0;2762287
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;43070;87;1547857;839768;43300;-229;43071;0;0;0;0;0;2864;185384;75965;2694998;0;2694998
INDUSVAL - PRUDENCIAL;1000080415;b1;S4;C;2;SAO PAULO;SP;43070;9181;322126;787666;530708;-44241;486467;0;0;0;0;0;748329;242187;85147;2681103;0;2681103
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;S4;I;2;SAO PAULO;SP;43070;43301;151240;108192;1339607;-518698;820909;0;0;0;0;0;1483331;3235;70016;2680223;0;2680223
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;43070;43;10022;2503203;118469;-1195;117274;0;0;0;0;0;13074;82;7448;2651147;0;2651147
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;43070;23;9149;673845;5513;-2088;3425;0;0;0;0;0;2948;1870201;34227;2593818;0;2593818
OMNI - PRUDENCIAL;1000080460;b1;S4;C;2;SAO PAULO;SP;43070;6161;211302;76533;2015638;-334625;1681013;159;28158;15796;-2232;41881;537300;38637;2450;2595276;15796;2579481
RODOBENS - PRUDENCIAL;1000080855;b1;S4;C;2;SAO PAULO;SP;43070;4559;213336;359248;1013479;-43017;970463;5067;158489;2163;-2908;162811;362258;165984;304710;2543369;2163;2541206
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;S4;C;2;UBERLANDIA;MG;43070;316;444743;68855;1410927;-125310;1285616;0;0;0;0;0;432565;108714;109896;2450706;0;2450706
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;43070;48205;5028;0;1419338;-78338;1341000;0;0;0;0;0;105262;821797;125223;2446514;0;2446514
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED CENTRAL SC/PR;543968;b3C;S4;I;2;FLORIANOPOLIS;SC;43070;92;28293;2283484;0;0;0;0;0;0;0;0;724;103886;14019;2430497;0;2430497
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;C;2;SAO PAULO;SP;43070;334973;484701;186744;518096;-12639;505457;0;0;0;0;0;722786;92351;15447;2342460;0;2342460
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;43070;27722;3550;308491;768249;-42563;725686;0;0;0;0;0;54812;1079310;71330;2270901;0;2270901
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;S5;I;2;BRASILIA;DF;43070;64;2461;524724;1486271;-58663;1427608;0;0;0;0;0;14128;242059;31267;2242310;0;2242310
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;43070;3846;92012;104980;1807094;-27720;1779374;26;4780;785;-36;5555;195786;6448;8307;2196307;785;2195522
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42898825;b3S;S4;I;2;BELO HORIZONTE;MG;43070;7759;493;0;768765;-24931;743834;0;0;0;0;0;22542;1374757;34824;2184209;0;2184209
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;43070;2131;602083;495827;1141043;-64480;1076564;0;0;0;0;0;1473;208;1624;2179910;0;2179910
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;S4;I;3;SAO PAULO;SP;43070;622;153564;605994;697087;-2649;694438;0;0;0;0;0;679348;204;3785;2137955;0;2137955
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;43070;26265;65;0;1176917;-52204;1124713;0;0;0;0;0;66234;803678;113721;2134677;0;2134677
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;43070;10461;3319;0;1228396;-110730;1117666;0;0;0;0;0;58034;795122;96999;2081602;0;2081602
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;S4;I;2;LONDRINA;PR;43070;7673;0;381133;645522;-22357;623165;0;0;0;0;0;55005;876532;30918;1974428;0;1974428
CAIXA GERAL - PRUDENCIAL;1000080927;b1;S4;C;3;SAO PAULO;SP;43070;5889;215227;1088010;337196;-15413;321784;0;0;0;0;0;249930;21406;2936;1905180;0;1905180
AF PARANÁ - PRUDENCIAL;1000081115;n1;S4;I;1;CURITIBA;PR;43070;126;0;716204;1177993;-29818;1148175;0;0;0;0;0;18944;136;1002;1884587;0;1884587
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;S4;I;2;MARINGA;PR;43070;5905;875861;889111;7658;-61;7598;0;0;0;0;0;4605;474;89510;1873063;0;1873063
UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3046391;b3C;S4;I;2;LONDRINA;PR;43070;1042;57595;1793417;0;0;0;0;0;0;0;0;405;4366;4108;1860932;0;1860932
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S5;I;2;CHAPECO;SC;43070;18366;0;119832;1049246;-110402;938843;0;0;0;0;0;66855;643878;69347;1857119;0;1857119
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;S4;I;2;CARLOS BARBOSA;RS;43070;20115;0;215114;697939;-32930;665010;0;0;0;0;0;40904;805680;48794;1795616;0;1795616
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;S4;I;2;CERRO LARGO;RS;43070;11232;23425;145063;963079;-73021;890057;0;0;0;0;0;48883;532689;77900;1729249;0;1729249
