Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento
SOFISA - PRUDENCIAL;1000080271;b1;;C;2;SAO PAULO;SP;42614;4949733;2110722;4210209;3917865;739524;11140;666848;0,2212;0,1218;15;0
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;;I;3;PORTO ALEGRE;RS;42614;4924197;4483258;4103192;3896756;821004;33538;818177;0,201;0,0243;2;0
PORTO SEGURO - PRUDENCIAL;1000080642;n1;;C;2;SAO PAULO;SP;42614;4827293;4572327;4206395;1018182;620898;38489;620245;0,1439;0,0048;3;0
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;;I;2;RIBEIRAO PRETO;SP;42614;4768269;0;4518778;4281226;249490;7827;159317;0,2098;0,0168;0;0
MIZUHO - PRUDENCIAL;1000080697;b1;;C;3;SAO PAULO;SP;42614;4524114;595834;3962718;2713664;561395;754;554531;0,241;0,0091;1;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;42614;4455723;2466586;3226797;2487369;1228926;47348;1225952;0,3786;0,0653;0;55
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;;C;1;ARACAJU;SE;42614;4246249;2115994;3934660;3293230;311588;26391;381126;0,1466;0,2446;63;10
BANCO FIDIS - PRUDENCIAL;1000081751;b2;;I;3;BETIM;MG;42614;4219868;3473211;3578921;3394684;640947;7558;622270;0,2079;0,0132;2;0
CREFISA S.A. CFI - PRUDENCIAL;1000083632;n1;;I;2;SAO PAULO;SP;42614;4214410;2102264;578045;0;3636365;312342;3627107;0,5459;0,0099;1;0
VOLVO - PRUDENCIAL;1000080769;b2;;C;3;CURITIBA;PR;42614;4159903;3730690;3439555;3276444;720348;23057;716360;0,1836;0,0179;1;0
BBM - PRUDENCIAL;1000080161;b1;;C;2;SALVADOR;BA;42614;4105812;1493224;3522801;3377761;583012;10630;565912;0,1936;0,0857;9;0
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;;I;1;PORTO ALEGRE;RS;42614;3966068;3282320;3249811;3110259;716258;-7983;536258;0,1454;0,0589;1;0
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;;I;3;RIO DE JANEIRO;RJ;42614;3958468;2538707;3499187;3123631;459281;10726;459281;0,2361;0,4003;2;0
INDUSVAL - PRUDENCIAL;1000080415;b1;;C;2;SAO PAULO;SP;42614;3817417;1160894;3274351;3081834;543066;-24877;324749;0,1225;0,2281;13;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;;I;2;BELO HORIZONTE;MG;42614;3697421;52404;3543246;120358;154175;4472;115944;0,1402;0,0435;0;0
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;;I;3;SAO PAULO;SP;42614;3662728;2960642;3242587;2867848;420141;-26736;420141;0,1568;0,0008;1;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;;I;2;BLUMENAU;SC;42614;3581053;2074602;2717978;2514767;863075;33468;862802;0,3072;0,0181;0;83
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;;C;3;SAO PAULO;SP;42614;3459760;3390649;2663671;2521410;796089;24978;839856;0,2354;0,007;1;0
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;;I;3;SAO PAULO;SP;42614;3454571;858912;2930518;2548449;524052;8638;515798;0,2046;0,0064;1;0
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;;I;2;SAO PAULO;SP;42614;3117691;2663413;2510490;1122895;607200;58015;607200;0,2081;0,0006;1;0
INTERMEDIUM - PRUDENCIAL;1000080996;b1;;C;2;BELO HORIZONTE;MG;42614;3075751;2291062;2728455;2609777;347296;9589;341768;0,183;0,0185;42;0
COOPERATIVA CENTRAL DE CRÉDITO DO CENTRO NORTE DO BRASIL   CENTRAL SICREDI CENTRO NORTE;33667205;b3C;;I;2;CUIABA;MT;42614;2980218;61377;2859050;0;121168;8;78259;0,2835;0,0372;0;0
RODOBENS - PRUDENCIAL;1000080855;b1;;C;2;SAO PAULO;SP;42614;2855247;1511248;1830164;1220441;1025083;68701;994216;0,2622;0,2818;2;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;;I;2;SERTAOZINHO;SP;42614;2821426;1752873;2471575;1473527;349852;3042;343592;0,1422;0,0306;0;27
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;;C;2;SAO PAULO;SP;42614;2691137;1843456;2190456;2035145;500681;16996;510420;0,1692;0,0674;8;0
HSBC - PRUDENCIAL;1000080525;b2;;I;3;SAO PAULO;SP;42614;2678883;0;1111265;0;1567619;17836;1567409;2,9609;0,0073;1;0
SOCOPA - PRUDENCIAL;1000080381;b1;;C;2;SAO PAULO;SP;42614;2658904;406033;2447028;1735311;211876;5249;192245;0,18;0,0394;2;0
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;;C;2;RIO DE JANEIRO;RJ;42614;2551277;608652;2180023;1736576;371254;2084;337579;0,139;0,0271;3;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;;I;2;CAMPO MOURAO;PR;42614;2534723;1187485;2056384;1950517;478339;22113;478339;0,3819;0,0002;0;40
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;;I;3;SAO PAULO;SP;42614;2512427;0;2188371;1065511;324057;9674;319720;0,4323;0,0061;1;0
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;;C;2;UBERLANDIA;MG;42614;2423860;1465422;1993124;1620649;430736;18328;412070;0,1665;0,1665;17;0
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;;C;2;SAO PAULO;SP;42614;2392872;2100272;1839252;345301;553620;20418;488212;0,1022;0,1136;1;0
OMNI - PRUDENCIAL;1000080460;n1;;C;2;SAO PAULO;SP;42614;2335715;2682967;2073371;1536506;262343;12084;346372;0,1457;0,0077;2;0
CAIXA GERAL - PRUDENCIAL;1000080927;b1;;C;3;SAO PAULO;SP;42614;2322759;705221;1989788;1579109;332972;-3831;330512;0,1988;0,017;2;0
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;;I;2;BLUMENAU;SC;42614;2262196;91051;2055119;1939695;207077;0;201577;0,6153;0,0556;0;0
BONSUCESSO - PRUDENCIAL;1000080422;b1;;I;2;BELO HORIZONTE;MG;42614;2158648;260778;1657921;1007965;500727;11001;361693;0,1701;0,1931;2;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;;I;2;MARINGA;PR;42614;2078782;1212438;1830591;1260914;248191;10416;242921;0,156;0,2168;0;75
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;;I;2;CABEDELO;PB;42614;2078024;95568;1945265;0;132759;4543;132412;0,2473;0,0446;0;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;;I;2;FRANCISCO BELTRAO;PR;42614;2046717;7034;1976227;1345798;70490;2591;70469;0,1156;0,205;0;0
SCANIA - PRUDENCIAL;1000080776;b2;;C;3;SAO BERNARDO DO CAMPO;SP;42614;2003807;1579281;1722242;1456201;281565;5055;333077;0,1599;0,0221;1;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;;I;2;BRASILIA;DF;42614;1958526;1419705;1505879;1441805;452648;19566;452225;0,2939;0,0136;0;5
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;;I;2;VITORIA;ES;42614;1898647;47600;1790423;277971;108224;281;93652;0,2287;0,1734;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;;I;2;NOVA PETROPOLIS;RS;42614;1855613;659749;1570262;1406433;285351;12929;280682;0,2812;0,0778;0;41
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;;I;3;SAO PAULO;SP;42614;1786893;1023798;1257991;1153829;528901;5734;509206;0,2255;0,0105;1;0
AF PARANÁ - PRUDENCIAL;1000081115;n1;;I;1;CURITIBA;PR;42614;1739599;1078568;259381;161563;1480217;14348;221997;0,4331;0,0055;1;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;;I;2;MEDIANEIRA;PR;42614;1729816;922474;1459518;1085750;270298;12862;270759;0,2006;0,1571;0;46
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42898825;b3S;;I;2;BELO HORIZONTE;MG;42614;1666443;521210;1438496;1401763;227947;13442;227459;0,2428;0,0371;0;33
BCO KDB BRASIL S.A. - PRUDENCIAL;1000081603;b1;;C;3;SAO PAULO;SP;42614;1608004;152372;1423697;830239;184306;6220;184047;0,489;0,003;1;0
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;;I;2;MARINGA;PR;42614;1591544;8700;1507875;0;83669;2175;74822;0,2161;0,3888;0;0
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED’S DE SANTA CATARINA E DO PARANÁ LTDA – UNICRED CENTRAL SC/PR;543968;b3C;;I;2;FLORIANOPOLIS;SC;42614;1575470;0;1505136;0;70333;626;67479;0,1834;0,0218;0;0
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;;I;2;GOIANIA;GO;42614;1550126;10120;1450995;0;99131;3633;67938;0,2635;0,048;0;1
BMW - PRUDENCIAL;1000080635;n1;;C;3;SAO PAULO;SP;42614;1544851;1507503;1252289;1133983;292562;-918;249786;0,1742;0,0041;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;;I;2;CERRO LARGO;RS;42614;1535431;795185;1272350;914775;263081;10902;258279;0,2277;0,1199;0;43
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;;I;2;LUCAS DO RIO VERDE;MT;42614;1533731;835803;1133057;851931;400674;12030;399308;0,2885;0,0629;0;29
BCO DES. DO ES S.A. - PRUDENCIAL;1000081304;b4;;I;1;VITORIA;ES;42614;1530207;1082282;1113641;883257;416566;-1593;346981;0,3393;0,0302;1;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;;I;2;CHAPECO;SC;42614;1524417;851960;1337057;1189388;187360;68;186772;0,1593;0,2124;0;80
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2398976;b3S;;I;2;LONDRINA;PR;42614;1507151;596128;1086678;1010945;420473;22057;419717;0,3649;0,0269;0;25
AF DESENVOLVE SP S.A. - PRUDENCIAL;1000081153;n1;;I;1;SAO PAULO;SP;42614;1502508;1150632;447806;398645;1054702;16027;702390;0,5437;0,0487;0;0
RENDIMENTO - PRUDENCIAL;1000080659;b1;;C;2;SAO PAULO;SP;42614;1458698;376172;1219275;564829;239423;9022;227648;0,1594;0,0725;12;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;;I;2;CARLOS BARBOSA;RS;42614;1442042;531844;1257087;1076675;184955;11845;199625;0,2252;0,086;0;30
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;;I;2;ENCANTADO;RS;42614;1419505;357258;1131160;1015722;288346;13414;285889;0,3823;0,1338;0;21
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;;I;2;PALOTINA;PR;42614;1375257;679799;1182548;863578;192709;5983;202073;0,1883;0,117;0;47
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;;I;2;SORRISO;MT;42614;1353428;542713;1097356;781971;256071;8051;253948;0,2395;0,081;0;15
UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3046391;b3C;;I;2;LONDRINA;PR;42614;1338265;0;1315683;11012;22582;0;22056;0,2048;0,0471;0;1
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS - CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;;I;2;GOIANIA;GO;42614;1303856;12143;1268704;0;35152;0;24885;0,223;0,0719;0;0
HP FINANCIAL SERVICES AM S.A - PRUDENCIAL;1000082987;n1;;I;3;BARUERI;SP;42614;1290769;1270933;782762;635845;508007;2644;508004;0,3842;0,0052;3;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;;I;2;GOIANIA;GO;42614;1286203;846990;1007044;936204;279159;11567;278792;0,3284;0,0609;0;14
BCO FORD S.A. - PRUDENCIAL;1000081782;b2;;I;3;SAO PAULO;SP;42614;1285504;1036801;1061888;1022242;223616;-6290;223616;0,1763;0;1;0
CENTRAL DE COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO RIO GRANDE DO SUL LTDA - UNICRED CENTRAL RS;1634601;b3C;;I;2;PORTO ALEGRE;RS;42614;1262981;429;1218874;0;44107;0;42848;0,1857;0,1397;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUARIBA;44469161;b3S;;I;2;GUARIBA;SP;42614;1256612;430667;1101126;669927;155487;5280;154856;0,2077;0,0281;0;5
MÁXIMA - PRUDENCIAL;1000080367;b1;;C;2;RIO DE JANEIRO;RJ;42614;1216053;600749;1182340;1131467;33714;-10544;13260;0,0166;0,1565;5;0
DESENBAHIA AG FOMENTO BAHIA SA - PRUDENCIAL;1000081067;n1;;I;1;SALVADOR;BA;42614;1165559;695771;601102;542949;564457;-5472;264147;0,313;0,1531;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26408161;b3S;;I;2;DOURADOS;MS;42614;1155481;616391;898410;629263;257072;13633;254096;0,3069;0,0862;0;24
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87780268;b3S;;I;2;ERECHIM;RS;42614;1144580;656382;996983;705855;147597;10146;144398;0,1697;0,1425;0;37
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88038260;b3S;;I;2;CRUZ ALTA;RS;42614;1131743;590688;883797;517323;247947;1099;246254;0,276;0,0244;0;21
