Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o)
VOTORANTIM - PRUDENCIAL;1000080484;b1;;C;2;SAO PAULO;SP;42614;6893922;0;6893922;2842749;9736671;56870700;147407;0;944208;37922;1129537;4614996;62615233;124510107;0,1101;0,1101;0,1555;0,0554;0,1506
CITIBANK - PRUDENCIAL;1000080192;b1;;C;3;SAO PAULO;SP;42614;8273594;0;8273594;0;8273594;37912612;1408670;42475;8706612;133523;10291281;4661925;52865818;86488408;0,1565;0,1565;0,1565;0,0957;0,0596
BANRISUL - PRUDENCIAL;1000080154;b1;;C;1;PORTO ALEGRE;RS;42614;5589337;0;5589337;1065945;6655282;30680366;966112;0;956;28832;995901;7255258;38931524;71618381;0,1436;0,1436;0,1709;0,078;0,1185
BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1000081593;b1;;I;1;FORTALEZA;CE;42614;2836692;0;2836692;1903236;4739928;29703759;363249;6208;60101;0;429557;7092704;37226021;64925624;0,0762;0,0762;0,1273;0,0437;0,0455
CREDIT SUISSE - PRUDENCIAL;1000080219;b1;;C;3;SAO PAULO;SP;42614;3409042;0;3409042;1623100;5032142;21005307;955021;0;6263804;1119034;8337859;2993608;32336775;61525268;0,1054;0,1054;0,1556;0,0554;0,0653
BNP PARIBAS - PRUDENCIAL;1000080673;b1;;C;3;SAO PAULO;SP;42614;2591235;0;2591235;833497;3424732;18110472;484881;0;4032192;567;4517641;2690365;25318477;30512691;0,1023;0,1023;0,1353;0,0849;0,0185
JP MORGAN CHASE - PRUDENCIAL;1000080116;b1;;C;3;SAO PAULO;SP;42614;4401654;0;4401654;0;4401654;10660318;272916;0;9338758;387767;9999442;2453018;23112777;33087568;0,1904;0,1904;0,1904;0,133;0,0248
PAN;1000080257;b1;;C;2;SAO PAULO;SP;42614;1930735;0;1930735;778255;2708990;18503630;91570;0;316898;0;408468;1285684;20197781;27381960;0,0956;0,0956;0,1341;0,0705;0,1934
ABC-BRASIL - PRUDENCIAL;1000080312;b1;;C;3;SAO PAULO;SP;42614;2823727;0;2823727;708687;3532414;17249366;90803;119767;772527;1418;984514;944699;19178580;32318787;0,1472;0,1472;0,1842;0,0874;0,0107
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;;I;3;SAO PAULO;SP;42614;1778086;0;1778086;828424;2606510;15649873;312644;223878;1233003;0;1769525;1317801;18737199;19623281;0,0949;0,0949;0,1391;0,0906;0,0073
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;;C;2;SAO PAULO;SP;42614;2520432;0;2520432;0;2520432;12030223;314546;0;1253862;50648;1619057;2155278;15804558;19953854;0,1595;0,1595;0,1595;0,1263;0,1057
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;;C;3;SAO PAULO;SP;42614;2649264;0;2649264;968635;3617899;14550380;0;0;0;0;0;1236905;15787285;19421118;0,1678;0,1678;0,2292;0,1364;0,0066
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;;I;1;BELEM;PA;42614;2701461;0;2701461;0;2701461;14607222;3172;0;39149;0;42321;966002;15615545;22569124;0,173;0,173;0,173;0,1197;0,0941
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;;C;1;PORTO ALEGRE;RS;42614;2230163;0;2230163;0;2230163;13973707;15715;0;0;12067;27782;1012895;15014384;17368685;0,1485;0,1485;0,1485;0,1284;0,0117
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;;C;2;RIO DE JANEIRO;RJ;42614;5507729;0;5507729;0;5507729;530446;0;0;1092735;10677602;11770338;300052;12600836;7608625;0,4371;0,4371;0,4371;0,7239;0
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;;C;3;SAO PAULO;SP;42614;1848901;0;1848901;0;1848901;6193551;205786;0;2638883;611;2845281;1606920;10645752;20677724;0,1737;0,1737;0,1737;0,0894;0,0272
DEUTSCHE - PRUDENCIAL;1000080532;b1;;C;3;SAO PAULO;SP;42614;1619025;0;1619025;0;1619025;6254650;102542;0;2832151;0;2934694;1008091;10197434;14569289;0,1588;0,1588;0,1588;0,1111;0,0111
GMAC - PRUDENCIAL;1000080848;b2;;C;3;SAO PAULO;SP;42614;1566363;0;1566363;0;1566363;8414570;71;0;0;0;71;1449452;9864092;12021631;0,1588;0,1588;0,1588;0,1303;0,0409
ORIGINAL - PRUDENCIAL;1000080903;b1;;C;2;SAO PAULO;SP;42614;2013883;0;2013883;0;2013883;6268572;168810;3821;2580832;103746;2857209;555151;9680932;7820776;0,208;0,208;0,208;0,2575;0,3764
BRB - PRUDENCIAL;1000080288;b1;;C;1;BRASILIA;DF;42614;1088337;0;1088337;335324;1423661;8659681;30004;642;52416;34381;117444;855810;9632934;15193880;0,113;0,113;0,1478;0,0716;0,1416
BMG - PRUDENCIAL;1000080178;b1;;C;2;SAO PAULO;SP;42614;757192;0;757192;710929;1468121;9449731;34592;10263;0;0;44855;29609;9524196;15102947;0,0795;0,0795;0,1541;0,0501;0,3611
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;;C;3;SAO PAULO;SP;42614;1493219;0;1493219;72498;1565717;8387946;0;0;0;0;0;937752;9325698;9190870;0,1601;0,1601;0,1679;0,1625;0,0014
ALFA - PRUDENCIAL;1000080570;b1;;C;2;SAO PAULO;SP;42614;2228139;0;2228139;0;2228139;7727044;170048;0;361281;8716;540045;990986;9258075;14182465;0,2407;0,2407;0,2407;0,1571;0,1348
CCB - PRUDENCIAL;1000080295;b1;;C;3;SAO PAULO;SP;42614;360821;0;360821;909795;1270616;8197500;208814;0;14;0;208828;629445;9035773;11650238;0,0399;0,0399;0,1406;0,031;0,1197
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;;C;3;SAO PAULO;SP;42614;2367647;0;2367647;0;2367647;3558440;1001499;22724;1452243;965023;3441489;1221527;8221456;15786748;0,288;0,288;0,288;0,15;0,0049
BANCOOB - PRUDENCIAL;1000080879;b1;;C;2;BRASILIA;DF;42614;1134476;0;1134476;0;1134476;6736551;7177;0;112320;0;119497;928649;7784698;34317569;0,1457;0,1457;0,1457;0,0331;0,0853
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;;C;2;BELO HORIZONTE;MG;42614;656429;895;657324;315499;972823;6490084;980;0;791;0;1771;993315;7485170;11170864;0,0877;0,0878;0,13;0,0588;0,2377
SICREDI - PRUDENCIAL;1000080745;b1;;C;2;PORTO ALEGRE;RS;42614;1284575;145145;1429720;0;1429720;5939449;7355;0;40768;0;48124;1022834;7010407;40750698;0,1832;0,2039;0,2039;0,0351;0,0798
PINE - PRUDENCIAL;1000080374;b1;;C;2;SAO PAULO;SP;42614;1066573;0;1066573;33858;1100431;6070365;89673;39494;312020;0;441187;465504;6977056;13160465;0,1529;0,1529;0,1577;0,081;0,1976
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;;I;3;CURITIBA;PR;42614;1220045;0;1220045;0;1220045;6156092;0;0;0;0;0;608984;6765076;6941594;0,1803;0,1803;0,1803;0,1758;0,0072
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;;I;1;BELO HORIZONTE;MG;42614;962896;0;962896;0;962896;5720721;137081;0;454840;0;591921;436756;6749398;7732493;0,1427;0,1427;0,1427;0,1245;0,1042
BANESTES - PRUDENCIAL;1000080147;b1;;C;1;VITORIA;ES;42614;1207260;0;1207260;0;1207260;5205200;101841;0;87029;0;188871;1275557;6669627;21694878;0,181;0,181;0,181;0,0556;0,2216
CREFISA S.A. CFI - PRUDENCIAL;1000083632;n1;;I;2;SAO PAULO;SP;42614;3627107;0;3627107;0;3627107;2927933;0;0;0;0;0;3716213;6644146;0;0,5459;0,5459;0,5459;NI%;0,0099
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;;C;3;SAO PAULO;SP;42614;1394103;0;1394103;0;1394103;3255318;33302;0;1689879;77575;1800756;1004603;6060677;7226298;0,23;0,23;0,23;0,1929;0,0064
JOHN DEERE - PRUDENCIAL;1000080343;b1;;C;3;INDAIATUBA;SP;42614;877086;0;877086;68825;945911;5668488;32500;0;0;0;32500;293228;5994215;6500265;0,1463;0,1463;0,1578;0,1349;0,0054
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;;I;3;SAO PAULO;SP;42614;844881;0;844881;655998;1500879;5068725;186090;0;146329;0;332419;290938;5692082;8700683;0,1484;0,1484;0,2637;0,0971;0,0038
BCO TOKYO-MITSUBISHI BM S.A. - PRUDENCIAL;1000081713;b1;;I;3;SAO PAULO;SP;42614;1356501;0;1356501;0;1356501;3845585;126648;0;1097666;0;1224314;546009;5615908;25677281;0,2415;0,2415;0,2415;0,0528;0,0342
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;;C;3;SAO PAULO;SP;42614;1349425;0;1349425;0;1349425;3100934;199315;0;1531585;27970;1758870;266339;5126143;11851093;0,2632;0,2632;0,2632;0,1139;0,0669
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;;C;3;SAO PAULO;SP;42614;827533;0;827533;0;827533;3837712;23534;0;629458;0;652992;295200;4785904;15142556;0,1729;0,1729;0,1729;0,0546;0,027
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;;C;2;SAO PAULO;SP;42614;488212;0;488212;0;488212;3365623;446;0;1105125;0;1105571;304391;4775586;0;0,1022;0,1022;0,1022;NI%;0,1136
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;;I;3;SAO PAULO;SP;42614;1616730;0;1616730;0;1616730;4374022;6812;0;0;0;6812;236304;4617139;6557244;0,3502;0,3502;0,3502;0,2466;0,2281
PORTO SEGURO - PRUDENCIAL;1000080642;n1;;C;2;SAO PAULO;SP;42614;620245;0;620245;0;620245;3575482;0;0;18150;0;18150;717468;4311100;0;0,1439;0,1439;0,1439;NI%;0,0048
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;;C;2;SAO PAULO;SP;42614;560450;0;560450;0;560450;3895596;14979;65995;86562;0;167536;218100;4281233;6479894;0,1309;0,1309;0,1309;0,0865;0,018
HONDA - PRUDENCIAL;1000080611;b2;;C;3;SAO PAULO;SP;42614;1043403;0;1043403;0;1043403;3969586;0;0;0;0;0;241612;4211197;5887382;0,2478;0,2478;0,2478;0,1772;0,015
HAITONG - PRUDENCIAL;1000080666;b2;;C;3;SAO PAULO;SP;42614;650129;0;650129;0;650129;2347358;47550;0;1403080;0;1450630;306591;4104578;14944031;0,1584;0,1584;0,1584;0,0435;0,0494
J.MALUCELLI - PRUDENCIAL;1000080233;b1;;C;2;CURITIBA;PR;42614;1143482;0;1143482;0;1143482;3275354;15015;19;13583;9253;37870;775576;4088799;5656894;0,2797;0,2797;0,2797;0,2021;0,2956
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;;I;3;PORTO ALEGRE;RS;42614;818177;0;818177;0;818177;3916458;472;0;0;0;472;153834;4070764;5203683;0,201;0,201;0,201;0,1572;0,0243
VOLVO - PRUDENCIAL;1000080769;b2;;C;3;CURITIBA;PR;42614;716360;0;716360;0;716360;3509112;0;0;0;0;0;393538;3902650;4195050;0,1836;0,1836;0,1836;0,1708;0,0179
RODOBENS - PRUDENCIAL;1000080855;b1;;C;2;SAO PAULO;SP;42614;994216;0;994216;0;994216;3015209;0;0;0;0;0;776017;3791225;2715566;0,2622;0,2622;0,2622;0,3661;0,2818
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;;I;1;BELEM;PA;42614;731698;0;731698;0;731698;3427447;852;0;2861;0;3713;355798;3786958;6127492;0,1932;0,1932;0,1932;0,1194;0,1143
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;;I;1;PORTO ALEGRE;RS;42614;536258;0;536258;0;536258;3342721;3966;0;0;0;3966;341393;3688079;0;0,1454;0,1454;0,1454;NI%;0,0589
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;;I;3;SAO PAULO;SP;42614;579623;0;579623;0;579623;3583508;0;0;0;0;0;67801;3651309;5370484;0,1587;0,1587;0,1587;0,1079;0,0289
ING - PRUDENCIAL;1000080501;b1;;C;3;SAO PAULO;SP;42614;813773;0;813773;0;813773;2336841;54886;0;957168;0;1012055;246614;3595510;7747331;0,2263;0,2263;0,2263;0,105;0,0031
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;;C;3;SAO PAULO;SP;42614;790039;0;790039;49817;839856;3308124;32323;0;0;0;32323;228039;3568487;3448015;0,2214;0,2214;0,2354;0,2291;0,007
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;42614;1225952;0;1225952;0;1225952;2744186;0;0;0;0;0;493786;3237972;4337660;0,3786;0,3786;0,3786;0,2826;0,0653
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;;C;2;SAO PAULO;SP;42614;500638;0;500638;9782;510420;2517872;60087;0;194797;0;254884;244576;3017332;2876857;0,1659;0,1659;0,1692;0,174;0,0674
SOFISA - PRUDENCIAL;1000080271;b1;;C;2;SAO PAULO;SP;42614;666848;0;666848;0;666848;2690768;33976;0;38608;143;72726;250985;3014479;3425781;0,2212;0,2212;0,2212;0,1947;0,1218
BANCO FIDIS - PRUDENCIAL;1000081751;b2;;I;3;BETIM;MG;42614;622270;0;622270;0;622270;2718569;915;0;0;0;915;273996;2993480;4202010;0,2079;0,2079;0,2079;0,1481;0,0132
BBM - PRUDENCIAL;1000080161;b1;;C;2;SALVADOR;BA;42614;565912;0;565912;0;565912;1932759;22959;0;750258;0;773217;216785;2922762;4180240;0,1936;0,1936;0,1936;0,1354;0,0857
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;;I;2;SAO PAULO;SP;42614;607200;0;607200;0;607200;2524565;0;0;0;0;0;393173;2917739;0;0,2081;0,2081;0,2081;NI%;0,0006
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;;I;2;BLUMENAU;SC;42614;862802;0;862802;0;862802;2808888;NA;NA;NA;NA;NA;NA;2808888;0;0,3072;0,3072;0,3072;NI%;0,0181
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;;I;3;SAO PAULO;SP;42614;420141;0;420141;0;420141;2329246;136518;0;3831;0;140349;210495;2680090;3743097;0,1568;0,1568;0,1568;0,1122;0,0008
INDUSVAL - PRUDENCIAL;1000080415;b1;;C;2;SAO PAULO;SP;42614;324749;0;324749;0;324749;2332455;1428;80359;32007;15975;129769;188517;2650741;3706020;0,1225;0,1225;0,1225;0,0876;0,2281
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;;C;1;ARACAJU;SE;42614;283734;0;283734;97392;381126;2257663;0;0;6248;0;6249;336301;2600213;4361996;0,1091;0,1091;0,1466;0,065;0,2446
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;;I;3;SAO PAULO;SP;42614;515798;0;515798;0;515798;1691592;38196;0;597259;0;635455;194467;2521515;3573352;0,2046;0,2046;0,2046;0,1443;0,0064
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;;C;2;UBERLANDIA;MG;42614;412070;0;412070;0;412070;1711431;0;0;319;0;319;763705;2475455;2424635;0,1665;0,1665;0,1665;0,17;0,1665
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;;C;2;RIO DE JANEIRO;RJ;42614;337579;0;337579;0;337579;1574195;187881;71;480041;2511;670503;183254;2427952;2230039;0,139;0,139;0,139;0,1514;0,0271
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;;I;2;SERTAOZINHO;SP;42614;343592;0;343592;0;343592;2190954;4060;1827;18559;1624;26071;199105;2416129;2959502;0,1422;0,1422;0,1422;0,1161;0,0306
OMNI - PRUDENCIAL;1000080460;n1;;C;2;SAO PAULO;SP;42614;259002;87370;346372;0;346372;1760196;0;0;0;0;0;616389;2376585;0;0,109;0,1457;0,1457;NI%;0,0077
MIZUHO - PRUDENCIAL;1000080697;b1;;C;3;SAO PAULO;SP;42614;554531;0;554531;0;554531;1734548;22404;0;334098;0;356501;209633;2300682;4289980;0,241;0,241;0,241;0,1293;0,0091
APE POUPEX - PRUDENCIAL;1000081184;n1;;I;2;BRASILIA;DF;42614;867307;0;867307;0;867307;1856345;0;0;7032;0;7032;428858;2292234;0;0,3784;0,3784;0,3784;NI%;0,056
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;;I;3;SAO PAULO;SP;42614;509206;0;509206;0;509206;1070053;1041949;0;38156;0;1080105;107843;2258001;1479748;0,2255;0,2255;0,2255;0,3441;0,0105
BONSUCESSO - PRUDENCIAL;1000080422;b1;;I;2;BELO HORIZONTE;MG;42614;232193;0;232193;129501;361693;1083910;119234;16832;330608;43411;510085;532698;2126693;2281935;0,1092;0,1092;0,1701;0,1018;0,1931
SCANIA - PRUDENCIAL;1000080776;b2;;C;3;SAO BERNARDO DO CAMPO;SP;42614;275856;0;275856;57222;333077;1833630;0;0;0;0;0;249083;2082713;1987715;0,1325;0,1325;0,1599;0,1388;0,0221
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;;I;3;RIO DE JANEIRO;RJ;42614;459281;0;459281;0;459281;1497892;209217;0;0;0;209217;237887;1944996;1710886;0,2361;0,2361;0,2361;0,2684;0,4003
INTERMEDIUM - PRUDENCIAL;1000080996;b1;;C;2;BELO HORIZONTE;MG;42614;341768;0;341768;0;341768;1516812;14732;468;5443;468;21111;329919;1867841;3033868;0,183;0,183;0,183;0,1127;0,0185
CAIXA GERAL - PRUDENCIAL;1000080927;b1;;C;3;SAO PAULO;SP;42614;330512;0;330512;0;330512;1370579;33280;0;73691;3504;110475;181440;1662494;2340675;0,1988;0,1988;0,1988;0,1412;0,017
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;;I;2;MARINGA;PR;42614;242921;0;242921;0;242921;1446772;0;0;0;0;0;110800;1557571;2363516;0,156;0,156;0,156;0,1028;0,2168
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;;I;2;BRASILIA;DF;42614;452225;0;452225;0;452225;1538520;NA;NA;NA;NA;NA;NA;1538520;0;0,2939;0,2939;0,2939;NI%;0,0136
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;42614;270313;0;270313;0;270313;1346766;0;0;10860;0;10860;84797;1442422;5597583;0,1874;0,1874;0,1874;0,0483;0,1651
BMW - PRUDENCIAL;1000080635;n1;;C;3;SAO PAULO;SP;42614;249786;0;249786;0;249786;1324344;0;0;0;0;0;109746;1434090;0;0,1742;0,1742;0,1742;NI%;0,0041
RENDIMENTO - PRUDENCIAL;1000080659;b1;;C;2;SAO PAULO;SP;42614;227648;0;227648;0;227648;885700;34212;0;14299;0;48511;494379;1428590;1581435;0,1594;0,1594;0,1594;0,1439;0,0725
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;;I;2;LUCAS DO RIO VERDE;MT;42614;397065;0;397065;2243;399308;1151461;7900;0;0;0;7900;224895;1384256;1891663;0,2868;0,2868;0,2885;0,2099;0,0629
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;;I;2;MEDIANEIRA;PR;42614;265152;0;265152;5607;270759;1263953;0;0;0;0;0;85548;1349501;2112171;0,1965;0,1965;0,2006;0,1255;0,1571
HP FINANCIAL SERVICES AM S.A - PRUDENCIAL;1000082987;n1;;I;3;BARUERI;SP;42614;508004;0;508004;0;508004;1167788;10729;0;0;0;10729;143592;1322110;0;0,3842;0,3842;0,3842;NI%;0,0052
AF DESENVOLVE SP S.A. - PRUDENCIAL;1000081153;n1;;I;1;SAO PAULO;SP;42614;702390;0;702390;0;702390;1066087;0;0;0;0;0;225696;1291783;0;0,5437;0,5437;0,5437;NI%;0,0487
BCO FORD S.A. - PRUDENCIAL;1000081782;b2;;I;3;SAO PAULO;SP;42614;223616;0;223616;0;223616;1203388;0;0;0;0;0;65189;1268577;1330523;0,1763;0,1763;0,1763;0,1681;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;;I;2;CAMPO MOURAO;PR;42614;478339;0;478339;0;478339;1138366;0;685;0;0;685;113636;1252686;2827016;0,3819;0,3819;0,3819;0,1692;0,0002
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;;I;2;CHAPECO;SC;42614;186772;0;186772;0;186772;1172588;NA;NA;NA;NA;NA;NA;1172588;0;0,1593;0,1593;0,1593;NI%;0,2124
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;;I;2;FLORIANOPOLIS;SC;42614;208268;0;208268;0;208268;1125456;0;0;3193;0;3193;42768;1171417;4987234;0,1778;0,1778;0,1778;0,0418;0,0431
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2398976;b3S;;I;2;LONDRINA;PR;42614;419717;0;419717;0;419717;903137;424;0;67495;11652;79571;167470;1150177;1515915;0,3649;0,3649;0,3649;0,2769;0,0269
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;;I;2;CERRO LARGO;RS;42614;258279;0;258279;0;258279;1053764;0;0;860;0;860;79667;1134291;1852177;0,2277;0,2277;0,2277;0,1394;0,1199
BCO LUSO BRASILEIRO S.A. - PRUDENCIAL;1000081706;b1;;I;2;SAO PAULO;SP;42614;130994;0;130994;0;130994;1013508;8723;0;51;0;8775;99733;1122015;1165035;0,1167;0,1167;0,1167;0,1124;0,1067
AGIPLAN FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083694;b1;;C;3;PORTO ALEGRE;RS;42614;173136;0;173136;0;173136;530336;1283;0;13375;0;14659;530281;1075276;812796;0,161;0,161;0,161;0,213;0,0507
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;;I;2;PALOTINA;PR;42614;188841;0;188841;13232;202073;987693;0;0;0;0;0;85235;1072928;1720404;0,176;0,176;0,1883;0,1098;0,117
SOCOPA - PRUDENCIAL;1000080381;b1;;C;2;SAO PAULO;SP;42614;170118;0;170118;22126;192245;867484;10875;0;3994;0;14869;185958;1068311;1795178;0,1592;0,1592;0,18;0,0948;0,0394
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;;I;2;SORRISO;MT;42614;253948;0;253948;0;253948;945237;1724;0;0;0;1724;113262;1060224;1649113;0,2395;0,2395;0,2395;0,154;0,081
BCO DES. DO ES S.A. - PRUDENCIAL;1000081304;b4;;I;1;VITORIA;ES;42614;346981;0;346981;0;346981;887477;0;0;0;0;0;135065;1022542;1543634;0,3393;0,3393;0,3393;0,2248;0,0302
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;;I;2;NOVA PETROPOLIS;RS;42614;280682;0;280682;0;280682;948689;0;0;5230;0;5230;44334;998253;2013599;0,2812;0,2812;0,2812;0,1394;0,0778
BANCO MONEO S.A. - PRUDENCIAL;1000081500;b2;;I;2;CAXIAS DO SUL;RS;42614;182626;0;182626;0;182626;856673;0;0;13;0;13;86764;943450;877591;0,1936;0,1936;0,1936;0,2081;0,0027
