Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j)
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;;I;2;JOAO MONLEVADE;MG;42614;1764;0;3503;100107;-6020;94087;0;0;0;0;0;2876;110404;14645;227280;0;227280
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;;I;2;ANAPOLIS;GO;42614;3720;241;0;144463;-5716;138747;0;0;0;0;0;2439;74271;6993;226410;0;226410
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DO CREA DOS ESTADOS DE SANTA CATARINA E PARANÁ - CREDCREA;5979692;b3S;;I;2;FLORIANOPOLIS;SC;42614;639;0;93512;124452;-10704;113748;0;0;0;0;0;1027;5414;10509;224849;0;224849
CENTRAL DAS COOPERATIVAS DE CREDITO MUTUO DO RIO GRANDE DO SUL;3618104;b3C;;I;2;PORTO ALEGRE;RS;42614;82;0;223188;383;-38;345;0;0;0;0;0;186;4;899;224704;0;224704
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARATINGA LTDA.   SICOOB CREDCOOPER;19449602;b3S;;I;2;CARATINGA;MG;42614;1112;0;0;121607;-5728;115879;0;0;0;0;0;2929;93669;8346;221936;0;221936
COOPERATIVA DE CRÉDITO DO ALTO PARNAÍBA E REGIÃO LTDA.;25387671;b3S;;I;2;PATOS DE MINAS;MG;42614;1957;0;0;90787;-4816;85972;0;0;0;0;0;2254;122825;8806;221813;0;221813
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;;I;2;LAJEADO;RS;42614;346;0;0;131504;-2243;129262;0;0;0;0;0;1596;82842;7344;221390;0;221390
PERNAMBUCRED - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DOS PODERES EXECUTIVO, LEGISLATIVO, JUDICIÁRIO E DO MINISTÉRIO PÚBLICO EM PERNAMBUCO;4146333;b3S;;I;2;RECIFE;PE;42614;276;0;0;181524;-4963;176561;0;0;0;0;0;5873;27973;9655;220338;0;220338
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES DO TRIÂNGULO, CIRCUITO DAS ÁGUAS E CENTRO DE MINAS LTDA. - UNICRED MINEIRA;70937271;b3S;;I;2;UBERLANDIA;MG;42614;1466;0;0;122035;-3924;118111;0;0;0;0;0;5578;88281;6680;220116;0;220116
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;;I;2;CLAUDIO;MG;42614;1095;0;1077;73154;-1534;71620;0;0;0;0;0;2326;135114;7341;218574;0;218574
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;;I;2;NOVA TRENTO;SC;42614;4189;0;135981;66980;-3757;63223;0;0;0;0;0;750;3043;10050;217236;0;217236
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;;I;2;DIVINOPOLIS;MG;42614;2832;0;0;129063;-7606;121457;0;0;0;0;0;2450;82608;7661;217008;0;217008
COOPERATIVA DE CRÉDITO SICOOB ALIANÇA;6174009;b3S;;I;2;APUCARANA;PR;42614;1253;0;0;119983;-5593;114389;0;0;0;0;0;1611;90777;6739;214770;0;214770
COOPERATIVA DE CRÉDITO COOCRELIVRE;53935029;b3S;;I;2;ORLANDIA;SP;42614;425;0;114522;63643;-3180;60463;0;0;0;0;0;125;28979;9274;213789;0;213789
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;;I;2;JOACABA;SC;42614;1434;0;102821;93290;-4074;89215;0;0;0;0;0;987;14437;4487;213382;0;213382
VR - PRUDENCIAL;1000080408;b1;;C;2;BARUERI;SP;42614;789;178684;0;0;0;0;0;0;0;0;0;30717;48;14;210251;0;210251
KREDILIG S.A. - CFI - PRUDENCIAL;1000083498;n1;;I;2;FLORIANOPOLIS;SC;42614;66;50650;1961;151089;-21702;129387;0;0;0;0;0;27185;55;109;209413;0;209413
BCO LA PROVINCIA B AIRES BCE - PRUDENCIAL;1000081263;b1;;I;3;SAO PAULO;SP;42614;1345;54723;58877;26226;-251;25976;0;0;0;0;0;66326;117;200;207564;0;207564
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA/RS;87789178;b3S;;I;2;PALMEIRA DAS MISSOES;RS;42614;715;16443;0;118846;-6491;112354;0;0;0;0;0;4599;57552;11339;203002;0;203002
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;b3S;;I;2;ROLANDIA;PR;42614;1192;50388;91721;53908;-824;53084;0;0;0;0;0;2539;563;3410;202898;0;202898
COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL;41669227;b3S;;I;2;UBERLANDIA;MG;42614;272;0;22451;52533;-1696;50837;0;0;0;0;0;2651;110548;14522;201281;0;201281
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;;I;2;RIO DO SUL;SC;42614;1932;0;136027;55538;-1616;53922;0;0;0;0;0;1385;3019;4208;200494;0;200494
CONCORDIA SA CVMC COMMODITIES - PRUDENCIAL;1000082822;n2;;I;2;SAO PAULO;SP;42614;321;13000;46892;0;0;0;0;0;0;0;0;136376;405;2216;199211;0;199211
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;;I;2;GOIANIA;GO;42614;1109;0;0;105895;-5819;100077;0;0;0;0;0;780;89193;6369;197528;0;197528
EASYNVEST - TÍTULO CV SA - PRUDENCIAL;1000082877;n2;;I;2;SAO PAULO;SP;42614;692;555;187021;772;0;772;0;0;0;0;0;2151;277;5400;196869;0;196869
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARMO DO PARANAÍBA LTDA - SICOOB CREDICARPA;23949522;b3S;;I;2;CARMO DO PARANAIBA;MG;42614;745;0;0;108678;-1667;107011;0;0;0;0;0;1549;77284;10118;196707;0;196707
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;;I;2;SAO ROQUE DE MINAS;MG;42614;1384;0;8581;117434;-8420;109014;0;0;0;0;0;2949;60877;11787;194592;0;194592
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SETE LAGOAS LTDA - SICOOB CREDISETE;22753982;b3S;;I;2;SETE LAGOAS;MG;42614;1221;0;0;102840;-6499;96341;0;0;0;0;0;2447;86608;7122;193738;0;193738
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;;I;2;PRESIDENTE PRUDENTE;SP;42614;496;0;70255;118482;-9228;109254;0;0;0;0;0;787;2384;10077;193254;0;193254
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;;I;2;GOIANIA;GO;42614;1587;0;0;149981;-4674;145306;0;0;0;0;0;342;38606;7022;192863;0;192863
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;;I;2;RAUL SOARES;MG;42614;2932;0;0;102854;-5215;97639;0;0;0;0;0;1608;79093;10545;191818;0;191818
BPN BRASIL BM S.A. - PRUDENCIAL;1000081490;b1;;I;3;SAO PAULO;SP;42614;707;19598;41225;112289;-11219;101070;0;0;0;0;0;12312;14236;204;189354;0;189354
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE GOIÂNIA LTDA. - SECOVICRED;7599206;b3S;;I;2;GOIANIA;GO;42614;5848;0;0;106382;-4977;101406;0;0;0;0;0;584;72349;8627;188814;0;188814
COOPERATIVA DE CRÉDITO NOROESTE - SICOOB NOROESTE;81292278;b3S;;I;2;SAO LOURENCO D'OESTE;SC;42614;1344;0;76720;93380;-4155;89225;0;0;0;0;0;1178;2146;16221;186834;0;186834
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TOLEDO E REGIÃO LTDA. - UNIPRIME PIONEIRA DO PARANÁ;1286361;b3S;;I;2;TOLEDO;PR;42614;460;0;0;110899;-2695;108204;0;0;0;0;0;445;70957;6269;186335;0;186335
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DE LIVRE ADMISSÃO DO VALE DO IVAÍ - SICREDI VALE DO IVAÍ PR;81706616;b3S;;I;2;JANDAIA DO SUL;PR;42614;2177;598;0;83016;-4738;78278;0;0;0;0;0;6124;89097;9103;185377;0;185377
NEGRESCO S.A. - CFI - PRUDENCIAL;1000083450;n1;;I;2;CURITIBA;PR;42614;104;2830;0;197720;-40166;157554;0;0;0;0;0;21718;81;932;183220;0;183220
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA DE MINAS GERAIS E ÓRGÃOS OFICIAIS DO ESTADO DE MINAS GERAIS LTDA   SICOOB COOPSEF;16721078;b3S;;I;2;BELO HORIZONTE;MG;42614;1331;0;0;101848;-1084;100764;0;0;0;0;0;4616;65913;10197;182822;0;182822
BANCO NEON S.A. - PRUDENCIAL;1000081218;b1;;I;2;BELO HORIZONTE;MG;42614;2774;8501;12054;102363;-6336;96027;0;0;0;0;0;31195;30659;1284;182493;0;182493
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;;I;2;CASCAVEL;PR;42614;2988;0;57668;125975;-5572;120403;0;0;0;0;0;511;470;279;182320;0;182320
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO JAMARI - SICOOB VALE DO JAMARI;5203605;b3S;;I;2;BURITIS;RO;42614;1099;0;0;143398;-6716;136682;0;0;0;0;0;1948;32745;9219;181692;0;181692
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE ARACAJU LTDA - UNICRED ARACAJU;2923389;b3S;;I;2;ARACAJU;SE;42614;331;0;0;100849;-6580;94269;0;0;0;0;0;6460;71883;8363;181306;0;181306
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATROCÍNIO E REGIÃO LTDA. - SICOOB COOPACREDI;65229254;b3S;;I;2;PATROCINIO;MG;42614;467;0;0;100448;-5577;94871;0;0;0;0;0;901;69048;15216;180503;0;180503
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE UNAÍ E NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;;I;2;UNAI;MG;42614;1378;0;0;108152;-9334;98819;0;0;0;0;0;1424;68243;10232;180096;0;180096
COOPERATIVA DE CRÉDITO DO IGUAÇU INTEGRADO - SICOOB INTEGRADO;7122321;b3S;;I;2;PATO BRANCO;PR;42614;755;0;0;127780;-8635;119144;0;0;0;0;0;1724;52392;5794;179809;0;179809
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO E ECONOMIA DE ERECHIM LTDA.;1572667;b3S;;I;2;ERECHIM;RS;42614;86;0;0;92647;-1625;91022;0;0;0;0;0;439;84044;2822;178413;0;178413
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO SÃO PATRICIO LTDA.;968602;b3S;;I;2;GOIANESIA;GO;42614;347;0;0;125092;-4681;120411;0;0;0;0;0;8512;38576;10465;178311;0;178311
ANDBANK - PRUDENCIAL;1000081256;b1;;C;3;SAO PAULO;SP;42614;273;55240;36532;13635;-1382;12253;0;0;0;0;0;54980;3216;15799;178294;0;178294
BNY MELLON - PRUDENCIAL;1000080910;b1;;C;3;RIO DE JANEIRO;RJ;42614;441;62799;43637;0;0;0;0;0;0;0;0;39956;2511;28900;178245;0;178245
SOLIDEZ CCTVM LTDA. - PRUDENCIAL;1000082925;n2;;I;2;SAO PAULO;SP;42614;6;7512;168507;0;0;0;0;0;0;0;0;324;0;1117;177465;0;177465
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO JOSÉ DO CERRITO - SICOOB CREDICARU SC;694389;b3S;;I;2;SAO JOSE DO CERRITO;SC;42614;972;0;55874;106539;-3104;103435;0;0;0;0;0;1222;6177;9188;176867;0;176867
WESTERN UNION - PRUDENCIAL;1000080886;b1;;C;3;SAO PAULO;SP;42614;44298;0;85514;0;0;0;0;0;0;0;0;17989;1081;27571;176452;0;176452
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MONTE CARMELO E REGIÃO LTDA - SICOOB MONTECREDI;71392047;b3S;;I;2;MONTE CARMELO;MG;42614;138;0;0;58142;-718;57424;0;0;0;0;0;2997;108477;7216;176253;0;176253
QUERO-QUERO - PRUDENCIAL;1000080831;n1;;I;2;SANTO CRISTO;RS;42614;261;0;37520;151437;-25866;125571;0;0;0;0;0;10488;5;917;174762;0;174762
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CONSTANTINA-CRESOL CONSTANTINA.;2663426;b3S;;I;2;CONSTANTINA;RS;42614;432;0;2241;116491;-9027;107463;0;0;0;0;0;1316;55978;6502;173932;0;173932
SICREDI CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DAS INSTITUIÇÕES PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA LTDA.;3428338;b3S;;I;2;CAMPINA GRANDE;PB;42614;619;0;0;139365;-2002;137363;0;0;0;0;0;7628;18632;9552;173794;0;173794
COOPERATIVA DE CRÉDITO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5772229;b3S;;I;2;PARANAVAI;PR;42614;3953;4675;0;136476;-9994;126482;0;0;0;0;0;1348;28195;7325;171978;0;171978
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DA SABESP E EM EMPRESAS DE SANEAMENTO AMBIENTAL DO ESTADO DE SÃO PAULO - CECRES;54603022;b3S;;I;2;SAO PAULO;SP;42614;840;0;47712;108307;-3145;105163;0;0;0;0;0;7610;283;9499;171107;0;171107
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ARAXÁ LTDA. - SICOOB CREDIARA;66398496;b3S;;I;2;ARAXA;MG;42614;496;0;0;85368;-8152;77215;0;0;0;0;0;1808;81326;9961;170806;0;170806
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO CENTRO-OESTE DO RS LTDA. - UNICRED CENTRO-OESTE RS;2641032;b3S;;I;2;SANTA MARIA;RS;42614;989;0;119;98021;-1963;96058;0;0;0;0;0;899;67739;4525;170328;0;170328
COOPERATIVA DE CRÉDITO RURAL E DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESARIOS E MICROEMPREENDEDORES DA REGIÃO DE CAPIVARI;49389307;b3S;;I;2;CAPIVARI;SP;42614;1509;0;67199;81366;-2355;79011;0;0;0;0;0;2468;10786;8716;169689;0;169689
NATIXIS BRASIL S.A. BM - PRUDENCIAL;1000081627;b1;;I;3;SAO PAULO;SP;42614;3448;17090;130429;0;0;0;0;0;0;0;0;12838;270;1882;165957;0;165957
COOPERATIVA DE CRÉDITO MÚTUO DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS DO ABCD, MAÚA, RIBEIRÃO PIRES E VALE DO PARAÍBA - SICOOB CREDCEG;7789195;b3S;;I;2;SAO BERNARDO DO CAMPO;SP;42614;733;0;60011;90658;-5593;85065;0;0;0;0;0;175;17284;1755;165023;0;165023
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS - SICOOB CAMPOS NOVOS;78862083;b3S;;I;2;CAMPOS NOVOS;SC;42614;1985;0;66552;83482;-2513;80969;0;0;0;0;0;498;8644;5964;164612;0;164612
COOPERATIVA DE CRÉDITO DE CAMPINA GRANDE - SICREDI CENTRO PARAIBANA;1151186;b3S;;I;2;CAMPINA GRANDE;PB;42614;879;0;0;119628;-3891;115736;0;0;0;0;0;6274;30958;10712;164559;0;164559
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO PLANALTO SERRA DO RIO GRANDE DO SUL - CRESOL  PLANALTO SERRA;5863726;b3S;;I;2;SANANDUVA;RS;42614;1090;0;1749;97738;-5635;92103;0;0;0;0;0;1694;58281;7801;162716;0;162716
SANTANA S.A. - CFI - PRUDENCIAL;1000083474;n1;;I;2;SAO PAULO;SP;42614;993;5036;7456;137991;-12736;125255;0;0;0;0;0;13690;9075;940;162445;0;162445
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO MUCURI LTDA. - SICOOB CREDIVALE;25387655;b3S;;I;2;TEOFILO OTONI;MG;42614;6120;0;0;49066;-2040;47027;0;0;0;0;0;2485;97509;9118;162259;0;162259
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MEIO OESTE CATARINENSE - SICOOB CREDIMOC SC;80959638;b3S;;I;2;XANXERE;SC;42614;3461;0;74463;76221;-3395;72825;0;0;0;0;0;3393;2611;4394;161148;0;161148
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA, SENADOR CANEDO E REGIÕES LTDA. - CREDIGOIÁS;37255049;b3S;;I;2;GOIANIA;GO;42614;190;0;0;89061;-5224;83837;0;0;0;0;0;857;64735;10367;159986;0;159986
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CONSELHEIRO PENA E REGIÃO LTDA. - SICOOB CREDICOPE;38588174;b3S;;I;2;CONSELHEIRO PENA;MG;42614;2073;0;0;64547;-3043;61504;0;0;0;0;0;1635;85470;8745;159427;0;159427
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO NORDESTE DE MINAS GERAIS LTDA - SICOOB CARLOS CHAGAS;41753500;b3S;;I;2;CARLOS CHAGAS;MG;42614;819;0;0;82695;-1739;80956;0;0;0;0;0;1555;70024;5268;158622;0;158622
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DO VALE DO PARAIBA, LITORAL NORTE PAULISTA E SERRA DA MANTIQUEIRA - CRESSEM;54190525;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;42614;411;0;41604;100223;-2357;97866;0;0;0;0;0;1352;4125;10054;155413;0;155413
COOPERATIVA DE CRÉDITO MÚTUO DOS ADVOGADOS DE SANTA CATARINA;5861932;b3S;;I;2;FLORIANOPOLIS;SC;42614;896;0;77323;70982;-2837;68145;0;0;0;0;0;1976;3097;3563;154999;0;154999
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41707258;b3S;;I;2;SANTO ANTONIO DO MONTE;MG;42614;2715;0;0;98584;-9870;88715;0;0;0;0;0;2396;57186;3850;154862;0;154862
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUL E SUDOESTE DE MINAS GERAIS, BAIXA MOGIANA E REGIÃO LTDA. - SICOOB CREDINTER;24048910;b3S;;I;2;GUARANESIA;MG;42614;3450;0;0;97378;-4846;92532;0;0;0;0;0;1694;49300;7480;154455;0;154455
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA   SICOOB CREDIMOGIANA;69346856;b3S;;I;2;FRANCA;SP;42614;628;0;60347;86353;-5344;81009;0;0;0;0;0;587;9970;1646;154186;0;154186
BCO ARBI S.A. - PRUDENCIAL;1000081201;b1;;I;2;RIO DE JANEIRO;RJ;42614;839;23501;31974;60350;-3687;56663;0;0;0;0;0;26972;3836;9431;153215;0;153215
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE SP;4463602;b3S;;I;2;MARILIA;SP;42614;3666;0;0;56544;-5634;50911;0;0;0;0;0;6012;84941;7492;153021;0;153021
SICOOB CREDINOVA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE NOVA SERRANA E REGIÃO CENTRO-OESTE LTDA.;1667766;b3S;;I;2;NOVA SERRANA;MG;42614;3908;0;0;68323;-1757;66566;0;0;0;0;0;2980;71376;7409;152238;0;152238
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS JUIZES DO RIO GRANDE DO SUL - SICREDI AJURIS;3750034;b3S;;I;2;PORTO ALEGRE;RS;42614;24;0;10691;32665;-251;32415;0;0;0;0;0;2410;103964;2644;152148;0;152148
DREBES FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083656;n1;;I;2;ELDORADO;RS;42614;181;0;6490;153556;-13555;140000;0;0;0;0;0;4805;0;0;151476;0;151476
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO E PROFISSIONAIS DO DIREITO CATARINENSES LTDA - COOMARCA;4355489;b3S;;I;2;FLORIANOPOLIS;SC;42614;380;0;0;62140;-1232;60908;0;0;0;0;0;83;85200;4899;151470;0;151470
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA.   SICOOB FRUTAL;71419600;b3S;;I;2;FRUTAL;MG;42614;1443;0;0;110706;-8416;102290;0;0;0;0;0;1502;38798;7437;151469;0;151469
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA LTDA ? SICOOB VALE DO PARAIBA;2197569;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;42614;487;0;25496;94310;-2813;91497;0;0;0;0;0;11989;19795;2051;151315;0;151315
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO TRIÂNGULO MINEIRO E SUDESTE DE GOIÁS LTDA. - SICOOB ARACREDI;68987;b3S;;I;2;ARAGUARI;MG;42614;382;0;0;100337;-3576;96760;0;0;0;0;0;1596;43984;7525;150247;0;150247
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE  PARÁ DE MINAS LTDA - SICOOB CREDIRURAL;25387713;b3S;;I;2;PARA DE MINAS;MG;42614;314;0;0;29233;-607;28627;0;0;0;0;0;5616;110801;4864;150221;0;150221
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DE MINAS LTDA. SICOOB CREDIPARNOR;698609;b3S;;I;2;PARACATU;MG;42614;1255;0;4748;92259;-6877;85381;0;0;0;0;0;846;50731;7192;150152;0;150152
MÚLTIPLA CFI S/A - PRUDENCIAL;1000083584;n1;;C;2;ARAXA;MG;42614;317;2770;14155;111555;-5548;106006;0;0;0;0;0;5735;17165;2383;148532;0;148532
CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL;106180;b3C;;I;2;CUIABA;MT;42614;293;107664;16499;7720;-77;7643;0;0;0;0;0;794;129;14481;147502;0;147502
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO E DO MINISTÉRIO PÚBLICO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB JUS-MP;3519240;b3S;;I;2;BELO HORIZONTE;MG;42614;335;0;0;59996;-888;59108;0;0;0;0;0;1050;83362;3080;146935;0;146935
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO SUDOESTE DE GOIÁS - SICREDI SUDOESTE GO;6332931;b3S;;I;2;RIO VERDE;GO;42614;7467;3033;0;90451;-11953;78498;0;0;0;0;0;4745;43015;9060;145818;0;145818
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE CÂNDIDO MOTA E REGIÃO.;66788142;b3S;;I;2;CANDIDO MOTA;SP;42614;668;0;67542;68633;-6406;62228;0;0;0;0;0;935;6083;7492;144948;0;144948
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;;I;2;CATAGUASES;MG;42614;1878;0;0;79815;-2265;77550;0;0;0;0;0;1965;53354;7758;142505;0;142505
ATIVA S.A. CTCV - PRUDENCIAL;1000082547;n2;;I;2;RIO DE JANEIRO;RJ;42614;1609;20700;63663;599;0;599;0;0;0;0;0;51215;1062;3548;142396;0;142396
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA MATA MINEIRA LTDA - SICOOB CREDIMATA;1152097;b3S;;I;2;VOLTA GRANDE;MG;42614;1487;0;0;49970;-2896;47074;0;0;0;0;0;2316;83507;7806;142189;0;142189
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DA REGIÃO DAS MISSÕES E NOROESTE DO RS LTDA;95163002;b3S;;I;2;SANTO ANGELO;RS;42614;453;0;0;88813;-1697;87117;0;0;0;0;0;511;50512;3523;142116;0;142116
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PARA DE MINAS LTDA - SICOOB ASCICRED;1009908;b3S;;I;2;PARA DE MINAS;MG;42614;1080;0;0;45142;-1846;43295;0;0;0;0;0;1884;93182;2428;141868;0;141868
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO ALTO E MEDIO JEQUITINHONHA LTDA - SICOOB CREDIJEQUITINHONHA;71243034;b3S;;I;2;CAPELINHA;MG;42614;2697;0;0;78845;-2861;75984;0;0;0;0;0;1389;50989;9467;140527;0;140527
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO VALE DO AÇO LTDA - SICOOB VALE DO AÇO;19869338;b3S;;I;2;IPATINGA;MG;42614;3149;0;0;50587;-3676;46910;0;0;0;0;0;2968;79177;7826;140030;0;140030
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MACHADO - CREDISIS JICRED;2309070;b3S;;I;2;JI-PARANA;RO;42614;598;0;0;100262;-2234;98028;0;0;0;0;0;2384;31758;6504;139272;0;139272
