Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total_Carteira_PF;PF_Consignado_Vencido_15d;PF_Consignado_Vencer_90d;PF_Consignado_Vencer_91-360d;PF_Consignado_Vencer_361-1080d;PF_Consignado_Vencer_1081-1800d;PF_Consignado_Vencer_1801-5400d;PF_Consignado_Vencer_acima_5400d;PF_Consignado_TOTAL;PF_Não_Consignado_Vencido_15d;PF_Não_Consignado_Vencer_90d;PF_Não_Consignado_Vencer_91-360d;PF_Não_Consignado_Vencer_361-1080d;PF_Não_Consignado_Vencer_1081-1800d;PF_Não_Consignado_Vencer_1801-5400d;PF_Não_Consignado_Vencer_acima_5400d;PF_Não_Consignado_TOTAL;PF_Veículos_Vencido_15d;PF_Veículos_Vencer_90d;PF_Veículos_Vencer_91-360d;PF_Veículos_Vencer_361-1080d;PF_Veículos_Vencer_1081-1800d;PF_Veículos_Vencer_1801-5400d;PF_Veículos_Vencer_acima_5400d;PF_Veículos_TOTAL;PF_Hab_Vencido_15d;PF_Hab_Vencer_90d;PF_Hab_Vencer_91-360d;PF_Hab_Vencer_361-1080d;PF_Hab_Vencer_1081-1800d;PF_Hab_Vencer_1801-5400d;PF_Hab_Vencer_acima_5400d;PF_Hab_TOTAL;PF_Cartão_Vencido_15d;PF_Cartão_Vencer_90d;PF_Cartão_Vencer_91-360d;PF_Cartão_Vencer_361-1080d;PF_Cartão_Vencer_1081-1800d;PF_Cartão_Vencer_1801-5400d;PF_Cartão_Vencer_acima_5400d;PF_Cartão_TOTAL;PF_Rural_Vencido_15d;PF_Rural_Vencer_90d;PF_Rural_Vencer_91-360d;PF_Rural_Vencer_361-1080d;PF_Rural_Vencer_1081-1800d;PF_Rural_Vencer_1801-5400d;PF_Rural_Vencer_acima_5400d;PF_Rural_TOTAL;PF_Outros_Vencido_15d;PF_Outros_Vencer_90d;PF_Outros_Vencer_91-360d;PF_Outros_Vencer_361-1080d;PF_Outros_Vencer_1081-1800d;PF_Outros_Vencer_1801-5400d;PF_Outros_Vencer_acima_5400d;Outros_TOTAL;Total_Exterior_PF
BNP PARIBAS;51516;b1;C;3;S3;199;SAO PAULO;SP;01/09/2019;10186944;64552;563686;1644953;2836876;1200779;236860;0;6547707;13992;50923;102258;48976;1;0;0;216150;21;329;851;1633;424;1;0;3259;0;0;0;0;0;0;0;0;131595;2100126;780676;181994;18957;0;0;3213350;0;1642;4095;1048;0;0;0;6785;15261;37230;66955;70780;9462;5;0;199694;0
NU PAGAMENTOS S.A.;18236120;n4;I;2;;41;SAO PAULO;SP;01/09/2019;9651716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6751469;1639970;695;0;0;0;8392134;0;0;0;0;0;0;0;0;524210;519861;212266;3245;0;0;0;1259582;0
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;I;2;S3;11;PORTO ALEGRE;RS;01/09/2019;9049189;0;30140;75255;112381;37277;4697;0;259751;0;68;245;637;501;683;0;2133;0;2891;7736;16793;8863;217;0;36500;0;8101;11010;29611;28660;124951;108235;310568;0;0;0;0;0;0;0;0;0;539995;1147374;2672200;2151545;1885145;138;8396397;76;4106;10251;21303;7560;544;0;43840;0
BANCO CSF S.A.;8357240;b2;I;3;S3;8;SAO PAULO;SP;01/09/2019;9001538;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1225642;5006827;2304610;464408;51;0;0;9001538;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BRB;31976;b1;C;1;S3;199;BRASILIA;DF;01/09/2019;8836111;15744;336398;897223;1887409;1200162;1261327;0;5598263;14734;331355;417046;674016;341565;175565;0;1954281;842;8002;18409;22864;4744;0;0;54861;498;14890;33264;85840;80853;334566;229881;779791;0;0;0;0;0;0;0;0;2365;35387;103459;35293;18917;12454;0;207875;6192;22359;120469;22149;10423;10091;49356;241039;0
BMG;30290;b1;C;2;S3;199;SAO PAULO;SP;01/09/2019;8566954;9943;25984;63954;92632;38265;12551;38;243367;186727;265330;240997;20825;140;0;0;714019;173;66;18;5;0;0;0;262;0;0;0;0;0;0;0;0;318803;6595173;92404;31562;4644;1;0;7042586;0;0;0;0;0;0;0;0;390;35616;11067;26538;4051;6483;0;84145;482575
DAYCOVAL;51987;b1;C;2;S3;199;SAO PAULO;SP;01/09/2019;7400117;44009;405386;1136048;2186250;1285176;605544;0;5662413;4438;10421;17906;12678;4244;5702;0;55389;29086;137774;313041;417514;47342;2;0;944759;0;0;0;0;0;0;0;0;16483;450598;7652;1784;573;43;0;477133;0;0;286;270;0;0;0;556;1127;78144;53479;68077;16130;37402;255;254614;5253
BANCO GMAC S.A.;59274605;b2;I;3;S3;8;SAO PAULO;SP;01/09/2019;6833192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60498;1017654;2334010;2953361;466702;968;0;6833192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PORTO SEGURO;51444;n1;C;2;S4;197;SAO PAULO;SP;01/09/2019;6780723;2428;12570;29569;35185;7486;52;0;87291;4359;9217;16390;1350;0;0;0;31316;13458;130055;320611;460234;73691;140;0;998188;0;0;0;0;0;0;0;0;410792;3709880;1420678;85990;4669;5;0;5632013;0;0;0;0;0;0;0;0;638;5927;12594;11787;969;1;0;31915;0
BANCO VOLKSWAGEN S.A.;59109165;b2;I;3;S3;8;SAO PAULO;SP;01/09/2019;6688087;1081;8652;22740;23899;2310;0;0;58682;362;1811;1278;518;7;0;0;3977;56487;869579;2265960;2996398;435963;1040;0;6625427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCOOB;51750;b1;C;2;S3;199;BRASILIA;DF;01/09/2019;6453037;3197;77370;195014;387773;171506;35280;0;870139;580;18295;46997;90734;38175;8815;0;203597;0;3;0;4;4;0;0;11;6;734;1599;4352;4407;20051;20133;51282;28103;590695;2503475;8490;44;0;0;3130806;0;125147;282473;658788;549394;542282;41;2158124;271;10453;7855;4959;4835;10706;0;39078;0
JOHN DEERE;50071;b1;C;3;S3;199;INDAIATUBA;SP;01/09/2019;5588266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35363;156629;1355201;2170118;1384843;362314;0;5464467;5049;21825;51960;39862;4914;187;0;123798;0
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;I;3;S4;8;SAO PAULO;SP;01/09/2019;5556256;0;0;0;0;0;0;0;0;0;116;290;433;1;0;0;839;14309;695882;1830922;2884570;106651;196;0;5532530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;143;3873;8795;9658;419;0;0;22887;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;I;3;S3;8;CURITIBA;PR;01/09/2019;4814641;0;0;0;0;0;0;0;0;7;795;1863;2787;763;0;0;6214;355;4247;9974;15585;5517;264;0;35942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33919;70282;1194810;1844836;1257754;329705;0;4731305;1267;39876;35;0;0;0;0;41179;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;S2;8;FORTALEZA;CE;01/09/2019;4696235;548;14725;37844;47593;12243;184;0;113138;2439;8019;14064;9968;74;2;0;34566;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5363;37242;10435;24;0;0;0;53064;20224;18535;47324;225661;404179;3772;0;719696;81123;2347974;1283753;59525;2136;1108;152;3775771;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;I;2;S4;14;SAO PAULO;SP;01/09/2019;4570984;432;1115;2067;822;0;0;0;4436;285456;268373;176905;3919;0;0;0;734652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;802068;2189754;834839;5235;0;0;0;3831896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;I;1;S3;8;BELEM;PA;01/09/2019;4565096;9427;215085;794720;1279709;581760;411965;0;3292666;19106;318478;366948;336210;46439;108;0;1087289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5102;36183;12373;1339;0;0;1;54998;541;345;23;5032;312;374;0;6627;3045;14949;28277;45784;19672;11696;91;123515;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;I;3;S4;8;PORTO ALEGRE;RS;01/09/2019;4131550;0;0;0;0;0;0;0;0;36;450;956;2798;333;1;0;4575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16191;245029;1048431;1664449;878975;217790;0;4070863;350;2816;9156;19387;13076;11326;0;56111;0
HONDA;51396;b2;C;3;S4;198;SAO PAULO;SP;01/09/2019;3824476;0;0;0;0;0;0;0;0;3;27;29;0;0;0;0;59;60808;610432;1374305;1660266;118603;3;0;3824417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MERCANTIL DO BRASIL;20152;b1;C;2;S3;199;BELO HORIZONTE;MG;01/09/2019;3764541;15029;174861;454643;643707;274631;53471;0;1616341;83673;346902;552210;382527;137390;9640;0;1512342;27;870;2110;2144;35;0;0;5186;0;1428;4082;9169;7224;20064;6375;48342;12309;274258;38972;612;0;0;0;326150;26624;7733;20948;12113;7920;0;0;75338;31833;47262;56687;20018;5887;85;0;161771;19069
ALFA;51293;b1;C;2;S3;199;SAO PAULO;SP;01/09/2019;3742167;4061;241821;589637;1004846;496130;244977;0;2581472;313;16116;26769;27211;6265;40;0;76715;3541;162998;389199;471894;53607;123;0;1081363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;12;0;0;0;0;18;126;1624;677;172;0;0;0;2599;0
INTER;51884;b1;C;2;S4;199;BELO HORIZONTE;MG;01/09/2019;3360158;9468;64532;187306;325738;165867;105546;0;858458;23;81;103;164;40;3;0;415;0;0;0;0;0;0;0;0;7332;33712;75311;183533;163746;497733;161797;1123165;110983;595569;0;0;0;0;0;706552;0;0;1506;0;0;0;0;1506;22723;35365;55989;161984;140799;252544;658;670063;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;S3;5;PORTO ALEGRE;RS;01/09/2019;3264670;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9222;186281;622401;1114459;713010;551519;58;3196951;223;5111;10710;25392;18777;7505;0;67719;0
PARANÁ BANCO;30881;b1;C;2;S4;199;CURITIBA;PR;01/09/2019;3261972;16516;272007;716129;1284783;680017;264334;1;3233787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;554;1533;4133;8369;5478;8008;110;28185;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;I;2;S4;14;SAO PAULO;SP;01/09/2019;2940183;2;5;3;2;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;936151;859542;883981;41385;0;0;0;2721060;0;0;0;0;0;0;0;0;108546;31195;51722;27648;0;0;0;219111;0
OMNI;50940;b1;C;2;S4;199;SAO PAULO;SP;01/09/2019;2859662;0;0;0;0;0;0;0;0;74766;107155;144384;73761;3582;0;0;403648;98689;338466;708818;777500;64745;0;0;1988218;0;0;0;0;0;0;0;0;131898;226318;45971;148;0;0;0;404335;0;0;0;0;0;0;0;0;8602;29352;24251;1257;0;0;0;63462;0
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27351731;n1;I;3;S4;14;PORTO ALEGRE;RS;01/09/2019;2729800;0;0;0;0;0;0;0;0;11161;27849;14363;327;0;0;0;53701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;391748;1727558;544079;12714;0;0;0;2676100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ORIGINAL;51781;b1;C;2;S3;199;SAO PAULO;SP;01/09/2019;2729739;116;3;3;1;1;0;0;124;13215;37416;77959;111757;922;0;0;241270;0;0;0;0;0;0;0;0;15;58;143;400;300;578;87;1582;72510;222342;60284;130;0;0;0;355267;0;3282;26720;26250;0;0;0;56252;31093;314305;438898;1183474;103802;1900;1773;2075245;0
BANESTES;30159;b1;C;1;S3;199;VITORIA;ES;01/09/2019;2654699;6162;91023;282946;515780;309853;124078;0;1329843;4357;45756;78730;71759;17616;110;0;218327;246;2837;7999;14106;3617;6;0;28812;172;5188;15238;39917;38683;163342;131527;394068;14362;326335;16090;4299;0;0;0;361087;3270;41742;36528;62822;6100;774;0;151237;11589;53080;46124;38428;7661;14432;12;171326;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;I;2;S4;9;BEBEDOURO;SP;01/09/2019;2436165;2;259;905;1321;0;0;0;2487;16863;119957;311784;230414;68576;2095;0;749688;411;13328;37011;61800;11525;32;0;124107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8753;493896;545137;344541;28403;4290;0;1425021;14000;74341;43072;2809;604;36;0;134862;0
CREFISA;52010;b1;C;2;S4;199;SAO PAULO;SP;01/09/2019;2200296;9;36;87;108;29;0;0;270;767356;827975;603254;1187;0;0;0;2199772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;67;6;0;0;0;0;123;0;0;0;0;0;0;0;0;0;31;68;32;0;0;0;132;0
CCB;32119;b1;C;3;S3;199;SAO PAULO;SP;01/09/2019;2191799;15121;170419;460047;837092;420100;178991;4;2081776;33;179;424;779;450;309;32;2204;4893;15584;30081;21233;689;0;0;72481;0;42;115;295;301;872;190;1815;108;669;0;0;0;0;0;777;0;0;0;0;0;0;0;0;668;1745;23442;5583;1309;0;0;32747;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;I;2;S3;25;BRASILIA;DF;01/09/2019;2162101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29420;83698;218615;409095;277121;769430;358270;2145648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116;374;1024;2659;2504;8260;1518;16454;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;I;1;S4;8;ARACAJU;SE;01/09/2019;2085286;4839;58188;124256;281033;218155;276324;24;962819;5671;33938;67078;112439;66903;36396;63;322488;0;0;0;0;0;0;0;0;371;6441;13864;36260;34801;139788;110092;341617;32899;213118;55683;329;0;0;0;302028;122;2659;32210;28842;20499;17815;0;102147;6226;22088;23532;1523;650;169;0;54187;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;I;2;S5;9;BLUMENAU;SC;01/09/2019;2029546;19;562;1475;1603;0;0;0;3658;15121;198911;460965;547320;78066;20034;17;1320434;581;10806;27645;42791;6728;14;0;88566;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15879;108295;257247;199748;27742;7976;1;616888;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;I;2;S4;9;LUCAS DO RIO VERDE;MT;01/09/2019;1773388;165;7294;25040;51975;31856;22945;0;139275;3369;41073;131076;146698;15359;738;0;338314;116;6303;17776;37914;14625;318;0;77053;0;0;0;0;0;0;0;0;6257;53174;14502;191;12;0;0;74136;1143;117696;453971;145607;10287;1906;0;730610;17204;53281;205361;66115;38862;33178;0;414001;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;S5;9;BRASILIA;DF;01/09/2019;1733995;278;9580;32170;42264;24185;5378;0;113855;12800;148759;414931;600561;359460;83628;0;1620140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AGIBANK;51956;b1;C;2;S4;199;PORTO ALEGRE;RS;01/09/2019;1721828;1097;21124;53354;87483;42044;8551;0;213653;404216;383530;336837;11024;7;0;0;1135614;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117226;218746;16277;4;0;0;0;352254;0;0;0;0;0;0;0;0;15637;910;3144;616;0;0;0;20307;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;I;2;S4;9;MARINGA;PR;01/09/2019;1635046;1199;26102;74313;139750;90410;80336;0;412110;2496;24449;44761;38519;3363;2027;0;115615;288;4739;13389;26791;5008;5;0;50222;0;0;0;0;0;0;0;0;10183;83583;23553;150;3;0;0;117473;7157;154847;322829;166054;64736;454;0;716077;12311;65584;82187;46063;14466;2939;0;223549;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;I;2;S4;9;SERTAOZINHO;SP;01/09/2019;1527637;0;0;0;0;0;0;0;0;10654;67686;100185;158605;92870;61743;45;491787;59;1890;4802;8967;1077;0;0;16796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1619;230924;318991;226259;101263;26055;0;905111;4894;38620;16504;27573;18433;7920;0;113944;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;S3;2;BELEM;PA;01/09/2019;1519442;376;2502;5844;7066;1712;6;0;17507;2675;17314;34652;40470;13871;3299;0;112282;6;624;1924;3383;682;32;0;6651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74991;105127;344060;272554;107126;94298;0;998155;11286;66731;177173;126079;1141;2437;0;384847;0
BANCO DIGIO S.A.;27098060;b2;I;3;S4;8;BARUERI;SP;01/09/2019;1506756;1136;21832;55460;93727;34617;2982;0;209754;78094;88487;127838;34986;0;0;0;329406;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177851;604768;184384;593;0;0;0;967596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;I;2;S4;9;CAMPO MOURAO;PR;01/09/2019;1372976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2568;9716;12804;1455;0;0;26543;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2319;239546;856475;2684;214;0;0;1101239;7276;50535;105407;63616;9464;8897;0;245194;0
BANCO CARGILL S.A.;3609817;b1;I;3;S4;8;SAO PAULO;SP;01/09/2019;1343565;0;0;0;0;0;0;0;0;0;0;22162;0;0;0;0;22162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31877;337131;682532;238269;31594;0;0;1321404;0
BANCO A.J. RENNER S.A.;92874270;b1;I;2;S4;8;PORTO ALEGRE;RS;01/09/2019;1242135;595;3767;10226;7575;641;15;0;22819;314;1886;3765;3667;298;0;0;9929;32091;159812;375584;544080;79943;0;0;1191509;0;0;0;0;0;0;0;0;6403;9145;1335;10;0;0;0;16893;0;0;0;0;0;0;0;0;59;593;304;29;0;0;0;985;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;I;2;S4;9;PALOTINA;PR;01/09/2019;1165107;151;4810;13488;21822;11445;7009;0;58726;2855;38610;90583;111920;12638;153;0;256757;773;10571;30111;57293;14031;53;0;112831;0;0;0;0;0;0;0;0;5734;47405;14720;9;0;0;0;67869;738;118675;257582;66262;28071;3849;0;475178;6525;46839;48906;46026;23485;21965;0;193746;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SERRO AZUL – SICREDI UNIÃO RS;88894548;b3S;I;2;S4;9;CERRO LARGO;RS;01/09/2019;1146410;189;6924;19949;40143;27915;43683;0;138804;1326;28730;66861;58040;7350;238;0;162546;315;7815;22078;42839;13419;30;0;86495;0;0;0;0;0;0;0;0;1872;30805;8700;39;5;0;0;41421;2268;51345;399474;45236;14891;352;0;513567;4902;37293;61696;51403;22296;25967;20;203577;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10371492;b2;I;3;S4;8;GUARULHOS;SP;01/09/2019;1125573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21683;126976;312677;587216;77021;0;0;1125573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
