Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;PJ_CG_Vencido_15d;PJ_CG_Vencer_90d;PJ_CG_Vencer_91-360d;PJ_CG_Vencer_361-1080d;PJ_CG_Vencer_1081-1800d;PJ_CG_Vencer_1801-5400d;PJ_CG_Vencer_acima_5400d;PJ_CG_TOTAL;PJ_I_Vencido_15d;PJ_I_Vencer_90d;PJ_I_Vencer_91-360d;PJ_I_Vencer_361-1080d;PJ_I_Vencer_1081-1800d;PJ_I_Vencer_1801-5400d;PJ_I_Vencer_acima_5400d;PJ_I_TOTAL;PJ_CGR_Vencido_15d;PJ_CGR_Vencer_90d;PJ_CGR_Vencer_91-360d;PJ_CGR_Vencer_361-1080d;PJ_CGR_Vencer_1081-1800d;PJ_CGR_Vencer_1801-5400d;PJ_CGR_Vencer_acima_5400d;PJ_CGR_TOTAL;PJ_Recebiveis_Vencido_15d;PJ_Recebiveis_Vencer_90d;PJ_Recebiveis_Vencer_91-360d;PJ_Recebiveis_Vencer_361-1080d;PJ_Recebiveis_Vencer_1081-1800d;PJ_Recebiveis_Vencer_1801-5400d;PJ_Recebiveis_Vencer_acima_5400d;PJ_Recebiveis_TOTAL;PJ_Comex_Vencido_15d;PJ_Comex_Vencer_90d;PJ_Comex_Vencer_91-360d;PJ_Comex_Vencer_361-1080d;PJ_Comex_Vencer_1081-1800d;PJ_Comex_Vencer_1801-5400d;PJ_Comex_Vencer_acima_5400d;PJ_Comex_TOTAL;PJ_Outros_Vencido_15d;PJ_Outros_Vencer_90d;PJ_Outros_Vencer_91-360d;PJ_Outros_Vencer_361-1080d;PJ_Outros_Vencer_1081-1800d;PJ_Outros_Vencer_1801-5400d;PJ_Outros_Vencer_acima_5400d;PJ_Outros_TOTAL;PJ_Infra_Vencido_15d;PJ_Infra_Vencer_90d;PJ_Infra_Vencer_91-360d;PJ_Infra_Vencer_361-1080d;PJ_Infra_Vencer_1081-1800d;PJ_Infra_Vencer_1801-5400d;PJ_Infra_Vencer_acima_5400d;PJ_Infra_TOTAL;PJ_Rural_Vencido_15d;PJ_Rural_Vencer_90d;PJ_Rural_Vencer_91-360d;PJ_Rural_Vencer_361-1080d;PJ_Rural_Vencer_1081-1800d;PJ_Rural_Vencer_1801-5400d;PJ_Rural_Vencer_acima_5400d;PJ_Rural_TOTAL;PJ_Hab_Vencido_15d;PJ_Hab_Vencer_90d;PJ_Hab_Vencer_91-360d;PJ_Hab_Vencer_361-1080d;PJ_Hab_Vencer_1081-1800d;PJ_Hab_Vencer_1801-5400d;PJ_Hab_Vencer_acima_5400d;PJ_Hab_TOTAL;Total Exterior Pessoa Jurídica
VOTORANTIM;51011;b1;C;2;S2;199;SAO PAULO;SP;01/09/2019;11619023;7899;230360;832890;766346;203885;12254;0;2053634;13900;191352;418078;513928;62034;192;0;1199485;0;0;1489;0;0;0;0;1489;0;983288;429433;102641;79073;0;0;1594435;60729;623524;1100779;919332;214341;2062;0;2920766;56592;53499;179447;39681;52521;157716;670316;1209772;8263;93728;236550;455076;264232;91543;0;1149392;7856;34923;257435;96871;18132;18103;0;433321;0;0;0;0;0;0;0;0;1056729
CITIBANK;30403;b1;C;3;S2;199;SAO PAULO;SP;01/09/2019;11300072;551;1327133;673212;490390;435169;16689;0;2943144;0;6127;16965;30907;8202;0;0;62202;0;260724;224134;0;0;0;0;484858;6769;3005628;679032;14952;961;0;0;3707342;0;1018591;1396929;649251;138223;0;0;3202994;18418;293226;74324;0;0;0;8;385976;0;328;983;684;0;0;0;1995;0;156591;353721;1250;0;0;0;511562;0;0;0;0;0;0;0;0;0
MERCEDES-BENZ;51262;b2;C;3;S3;198;SAO PAULO;SP;01/09/2019;10962469;5851;39955;95185;137502;26019;0;0;304513;6526;381245;1072276;2517800;1202126;55904;0;5235876;0;0;0;0;0;0;0;0;178;931917;1353123;0;0;0;0;2285218;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9936;392145;955818;1379910;361814;37238;0;3136862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;S3;5;PORTO ALEGRE;RS;01/09/2019;10090049;0;0;0;0;0;0;0;0;0;90;6;181;109;0;0;387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18942;286118;791233;1676164;999434;1424055;60104;5256050;2462;160326;905349;1551444;1064481;1149477;74;4833612;0;0;0;0;0;0;0;0;0
BANCO VOLKSWAGEN S.A.;59109165;b2;I;3;S3;8;SAO PAULO;SP;01/09/2019;9335348;5980;36615;91219;116383;21253;3593;0;275043;16813;446440;1175519;1710602;524663;3062;0;3877100;0;0;0;0;0;0;0;0;721;446205;2244431;16262;90;0;0;2707709;0;0;0;0;0;0;0;0;0;53500;0;0;0;0;0;53500;22354;323821;737916;1052601;283025;2280;0;2421996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANRISUL;30173;b1;C;1;S2;199;PORTO ALEGRE;RS;01/09/2019;8822205;45809;453509;1164957;1535781;455467;182567;28114;3866204;474;10576;29368;52716;26953;27646;0;147732;28218;344396;271907;0;0;0;0;644522;3868;103915;12930;0;0;0;0;120712;46546;287855;544455;4646;999;0;0;884500;114288;234637;318407;350984;237220;250200;104363;1610098;10159;52532;136779;269683;130360;86665;0;686179;1209;63053;194001;31860;21262;20672;0;332057;13546;17590;58384;217508;100809;2765;0;410602;119599
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;I;3;S3;8;SAO PAULO;SP;01/09/2019;8775065;15132;145814;456609;777605;156276;39988;0;1591424;0;0;0;0;0;0;0;0;0;3809;25214;0;0;0;0;29023;2436;19484;0;0;0;0;0;21920;92674;1778522;1989859;1759856;595399;64367;0;6280676;33895;66723;55948;29571;15341;15568;0;217046;0;3645;5877;4836;0;0;0;14357;10228;65517;169361;192014;116115;67381;0;620617;0;0;0;0;0;0;0;0;0
CCB;32119;b1;C;3;S3;199;SAO PAULO;SP;01/09/2019;6958014;2700;39432;126077;110819;3253;0;0;282282;195;7652;20982;45361;316;0;0;74506;0;3;6662;0;0;0;0;6666;325;1107;2119;4672;1980;359;0;10562;22768;729893;808515;552379;15000;0;0;2128556;113191;177170;140152;144482;21888;1515;34874;633273;0;0;0;0;0;0;0;0;0;2022;134421;15040;0;0;0;151482;0;0;0;0;0;0;0;0;3670688
BNP PARIBAS;51516;b1;C;3;S3;199;SAO PAULO;SP;01/09/2019;6624309;0;161190;202386;368167;7333;0;0;739077;0;0;0;0;0;0;0;0;0;140876;56950;4037;0;0;0;201862;0;420874;60803;5462;2290;0;0;489430;0;928017;2195920;210787;0;0;0;3334723;0;106723;143234;1475055;0;0;0;1725012;0;266;786;214;0;0;0;1267;0;13843;101487;17609;0;0;0;132939;0;0;0;0;0;0;0;0;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;S2;8;FORTALEZA;CE;01/09/2019;5805109;22454;52007;118624;208727;79245;104305;24385;609746;14856;93461;198145;265543;47605;53817;22;673449;1406;2469;4626;138;0;0;0;8640;483;5000;284;0;0;0;0;5766;76262;137102;648644;0;0;0;0;862007;4957;13077;32123;47995;19948;83769;76931;278800;4106;80928;151446;410318;378542;1416390;506625;2948355;9646;6676;36526;108348;257149;0;0;418345;0;0;0;0;0;0;0;0;0
BANCO FIDIS S/A;62237425;b2;I;3;S4;8;BETIM;MG;01/09/2019;5590302;0;44521;233540;2715;0;0;0;280777;0;31677;83607;27475;3228;0;0;145987;0;0;0;0;0;0;0;0;15555;2739143;2240390;87894;34191;46366;0;5163538;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ORIGINAL;51781;b1;C;2;S3;199;SAO PAULO;SP;01/09/2019;4627645;2232;116455;347372;473925;9266;0;40845;990094;0;0;0;0;0;0;0;0;29;66395;30203;0;0;0;0;96627;14009;1928412;127125;0;0;0;3172;2072718;14560;161642;245835;90121;8121;0;0;520280;991;7268;45880;10182;201;0;37593;102115;0;7180;52289;119417;0;0;0;178886;0;0;6098;0;0;0;0;6098;0;0;0;0;0;0;0;0;660827
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;I;3;S3;8;CURITIBA;PR;01/09/2019;4328709;8101;1573070;717287;22;0;0;0;2298479;4639;86626;217089;370742;151137;745;0;830978;0;0;0;0;0;0;0;0;7053;88347;14469;73;0;0;0;109942;0;0;0;0;0;0;0;0;10130;1856;9112;2909;1085;0;0;25092;3642;75605;185040;346167;146073;125;0;756652;374;22983;51045;115290;88757;29117;0;307566;0;0;0;0;0;0;0;0;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;I;1;S3;5;BELO HORIZONTE;MG;01/09/2019;4277043;6880;52938;113347;158857;166246;14365;109181;621814;6619;55943;139451;248928;111065;44607;768;607380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2533;38795;43185;63241;12001;0;0;159755;27212;149503;382783;839096;558781;372408;33940;2363723;2590;68387;135972;137737;102591;77093;0;524371;0;0;0;0;0;0;0;0;0
BANCO VOLVO BRASIL S.A.;58017179;b2;I;3;S4;8;CURITIBA;PR;01/09/2019;4128773;543;10359;15052;29878;14106;20347;0;90286;4658;167230;469580;877338;309844;1688;0;1830338;0;0;0;0;0;0;0;0;1;108615;98458;0;0;0;0;207074;0;0;0;0;0;0;0;0;289;1320;4019;6971;926;0;0;13525;6854;226357;553628;871318;300581;28811;0;1987550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BOCOM;52003;b1;C;3;S4;199;SALVADOR;BA;01/09/2019;4117417;596;125260;313912;461923;94733;12568;5751;1014743;0;69379;2998;1511;0;0;0;73888;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11016;290313;475697;314676;46915;0;0;1138618;567;61024;159132;344058;55789;7615;0;628185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1261983
ALFA;51293;b1;C;2;S3;199;SAO PAULO;SP;01/09/2019;4064501;1896;251050;205125;275611;12275;0;0;745956;558;129087;260367;261819;29189;40;0;681060;0;112841;135517;0;0;0;0;248358;0;759880;331117;4749;0;0;0;1095746;0;111309;216488;112404;0;0;0;440201;10516;3;0;0;0;0;0;10519;40;48546;143165;352221;285029;12364;0;841365;0;70;218;635;373;0;0;1296;0;0;0;0;0;0;0;0;0
ING;51073;b1;C;3;S3;199;SAO PAULO;SP;01/09/2019;3962846;0;0;31087;106785;0;0;0;137872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1130286;2004570;269524;0;0;0;3404380;0;0;0;0;420594;0;0;420594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SCANIA BANCO S.A.;11417016;b2;I;3;S4;8;SAO BERNARDO DO CAMPO;SP;01/09/2019;3632369;0;1723;3801;2317;0;0;0;7841;1443;175628;481322;1025200;382364;828;0;2066784;0;0;0;0;0;0;0;0;0;82193;0;0;0;0;0;82193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1952;138616;382350;713325;237784;1523;0;1475550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SOFISA;31873;b1;C;2;S4;199;SAO PAULO;SP;01/09/2019;3564503;9482;489956;644791;570214;66006;83;0;1780533;65;132;344;856;91;0;0;1487;9305;361177;234752;37993;0;0;0;643227;5935;256158;11107;0;0;0;0;273200;4701;298872;268095;109643;14790;0;0;696100;430;64625;46114;8564;1972;272;0;121978;0;0;0;0;0;0;0;0;0;0;10000;0;0;0;0;10000;0;0;0;0;0;0;0;0;37977
BANCO FIBRA S.A.;58616418;b1;I;2;S3;8;SAO PAULO;SP;01/09/2019;3263695;73220;172242;304162;208359;14796;6097;0;778875;0;0;0;0;0;0;0;0;547;22149;20798;1474;0;0;0;44967;520;436866;319292;137572;0;0;0;894250;40475;251310;298527;32921;83;0;0;623317;43440;12029;1433;9402;0;0;0;66304;0;0;0;0;0;0;0;0;1663;30753;112525;7525;0;0;0;152466;0;0;0;0;0;0;0;0;703516
CREDIT SUISSE;30771;b1;C;3;S3;199;SAO PAULO;SP;01/09/2019;3253494;699;50107;211079;307289;0;0;0;569175;0;98973;57131;90642;115388;576938;346052;1285125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57800;875696;101852;75870;0;0;1111218;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;287975
PINE;50304;b1;C;2;S3;199;SAO PAULO;SP;01/09/2019;3127056;43622;259340;625780;573279;50364;84399;0;1636784;0;3981;3758;8392;0;0;0;16132;4;8242;31019;28953;0;0;0;68218;7692;288554;100233;0;0;0;0;396480;19403;208130;293335;135132;0;0;0;656001;860;13245;30166;49122;41980;68178;0;203551;3375;10925;20908;21853;14748;938;0;72748;0;2733;321;0;0;0;0;3054;0;0;0;0;0;0;0;0;74088
JOHN DEERE;50071;b1;C;3;S3;199;INDAIATUBA;SP;01/09/2019;2870550;0;11673;0;0;0;0;0;11673;4229;54543;105743;163173;35027;15201;0;377916;0;0;0;0;0;0;0;0;0;1523364;32248;6877;0;0;0;1562489;0;0;0;0;0;0;0;0;338;32190;22884;83514;49728;28936;0;217589;1696;7847;17164;16899;971;0;0;44578;899;44987;155288;265053;147739;42340;0;656304;0;0;0;0;0;0;0;0;0
BANCO GMAC S.A.;59274605;b2;I;3;S3;8;SAO PAULO;SP;01/09/2019;2789481;0;0;0;0;0;0;0;0;3163;348128;262820;281247;17030;10;0;912398;0;0;0;0;0;0;0;0;0;756070;1103878;0;0;0;0;1859948;0;0;0;0;0;0;0;0;10;8109;6919;1736;362;0;0;17136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCOOB;51750;b1;C;2;S3;199;BRASILIA;DF;01/09/2019;2211410;0;44608;144249;181057;89144;256;0;459314;556;18920;52094;110370;57320;8678;343;248281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12223;196928;803336;2181;185;185;35;1015074;64;29219;68075;170284;93059;25309;115;386125;0;2593;7255;31986;21954;38828;0;102616;0;0;0;0;0;0;0;0;0
JP MORGAN CHASE;20107;b1;C;3;S3;199;SAO PAULO;SP;01/09/2019;2202584;0;34356;204198;99002;44297;0;0;381853;0;0;0;362523;0;0;0;362523;0;0;0;0;0;0;174966;174966;0;242325;15662;0;0;0;0;257987;0;248882;713749;29843;30457;0;0;1022932;0;2227;95;0;0;0;0;2322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CREDIT AGRICOLE;51066;b1;C;3;S3;199;SAO PAULO;SP;01/09/2019;2032129;0;10069;41600;0;0;0;0;51669;0;0;0;0;0;0;0;0;0;19782;75078;0;0;0;0;94859;0;0;0;0;0;0;0;0;0;653566;823982;408052;0;0;0;1885601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;b1;I;3;S4;8;SAO PAULO;SP;01/09/2019;1993071;0;87184;30891;30000;0;0;0;148075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;247008;974182;623805;0;0;0;1844996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO IBM S.A.;34270520;b2;I;3;S4;8;RIO DE JANEIRO;RJ;01/09/2019;1968803;0;0;0;0;0;0;0;0;5725;296036;715030;703886;23818;0;0;1744496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7920;147287;64082;4840;178;0;0;224307;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
INDUSTRIAL DO BRASIL;50988;b1;C;2;S4;199;SAO PAULO;SP;01/09/2019;1960840;7943;103676;251303;255622;24382;1752;0;644678;0;0;0;0;0;0;0;0;8560;204544;0;0;0;0;0;213104;6540;450839;131975;21546;327;0;0;611227;17140;100883;141692;22799;0;0;0;282514;128;7860;6436;22577;14497;0;0;51499;0;783;1505;791;0;0;0;3079;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;154739
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;S3;2;BELEM;PA;01/09/2019;1835013;10261;125921;160509;301200;31108;7393;88106;724498;23;224;612;1157;288;586;0;2889;4;721;1998;10;0;0;0;2733;502;2162;6;0;0;0;0;2671;19724;9253;111486;99383;0;0;0;239846;586;8933;3698;1439;694;815;0;16165;2223;45306;69692;125447;95455;360656;92090;790869;2465;295;22554;14979;5654;9396;0;55342;0;0;0;0;0;0;0;0;0
PAN;31323;b1;C;2;S3;199;SAO PAULO;SP;01/09/2019;1619934;77484;26483;36991;25015;831;44;0;166849;79472;45480;33325;27302;2423;1371;0;189373;3304;0;0;0;0;986445;0;989749;116;338;884;839;455;610;0;3241;33496;5406;0;0;0;0;0;38902;107204;42359;19446;34895;14998;12917;0;231820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEUTSCHE BANK S.A. - BANCO ALEMAO;62331228;b1;I;3;S3;8;SAO PAULO;SP;01/09/2019;1618749;0;88776;76678;34294;0;0;0;199748;0;0;0;0;0;0;0;0;0;71009;96502;0;0;0;0;167512;0;254738;91167;96326;0;0;0;442231;0;258131;328546;0;0;0;0;586677;0;169761;49683;1007;2130;0;0;222582;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MIZUHO;51554;b1;I;3;S4;199;SAO PAULO;SP;01/09/2019;1615635;0;102109;88155;139190;0;0;0;329455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;246;634;0;0;0;969;0;368684;175561;0;0;0;33;544278;0;0;0;0;0;0;0;0;0;481;2200;20000;0;0;0;22681;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;718252
BANCO CATERPILLAR S.A.;2658435;b2;I;3;S4;8;SAO PAULO;SP;01/09/2019;1613085;1956;42205;148774;272177;41050;0;0;506161;1615;70584;180490;275085;90335;33589;0;651699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;814;2021;3085;2360;0;8887;17242;4115;67841;140951;174942;47993;2139;0;437982;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO MUFG BRASIL S.A.;60498557;b1;I;3;S3;8;SAO PAULO;SP;01/09/2019;1568482;0;66771;9486;223500;150000;0;0;449757;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;162;16534;0;0;0;0;16696;0;89279;455305;287819;111051;0;0;943455;0;1548;0;100000;0;0;0;101548;0;3789;10347;13873;6922;1015;0;35947;0;9853;11226;0;0;0;0;21079;0;0;0;0;0;0;0;0;0
