Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento
BB;49906;b1;;C;1;BRASILIA;DF;41609;1175217453;601103432;1104680241;924558001;70537212;5881780;118234351;0,1454;0,2347;5455;1554
ITAU;10069;b1;;C;2;SAO PAULO;SP;41609;1027324008;412149086;938357806;721811639;88966202;7770988;125143549;0,1645;0,4992;3999;890
CAIXA ECONOMICA FEDERAL;360305;b1;;I;1;BRASILIA;DF;41609;858475356;494237081;831101993;723006685;27373363;3582770;71440993;0,1513;0,1285;3289;725
BRADESCO;10045;b1;;C;2;OSASCO;SP;41609;776724294;322615977;705588304;600199112;71135989;6151489;95803662;0,1661;0,4538;4704;1423
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;;I;1;RIO DE JANEIRO;RJ;41609;762953109;280645850;717326958;488690099;45626151;4888773;108669482;0,1921;0,4091;4;0
SANTANDER;30379;b1;;C;3;SAO PAULO;SP;41609;495443913;227350030;431682956;316679112;63760958;1075564;66187323;0,1919;0,2996;2763;1258
HSBC;51152;b1;;C;3;CURITIBA;PR;41609;159948239;62532550;149939207;99830381;10009031;-43215;12000902;0,1175;0,3517;867;407
SAFRA;10083;b1;;C;2;SAO PAULO;SP;41609;130111584;54275600;122552206;103404217;7559378;760238;9654183;0,1244;0,2031;105;7
BTG PACTUAL;49944;b1;;C;2;RIO DE JANEIRO;RJ;41609;115901631;15977092;103827182;72019325;12074449;1418171;16489160;0,1774;0,368;13;0
VOTORANTIM;51011;b1;;C;2;SAO PAULO;SP;41609;106975088;54889030;99834405;71615108;7140683;-37925;11217382;0,1451;0,039;124;0
CITIBANK;30403;b1;;C;3;SAO PAULO;SP;41609;54297355;15582082;47446014;27339385;6851341;198822;6796937;0,1439;0,0997;134;18
BANRISUL;30173;b1;;C;1;PORTO ALEGRE;RS;41609;53114488;26652034;47965850;41111414;5148638;371919;6743859;0,1834;0,0908;512;214
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;;I;1;FORTALEZA;CE;41609;33817503;11677582;30777672;16986952;3039830;160329;5524588;0,1624;0,0426;232;5
CREDIT SUISSE;30771;b1;;C;3;SAO PAULO;SP;41609;32393809;4421308;29074717;20523391;3319092;289957;4279655;0,153;0,2804;10;0
JP MORGAN CHASE;20107;b1;;C;3;SAO PAULO;SP;41609;29953776;1254664;26384486;14147281;3569290;44390;3433627;0,1818;0,0042;8;1
BMG;30290;b1;;C;2;SAO PAULO;SP;41609;28140779;20133230;24742154;9741722;3398625;84606;4047839;0,1345;0,394;23;0
BANCO VOLKSWAGEN S.A.;59109165;b2;;I;3;SAO PAULO;SP;41609;27451352;23436223;25240658;19350790;2210694;62745;3080314;0,1279;0,0497;1;0
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;;I;2;PORTO ALEGRE;RS;41609;23812778;11092989;23013531;22536361;799247;24540;923905;0,1492;0,1157;5;0
DEUTSCHE;51183;b1;;C;3;SAO PAULO;SP;41609;22207579;2658791;20584834;6506935;1622745;132798;1622745;0,113;0,0232;3;0
PANAMERICANO;31323;b1;;C;2;SAO PAULO;SP;41609;21725860;14543989;19194335;15781225;2531525;-237961;2572499;0,1344;0,4602;4;0
BNP PARIBAS;51516;b1;;C;3;SAO PAULO;SP;41609;20932555;8054407;18209220;10983310;2723335;93425;2842254;0,1416;0,0322;12;2
BANCOOB;51750;b1;;C;2;BRASILIA;DF;41609;18119803;7311933;17538964;16849226;580839;18249;599333;0,1233;0,1182;4;0
ABC-BRASIL;41856;b1;;C;3;SAO PAULO;SP;41609;17267769;9909921;15350247;12246856;1917522;143496;2662649;0,1477;0,0323;7;0
BIC;32119;b1;;C;2;SAO PAULO;SP;41609;15606886;10577899;13648800;11484207;1958086;44710;2824948;0,1915;0,0482;37;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;;I;3;SAO PAULO;SP;41609;15323393;8263997;14148539;10001561;1174854;88528;1861816;0,1555;0,0186;17;0
BANCO DAYCOVAL S.A.;62232889;b1;;I;2;SAO PAULO;SP;41609;14940278;8867617;12500002;11085160;2440276;107036;2369066;0,1752;0,0894;36;0
BANESTES;30159;b1;;C;1;VITORIA;ES;41609;14007244;4174740;13039560;12407000;967684;59886;964295;0,1505;0,213;135;27
ALFA;51293;b1;;C;2;SAO PAULO;SP;41609;13839988;7879760;11819680;11224306;2020308;64780;1993853;0,1937;0,1115;54;1
MERCANTIL DO BRASIL;20152;b1;;C;2;BELO HORIZONTE;MG;41609;13510309;8988772;12612403;9716124;897906;-11807;1417110;0,1336;0,1772;197;4
BANCO GMAC S.A.;59274605;b2;;I;3;SAO PAULO;SP;41609;12997720;10041381;11673085;4522415;1324635;-2484;1239552;0,1155;0,1322;1;0
SOCIETE GENERALE;31859;b1;;C;3;SAO PAULO;SP;41609;12639668;2789982;11634840;3901896;1004827;45815;995001;0,1939;0,0422;5;0
BOFA MERRILL LYNCH;51255;b1;;C;3;SAO PAULO;SP;41609;12282941;247730;10953951;1399425;1328991;73804;1363231;0,2723;0,0278;2;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;;I;1;PORTO ALEGRE;RS;41609;11537432;9646787;9863182;9397444;1674250;108268;255911;0,0258;0,0937;3;0
BANCO DA AMAZONIA S.A.;4902979;b1;;I;1;BELEM;PA;41609;11330107;2484911;9705113;3826467;1624993;136301;1624993;0,1379;0,1036;123;4
BRB;31976;b1;;C;1;BRASILIA;DF;41609;11071654;8002381;10005566;8562833;1066087;55930;1235184;0,1269;0,1718;112;7
MERCEDES-BENZ;51262;b2;;C;3;SAO PAULO;SP;41609;10912845;10357317;9622937;8762363;1289909;8874;1452897;0,1323;0,0031;2;0
PINE;50304;b1;;C;2;SAO PAULO;SP;41609;10558749;6319603;9286341;8008795;1272408;77380;1442360;0,1415;0,0228;13;0
MORGAN STANLEY;51413;b1;;C;3;SAO PAULO;SP;41609;10173325;0;8376831;5506478;1796494;120113;1761372;0,1832;0,0113;2;0
BES;51482;b2;;C;3;SAO PAULO;SP;41609;8183029;2129789;7517331;6434212;665698;26815;674295;0,1452;0,0495;6;0
BARCLAYS;51705;b1;;C;3;SAO PAULO;SP;41609;6862557;553;6287681;2325206;574876;78399;574876;0,3354;0,0752;1;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60498557;b1;;I;3;SAO PAULO;SP;41609;6705972;1301685;5566550;3686181;1139423;25875;1139360;0,4656;0,0484;2;0
COOPERATIVA CENTRAL DE CRÉDITO DO RIO GRANDE DO SUL E SANTA CATARINA - CENTRAL SICREDI SUL;87437687;b3C;;I;2;PORTO ALEGRE;RS;41609;6324443;201689;6017970;11161;306473;0;139966;0,1368;0,0312;0;0
BANCO CNH CAPITAL S.A.;2992446;b2;;I;3;CURITIBA;PR;41609;6124687;5691811;5038020;4736726;1086667;111348;1084386;0,1823;0,0278;1;0
BANCO CLASSICO S.A.;31597552;b1;;I;2;RIO DE JANEIRO;RJ;41609;6000082;0;1392853;5;4607228;109573;4627446;0,6355;0;1;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;;I;3;PORTO ALEGRE;RS;41609;5933458;5348189;5205725;4787929;727733;38610;725915;0,1541;0,0068;2;0
BANCO FIDIS S/A;62237425;b2;;I;3;BETIM;MG;41609;5931265;5543110;5407683;5275478;523583;22481;522928;0,1313;0,0134;2;0
BANCO IBM S.A.;34270520;b2;;I;3;RIO DE JANEIRO;RJ;41609;5711964;3135524;5331173;5105887;380791;8236;250866;0,2436;0,259;2;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;;I;2;BRASILIA;DF;41609;5269278;1060593;722919;621022;4546360;36248;553162;0,3355;0,0552;53;0
INDUSVAL;50531;b1;;C;2;SAO PAULO;SP;41609;4950399;3025201;4276238;3994055;674161;-7948;643105;0,1483;0,1697;14;1
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;;I;1;BELO HORIZONTE;MG;41609;4901053;4147555;3187447;2786490;1713606;105978;1213606;0,2453;0,0787;1;0
GOLDMAN SACHS;51585;b2;;C;3;SAO PAULO;SP;41609;4874342;125746;3875724;1933401;998618;34324;955997;0,2262;0,0491;2;0
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;;I;3;SAO PAULO;SP;41609;4593973;3276760;4114080;3648561;479893;31613;498286;0,1446;0,0331;1;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;;I;1;BELEM;PA;41609;4549552;2721280;4043419;3851976;506133;79993;506129;0,187;0,1636;44;51
J.MALUCELLI;30881;b1;;C;2;CURITIBA;PR;41609;4393660;2901998;3107684;3035080;1285976;60949;1286671;0,2737;0,4772;2;0
SOFISA;31873;b1;;C;2;SAO PAULO;SP;41609;4228160;1953277;3532756;2691119;695404;19624;695242;0,2035;0,3148;17;0
JOHN DEERE;50071;b1;;C;3;INDAIATUBA;SP;41609;4177354;4158002;3608939;3376450;568416;28619;671653;0,143;0,0062;2;0
BANCO CATERPILLAR S.A.;2658435;b2;;I;3;SAO PAULO;SP;41609;4103242;3462596;3467789;3359546;635454;12215;635454;0,1457;0,0033;1;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;;I;1;PORTO ALEGRE;RS;41609;4097350;3447116;3365060;3224215;732290;24581;552290;0,1526;0,0065;1;0
ING;51073;b1;;C;3;SAO PAULO;SP;41609;3933125;1152991;3110841;2693124;822284;44562;822284;0,3529;0,0031;2;0
BANCO CSF S.A.;8357240;b2;;I;3;SAO PAULO;SP;41609;3886480;3304118;3067455;133335;819025;129566;819025;0,2524;0,0423;1;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;;I;3;SAO PAULO;SP;41609;3699396;1228406;3023964;2371360;675432;15488;1148570;0,3502;0,0022;1;0
PORTO SEGURO;51444;n1;;C;2;SAO PAULO;SP;41609;3544224;3346224;3174964;860779;369261;58596;0;NI%;0;3;0
BANCO VOLVO BRASIL S.A.;58017179;b2;;I;3;CURITIBA;PR;41609;3519814;3491326;3030239;2807733;489575;-7889;525798;0,1397;0,0524;1;0
PSA FINANCE;51365;b2;;C;3;SAO PAULO;SP;41609;3515612;2932714;2815734;1384662;699878;49800;699878;0,2365;0,0087;2;0
CREDIT AGRICOLE;51066;b1;;C;3;SAO PAULO;SP;41609;3507155;917278;2714265;2165045;792890;5168;797574;0,2416;0,0238;5;0
COOPERATIVA DE CRÉDITO CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;41609;3494827;2247873;2584908;2428632;909919;45631;860672;0,3166;0,0852;0;51
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;;I;1;ARACAJU;SE;41609;3378125;1586171;3098640;2815237;279485;25780;329141;0,1384;0,266;61;10
HONDA;51396;b2;;C;3;SAO PAULO;SP;41609;3370362;3237249;2870130;2655777;500231;33480;500231;0,1619;0,0042;2;0
ORIGINAL;51781;b1;;C;2;SAO PAULO;SP;41609;3262864;1133679;1226019;729554;2036845;39776;2035360;0,7451;0,0145;2;0
BBM;30207;b1;;C;2;SALVADOR;BA;41609;3232786;1273719;2670259;2147643;562527;29491;559831;0,2326;0,0728;9;0
BONSUCESSO;50706;b1;;C;2;BELO HORIZONTE;MG;41609;2914500;2000620;2528672;1513536;385828;28908;580079;0,1757;0,1008;5;0
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;;I;2;RIBEIRAO PRETO;SP;41609;2854709;0;2715896;2539344;138813;6543;81283;0,26;0,1682;0;0
COOPERATIVA CENTRAL DE CRÉDITO DOS ESTADOS DO PARANÁ E DE SÃO PAULO - CENTRAL SICREDI PR/SP;80230774;b3C;;I;2;CURITIBA;PR;41609;2765916;87823;2634074;301;131842;0;61706;0,143;0,0404;0;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;41609;2615595;15893;2361663;280613;253931;8108;161004;0,1525;0,4575;0;1
COOPERATIVA CENTRAL DE CREDITO DE SANTA CATARINA-SICOOB CENTRAL SC;80160260;b3C;;I;2;FLORIANOPOLIS;SC;41609;2399269;104206;2249840;1988703;149429;5358;88953;0,1541;0,2847;0;0
INDUSTRIAL DO BRASIL;50988;b1;;C;2;SAO PAULO;SP;41609;2198516;1342338;1744332;1585700;454183;16305;475743;0,1596;0,0568;8;0
RODOBENS;51736;b1;;C;2;SAO PAULO;SP;41609;2134331;1519127;1704491;1414672;429840;45154;433128;0,1599;0,2373;3;0
PERNAMBUCANAS;40699;n1;;C;2;SAO PAULO;SP;41609;1946648;1727343;1413264;205270;533384;106004;0;NI%;0;2;0
SCANIA BANCO S.A.;11417016;b2;;I;3;SAO BERNARDO DO CAMPO;SP;41609;1928686;1823343;1775234;1673680;153452;-1081;227996;0,1239;0,014;1;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;n1;;I;2;SAO PAULO;SP;41609;1915367;973295;316490;0;1598877;336643;1598877;0,6077;0,0101;1;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;;I;2;SERTAOZINHO;SP;41609;1895174;1215838;1574544;1430822;320630;-6701;286465;0,1703;0,0347;0;25
BANCO TRIANGULO S.A.;17351180;b1;;I;2;UBERLANDIA;MG;41609;1845983;1269186;1509086;1223851;336897;17939;336895;0,1746;0,276;44;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;;I;2;BELO HORIZONTE;MG;41609;1825614;66611;1733454;76861;92160;178;51569;0,108;0,3585;0;0
BANCO CARGILL S.A.;3609817;b1;;I;3;SAO PAULO;SP;41609;1824154;1449185;1464286;1370290;359868;18025;359868;0,2409;0,0006;1;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;;I;2;BLUMENAU;SC;41609;1758544;1201216;1352618;1261472;405926;38464;410261;0,3069;0,0344;0;71
OMNI;50940;n1;;I;2;SAO PAULO;SP;41609;1751223;1356921;1536520;850353;214704;39087;0;NI%;0;1;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;;I;2;SAO PAULO;SP;41609;1709427;1445731;1177614;351766;531813;66715;531813;0,3875;0,0013;1;0
BANCO FORD S.A.;90731688;b2;;I;3;SAO PAULO;SP;41609;1680787;1525917;1416849;1375532;263938;17900;263938;0,1485;0;1;0
XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;2332886;n2;;I;3;RIO DE JANEIRO;RJ;41609;1602051;0;1214212;0;387839;13184;387264;0,4685;0,0381;3;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;;I;1;VITORIA;ES;41609;1560422;943940;1302947;918743;257474;28669;217474;0,2317;0,1003;1;0
RENASCENCA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62287735;n2;;I;2;SAO PAULO;SP;41609;1536846;0;1491299;1473091;45547;5947;45547;0,9094;0,0278;1;0
MIZUHO;51554;b1;;I;3;SAO PAULO;SP;41609;1506341;362052;1010458;763718;495883;-13877;491203;0,5956;0,0079;1;0
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO, PARÁ E RONDÔNIA - CENTRAL SICREDI MT/PA/RO;33667205;b3C;;I;2;CUIABA;MT;41609;1455692;15522;1355968;5097;99724;2052;57609;0,1983;0,0262;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;;I;2;LUCAS DO RIO VERDE;MT;41609;1453964;1121857;1197047;555501;256917;27173;237964;0,1635;0,0591;0;25
RENDIMENTO;51468;b1;;C;2;SAO PAULO;SP;41609;1446584;469262;1243201;528451;203383;24637;203127;0,1725;0,1959;12;1
INTERMEDIUM;51884;b1;;C;2;BELO HORIZONTE;MG;41609;1436015;1115817;1145997;963489;290018;7915;282982;0,2244;0,0292;6;0
FATOR;50122;b1;;C;2;SAO PAULO;SP;41609;1425067;79607;1006982;868253;418085;2369;398082;0,3138;0,3707;4;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;;I;2;BRASILIA;DF;41609;1369693;984864;1066917;997133;302775;30973;293960;0,2449;0,0138;0;5
SOCOPA;50328;b1;;C;2;SAO PAULO;SP;41609;1368189;239245;1221236;846128;146953;9217;176893;0,2401;0,038;2;0
CAIXA GERAL;51815;b1;;C;3;SAO PAULO;SP;41609;1348085;569963;930904;739156;417181;-47743;416899;0,2385;0,11;4;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;;I;1;SAO PAULO;SP;41609;1334394;767087;299460;236603;1034934;20557;834934;0,7947;0,0056;0;0
BANCO MODAL S.A.;30723886;b1;;I;2;RIO DE JANEIRO;RJ;41609;1279326;376634;1043240;846271;236086;-7719;304051;0,1584;0,1213;2;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;;I;3;BARUERI;SP;41609;1249192;1098472;795639;669076;453553;3155;452791;0,2847;0,0008;3;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;n1;;I;1;CURITIBA;PR;41609;1248619;673739;62927;34093;1185692;34466;123667;0,4581;0,0094;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO PARANÁ SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;;I;2;MARINGA;PR;41609;1243883;792896;1085930;695598;157953;11320;144623;0,1374;0,2271;0;68
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;;I;2;FRANCISCO BELTRAO;PR;41609;1235284;12849;1179680;847574;55603;218;55603;0,1686;0,114;0;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;;I;2;CAMPO MOURAO;PR;41609;1203733;542284;945541;862502;258193;16337;258193;0,3349;0,0005;0;36
BANIF;20255;b1;;C;3;SAO PAULO;SP;41609;1194381;896785;994066;857881;200315;-44394;198771;0,1451;0,036;13;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;;I;2;NOVA PETROPOLIS;RS;41609;1179789;647912;984132;897084;195657;21952;179025;0,2041;0,1183;0;40
BMW;51420;n1;;C;3;SAO PAULO;SP;41609;1164109;1010528;986652;846716;177457;459;0;NI%;0;2;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;;I;2;CHAPECO;SC;41609;1103906;10207;1045036;699492;58870;1386;58870;0,1361;0,1266;0;0
BANCO GUANABARA S.A.;31880826;b1;;I;2;RIO DE JANEIRO;RJ;41609;1067919;458009;941604;829978;126314;3583;142810;0,2653;0,019;1;0
STANDARD CHARTERED BANK (BRASIL) S.A. ? BANCO DE INVESTIMENTO;11932017;b2;;I;3;SAO PAULO;SP;41609;1065455;0;766102;412146;299354;9714;299354;0,8048;0,0025;1;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE BELO HORIZONTE E CIDADES PÓLO DE MINAS GERAIS LTDA.;42898825;b3S;;I;2;BELO HORIZONTE;MG;41609;1044588;311433;938585;912791;106003;8208;97620;0,1727;0,0751;0;33
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAIBA - SICREDI VANGUARDA PR/SP;78414067;b3S;;I;2;MEDIANEIRA;PR;41609;968357;651145;814704;591070;153653;18121;146844;0,1515;0,1793;0;37
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;;I;2;CERRO LARGO;RS;41609;967294;570810;798429;571824;168865;12142;154562;0,1884;0,1682;0;42
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;;I;2;SORRISO;MT;41609;938687;562120;798301;399354;140386;15449;128707;0,1578;0,1225;0;13
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82937293;n1;;I;1;FLORIANOPOLIS;SC;41609;899029;754036;419376;355804;479653;7705;79653;0,1218;0,0414;1;0
DACASA FINANCEIRA;51891;n1;;C;2;VITORIA;ES;41609;892132;730266;774431;355792;117701;12596;0;NI%;0;45;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;;I;2;ENCANTADO;RS;41609;889071;281951;730535;645750;158536;13406;145026;0,2303;0,0712;0;20
BANCO MONEO S.A.;7441209;b2;;I;2;CAXIAS DO SUL;RS;41609;883352;819818;709405;689414;173946;4855;173946;0,1766;0,0072;1;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;;I;1;SALVADOR;BA;41609;879641;425002;387103;336177;492538;18316;342538;0,6133;0,1424;1;0
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;;I;2;BLUMENAU;SC;41609;865679;73711;766967;709956;98712;0;98216;0,8323;0,1058;0;0
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2398976;b3S;;I;2;LONDRINA;PR;41609;818469;371884;564135;526872;254333;17564;254320;0,1276;0,04;0;20
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - UNICRED CENTRAL NORTE/NORDESTE;70119680;b3C;;I;2;CABEDELO;PB;41609;816162;96350;723964;0;92199;4795;92199;0,2745;0,0555;0;0
BANCO A.J. RENNER S.A.;92874270;b1;;I;2;PORTO ALEGRE;RS;41609;815422;565129;728612;693472;86810;9189;86810;0,1448;0,0513;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;;I;2;CARLOS BARBOSA;RS;41609;814804;379007;718259;612779;96545;10324;106611;0,1801;0,111;0;28
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;b1;;I;3;SAO PAULO;SP;41609;770336;292648;424930;353218;345407;3923;345407;0,4522;0,0127;1;0
UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3046391;b3C;;I;2;LONDRINA;PR;41609;768729;0;745574;35912;23156;0;23156;0,0265;0,2193;0;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUARIBA;44469161;b3S;;I;2;GUARIBA;SP;41609;767638;272344;657664;582198;109974;7821;98211;0,1877;0,0368;0;5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;;I;2;PALOTINA;PR;41609;758107;433361;646215;413377;111892;15692;116579;0,1788;0,0817;0;33
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO GAÚCHO - SICREDI PLANALTO GAÚCHO;88038260;b3S;;I;2;CRUZ ALTA;RS;41609;746966;510427;618317;308034;128648;9918;117669;0,1688;0,0552;0;21
COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES - SICOOB CREDICOONAI.;53923116;b3S;;I;2;RIBEIRAO PRETO;SP;41609;739452;523656;589311;295746;150141;11032;139252;0,2219;0,194;0;38
BANCO COMMERCIAL INVESTMENT TRUST DO BRASIL S.A. - BANCO MÚLTIPLO;43818780;b2;;I;3;BARUERI;SP;41609;718068;495442;457347;348823;260720;17925;260720;0,438;0,0033;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26408161;b3S;;I;2;DOURADOS;MS;41609;700880;468927;564880;331972;136000;16229;125041;0,2224;0,0782;0;21
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;;I;2;GOIANIA;GO;41609;698113;1195;642833;0;55279;4666;23156;0,2828;0,3276;0;0
COOPERATIVA CENTRO BRASILEIRA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE LTDA.;37395399;b3S;;I;2;GOIANIA;GO;41609;694779;525151;537103;505277;157676;22631;157676;0,2921;0,0615;0;13
BANCO TRICURY S.A.;57839805;b2;;I;2;SAO PAULO;SP;41609;665713;379310;452170;440295;213542;14829;213542;0,36;0,1881;1;0
BANCO KDB DO BRASIL S.A.;7656500;b1;;I;3;SAO PAULO;SP;41609;650963;35009;788731;443828;-137768;-222606;-30795;-0,2133;0;1;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;;I;2;CHAPECO;SC;41609;638688;396102;515110;501182;123578;21508;116769;0,2449;0,0331;0;32
CENTRAL DE COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO RIO GRANDE DO SUL LTDA - UNICRED CENTRAL RS;1634601;b3C;;I;2;PORTO ALEGRE;RS;41609;636419;3014;611712;0;24707;0;23036;0,1632;0,2739;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87780268;b3S;;I;2;ERECHIM;RS;41609;634939;402852;553010;398776;81929;6275;75316;0,1425;0,2071;0;36
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UNICRED FLORIANÓPOLIS;74064502;b3S;;I;2;FLORIANOPOLIS;SC;41609;619230;438676;479887;471565;139344;13792;139344;0,3206;0,0341;0;8
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA LTDA.- UNICRED CENTRAL SC;543968;b3C;;I;2;FLORIANOPOLIS;SC;41609;604327;0;562674;0;41654;97;39802;0,1745;0,1414;0;0
