Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o)
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA, SENADOR CANEDO E REGIÕES LTDA. - CREDIGOIÁS;37255049;b3S;;I;2;GOIANIA;GO;41609;86671;0;86671;0;86671;84494;0;0;0;0;0;0;84494;NA;1,0258;1,0258;1,0258;NA%;0,0388
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAPANEMA - SICREDI CAPAL PR/SP;7206072;b3S;;I;2;ARAPOTI;PR;41609;14624;0;14624;0;14624;83940;0;0;0;0;0;0;83940;NA;0,1742;0,1742;0,1742;NA%;0,2178
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA DE MINAS GERAIS LTDA.;16721078;b3S;;I;2;BELO HORIZONTE;MG;41609;51154;0;51154;0;51154;83631;0;0;0;0;0;0;83631;NA;0,6117;0,6117;0,6117;NA%;0,0375
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;;I;2;NOVA TRENTO;SC;41609;21106;0;21106;0;21106;83254;0;0;0;0;0;0;83254;NA;0,2535;0,2535;0,2535;NA%;0,2529
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARATINGA LTDA. ? SICOOB CREDCOOPER;19449602;b3S;;I;2;CARATINGA;MG;41609;25658;0;25658;0;25658;82377;0;0;0;0;0;0;82377;NA;0,3115;0,3115;0,3115;NA%;0,0739
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;;I;2;GOIANIA;GO;41609;23156;0;23156;0;23156;69044;0;0;29;0;29;12823;81895;NA;0,2828;0,2828;0,2828;NA%;0,3276
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;;I;2;JOAO MONLEVADE;MG;41609;22125;0;22125;0;22125;81844;0;0;0;0;0;0;81844;NA;0,2703;0,2703;0,2703;NA%;0,17
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DE NÍVEL SUPERIOR DE ARACAJU LTDA.;2923389;b3S;;I;2;ARACAJU;SE;41609;30591;0;30591;0;30591;81643;0;0;0;0;0;0;81643;NA;0,3747;0,3747;0,3747;NA%;0,0102
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO NORTE DO PARANÁ - SICOOB ALIANÇA;6174009;b3S;;I;2;APUCARANA;PR;41609;17203;0;17203;0;17203;81544;0;0;0;0;0;0;81544;NA;0,211;0,211;0,211;NA%;0,1075
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA.   SICOOB FRUTAL;71419600;b3S;;I;2;FRUTAL;MG;41609;26086;0;26086;0;26086;79841;0;0;0;0;0;0;79841;NA;0,3267;0,3267;0,3267;NA%;0,0473
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;;I;2;RAUL SOARES;MG;41609;13823;0;13823;0;13823;79563;0;0;0;0;0;0;79563;NA;0,1737;0,1737;0,1737;NA%;0,2
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO NO ESTADO DO RIO DE JANEIRO LIMITADA - SICOOB COOMPERJ;4694278;b3S;;I;2;RIO DE JANEIRO;RJ;41609;21627;0;21627;0;21627;79497;0;0;0;0;0;0;79497;NA;0,272;0,272;0,272;NA%;0,2246
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;;I;2;MINEIROS;GO;41609;54241;0;54241;0;54241;79298;0;0;0;0;0;0;79298;NA;0,684;0,684;0,684;NA%;0,0587
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;;I;2;LAJINHA;MG;41609;20013;0;20013;0;20013;79024;0;0;0;0;0;0;79024;NA;0,2532;0,2532;0,2532;NA%;0,2647
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO LESTE DE MATO GROSSO - SICOOB PRIMAVERA MT;5241619;b3S;;I;2;PRIMAVERA DO LESTE;MT;41609;14946;0;14946;0;14946;78748;0;0;0;0;0;0;78748;NA;0,1898;0,1898;0,1898;NA%;0,0441
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DA SABESP E EM EMPRESAS DE SANEAMENTO AMBIENTAL DO ESTADO DE SÃO PAULO - CECRES;54603022;b3S;;I;2;SAO PAULO;SP;41609;128082;0;128082;0;128082;78651;0;0;0;0;0;0;78651;NA;1,6285;1,6285;1,6285;NA%;0,0099
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOROESTE - SICOOB NOROESTE SC;81292278;b3S;;I;2;SAO LOURENCO D'OESTE;SC;41609;19264;0;19264;0;19264;78083;0;0;0;0;0;0;78083;NA;0,2467;0,2467;0,2467;NA%;0,1902
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DO CREA DOS ESTADOS DE SANTA CATARINA E PARANÁ - CREDCREA;5979692;b3S;;I;2;FLORIANOPOLIS;SC;41609;14867;0;14867;0;14867;78027;0;0;0;0;0;0;78027;NA;0,1905;0,1905;0,1905;NA%;0,1061
BANCO WOORI BANK DO BRASIL S.A.;15357060;b1;;I;3;SAO PAULO;SP;41609;75957;0;75957;0;75957;66404;0;0;19;0;19;11363;77786;NA;0,9765;0,9765;0,9765;NA%;0,0126
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MEIO OESTE CATARINENSE - SICOOB CREDIMOC SC;80959638;b3S;;I;2;XANXERE;SC;41609;11689;0;11689;0;11689;76187;0;0;0;0;0;0;76187;NA;0,1534;0,1534;0,1534;NA%;0,1116
FITTA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;3512293;n2;;I;2;SAO PAULO;SP;41609;10346;0;10346;0;10346;22805;0;0;0;0;0;52602;75406;NA;0,1372;0,1372;0,1372;NA%;0,03
COOPERATIVA DE CRÉDITO DE POMPÉU LTDA. - SICOOB CREDIPÉU;66262643;b3S;;I;2;POMPEU;MG;41609;17988;0;17988;0;17988;75352;0;0;0;0;0;0;75352;NA;0,2387;0,2387;0,2387;NA%;0,1061
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS TEIXEIRA DE FREITAS LTDA. - SICOOB EXTREMO SUL;2447120;b3S;;I;2;TEIXEIRA DE FREITAS;BA;41609;53991;0;53991;0;53991;75200;0;0;0;0;0;0;75200;NA;0,718;0,718;0,718;NA%;0,0322
SENSO CORRETORA DE CAMBIO E VALORES MOBILIARIOS S.A;17352220;n2;;I;2;RIO DE JANEIRO;RJ;41609;32123;0;32123;0;32123;21077;0;0;959;44546;45505;8526;75108;NA;0,4277;0,4277;0,4277;NA%;0,0072
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO SUDOESTE DE GOIÁS - SICREDI SUDOESTE GO;6332931;b3S;;I;2;RIO VERDE;GO;41609;17323;0;17323;0;17323;74741;0;0;0;0;0;0;74741;NA;0,2318;0,2318;0,2318;NA%;0,1698
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;;I;2;LAJEADO;RS;41609;26077;0;26077;0;26077;74566;0;0;0;0;0;0;74566;NA;0,3497;0,3497;0,3497;NA%;0,0327
ICBC DO BRASIL BANCO MÚLTIPLO S.A.;17453575;b1;;I;3;SAO PAULO;SP;41609;199291;0;199291;0;199291;37889;0;0;0;0;0;35349;73238;NA;2,7212;2,7212;2,7212;NA%;0,0125
COOPERATIVA DE CRÉDITO DE SETE LAGOAS LTDA - SICOOB CREDISETE;22753982;b3S;;I;2;SETE LAGOAS;MG;41609;18057;0;18057;0;18057;73051;0;0;0;0;0;0;73051;NA;0,2472;0,2472;0,2472;NA%;0,0751
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CONSELHEIRO PENA E REGIÃO LTDA. - SICOOB CREDICOPE;38588174;b3S;;I;2;CONSELHEIRO PENA;MG;41609;28707;0;28707;0;28707;71809;0;0;0;0;0;0;71809;NA;0,3998;0,3998;0,3998;NA%;0,0914
TULLETT PREBON BRASIL S.A. CORRETORA DE VALORES E CAMBIO;61747085;n2;;I;2;SAO PAULO;SP;41609;22853;0;22853;0;22853;8011;0;0;0;0;0;63517;71528;NA;0,3195;0,3195;0,3195;NA%;0,0485
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS   SICOOB CREDICAMPOS SC;78862083;b3S;;I;2;CAMPOS NOVOS;SC;41609;12541;0;12541;0;12541;71374;0;0;0;0;0;0;71374;NA;0,1757;0,1757;0,1757;NA%;0,0677
CENTRAL DAS COOPERATIVAS DE CREDITO DO ESTADO DO PARANÁ - SICOOB CENTRAL PARANÁ;5036532;b3C;;I;2;MARINGA;PR;41609;31973;0;31973;0;31973;53753;0;0;910;0;910;16454;71117;NA;0,4496;0,4496;0,4496;NA%;0,5062
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO ALTO E MEDIO JEQUITINHONHA LTDA - SICOOB CREDIJEQUITINHONHA;71243034;b3S;;I;2;CAPELINHA;MG;41609;17492;0;17492;0;17492;70813;0;0;0;0;0;0;70813;NA;0,247;0,247;0,247;NA%;0,1596
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BRASÍLIA LTDA. - SICOOB BRASILIA;1187961;b3S;;I;2;BRASILIA;DF;41609;17132;0;17132;0;17132;70701;0;0;0;0;0;0;70701;NA;0,2423;0,2423;0,2423;NA%;0,142
COOPERATIVA CENTRAL DE CRÉDITO NOROESTE BRASILEIRO LTDA.;4632856;b3C;;I;2;JI-PARANA;RO;41609;12697;0;12697;0;12697;70202;0;0;0;0;0;0;70202;NA;0,1809;0,1809;0,1809;NA%;0,032
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATROCÍNIO E REGIÃO LTDA. - SICOOB COOPACREDI;65229254;b3S;;I;2;PATROCINIO;MG;41609;19053;0;19053;0;19053;70030;0;0;0;0;0;0;70030;NA;0,2721;0,2721;0,2721;NA%;0,0311
COOPERATIVA DE CRÉDITO MÚTUO DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS DO ABCD, MAUÁ, RIBEIRÃO PIRES E VALE DO PARAÍBA - CREDCEG;7789195;b3S;;I;2;SAO BERNARDO DO CAMPO;SP;41609;19615;0;19615;0;19615;69773;0;0;0;0;0;0;69773;NA;0,2811;0,2811;0,2811;NA%;0,0094
TODESCREDI S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9473806;n1;;I;2;BENTO GONCALVES;RS;41609;17519;0;17519;0;17519;54200;0;0;0;0;0;15211;69411;NA;0,2524;0,2524;0,2524;NA%;0,0022
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ERECHIM - CRESOL ERECHIM;2910987;b3S;;I;2;ERECHIM;RS;41609;12243;0;12243;0;12243;68890;0;0;0;0;0;0;68890;NA;0,1777;0,1777;0,1777;NA%;0,0473
BANCO AZTECA DO BRASIL S.A.;9391857;b1;;I;3;RECIFE;PE;41609;24167;0;24167;0;24167;64855;0;0;8;0;8;4009;68872;NA;0,3509;0,3509;0,3509;NA%;0,0156
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FEDERAÇÃO DO COMÉRCIO, SESC E SENAC DE SÃO PAULO;62928320;b3S;;I;2;SAO PAULO;SP;41609;69084;0;69084;0;69084;68796;0;0;0;0;0;0;68796;NA;1,0042;1,0042;1,0042;NA%;0,0001
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41707258;b3S;;I;2;SANTO ANTONIO DO MONTE;MG;41609;23133;0;23133;0;23133;68794;0;0;0;0;0;0;68794;NA;0,3363;0,3363;0,3363;NA%;0,0181
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARMO DO PARANAÍBA LTDA - SICOOB CREDICARPA;23949522;b3S;;I;2;CARMO DO PARANAIBA;MG;41609;22249;0;22249;0;22249;68526;0;0;0;0;0;0;68526;NA;0,3247;0,3247;0,3247;NA%;0,0266
INTERFLOAT HZ CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.;4020986;n2;;I;2;SAO PAULO;SP;41609;49764;0;49764;0;49764;38735;0;0;16;40;56;29711;68502;NA;0,7265;0,7265;0,7265;NA%;0,6332
COOPERATIVA DE CRÉDITO RURAL DE ABELARDO LUZ - SULCREDI/CREDILUZ;1073966;b3S;;I;2;ABELARDO LUZ;SC;41609;14078;0;14078;0;14078;68269;0;0;0;0;0;0;68269;NA;0,2062;0,2062;0,2062;NA%;0,0795
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAMPINA GRANDE LTDA. - UNICRED CENTRO PARAIBANA;1151186;b3S;;I;2;CAMPINA GRANDE;PB;41609;24157;0;24157;0;24157;68183;0;0;0;0;0;0;68183;NA;0,3543;0,3543;0,3543;NA%;0,092
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;;I;2;CATAGUASES;MG;41609;24051;0;24051;0;24051;68030;0;0;0;0;0;0;68030;NA;0,3535;0,3535;0,3535;NA%;0,0495
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA - CREDIMED;69346856;b3S;;I;2;FRANCA;SP;41609;10130;0;10130;0;10130;57884;0;0;0;0;0;10061;67945;NA;0,1491;0,1491;0,1491;NA%;0,0808
COOPERATIVA DE CRÉDITO RURAL DE ARIQUEMES LTDA.;3222753;b3S;;I;2;ARIQUEMES;RO;41609;32545;0;32545;0;32545;67277;0;0;0;0;0;0;67277;NA;0,4837;0,4837;0,4837;NA%;0,0928
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DA REGIÃO SUL FLUMINENSE LTDA. UNICRED REGIONAL SUL FLUMINENSE;86803939;b3S;;I;2;NOVA IGUACU;RJ;41609;10790;0;10790;0;10790;66466;0;0;0;0;0;0;66466;NA;0,1623;0,1623;0,1623;NA%;0,2156
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TOLEDO E REGIÃO LTDA. - UNIPRIME PIONEIRA DO PARANÁ;1286361;b3S;;I;2;TOLEDO;PR;41609;18403;0;18403;0;18403;65866;0;0;0;0;0;0;65866;NA;0,2794;0,2794;0,2794;NA%;0,0613
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA V&M DO BRASIL S.A. - COOMANN LTDA.;64293582;b3S;;I;2;BELO HORIZONTE;MG;41609;63508;0;63508;0;63508;65686;0;0;0;0;0;0;65686;NA;0,9668;0,9668;0,9668;NA%;0,0002
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO NORDESTE DE MINAS GERAIS LTDA - SICOOB CARLOS CHAGAS;41753500;b3S;;I;2;CARLOS CHAGAS;MG;41609;24543;0;24543;0;24543;65226;0;0;0;0;0;0;65226;NA;0,3763;0,3763;0,3763;NA%;0,0586
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;;I;2;RIO DO SUL;SC;41609;8247;0;8247;0;8247;65189;0;0;0;0;0;0;65189;NA;0,1265;0,1265;0,1265;NA%;0,0641
BANCO ABN AMRO S.A.;3532415;b1;;I;3;SAO PAULO;SP;41609;218675;0;218675;0;218675;52178;0;0;0;0;0;12740;64918;NA;3,3685;3,3685;3,3685;NA%;0,0438
COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA DA REGIÃO DE CAPIVARI;49389307;b3S;;I;2;CAPIVARI;SP;41609;8972;0;8972;0;8972;64640;0;0;0;0;0;0;64640;NA;0,1388;0,1388;0,1388;NA%;0,253
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO VALE DO AÇO LTDA - SICOOB VALE DO AÇO;19869338;b3S;;I;2;IPATINGA;MG;41609;27266;0;27266;0;27266;64570;0;0;0;0;0;0;64570;NA;0,4223;0,4223;0,4223;NA%;0,0676
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO OESTE DE MINAS GERAIS LTDA. - SICOOB CREDIOESTE;25420696;b3S;;I;2;ABAETE;MG;41609;19207;0;19207;0;19207;64446;0;0;0;0;0;0;64446;NA;0,298;0,298;0,298;NA%;0,0596
COOPERATIVA DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TENENTE PORTELA - CRESOL TENENTE PORTELA;4622657;b3S;;I;2;TENENTE PORTELA;RS;41609;9517;0;9517;0;9517;63904;0;0;0;0;0;0;63904;NA;0,1489;0,1489;0,1489;NA%;0,1589
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;;I;2;GOIANIA;GO;41609;27726;0;27726;0;27726;63634;0;0;0;0;0;0;63634;NA;0,4357;0,4357;0,4357;NA%;0,049
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SANANDUVA - CRESOL SANANDUVA;5863726;b3S;;I;2;SANANDUVA;RS;41609;10565;0;10565;0;10565;63356;0;0;0;0;0;0;63356;NA;0,1668;0,1668;0,1668;NA%;0,2599
NATIXIS BRASIL S.A. BANCO MÚLTIPLO;9274232;b1;;I;3;SAO PAULO;SP;41609;110760;0;110760;0;110760;21339;9349;0;0;0;9349;32188;62875;NA;1,7616;1,7616;1,7616;NA%;0,0246
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;;I;2;CLAUDIO;MG;41609;29505;0;29505;0;29505;62413;0;0;0;0;0;0;62413;NA;0,4727;0,4727;0,4727;NA%;0,0683
COOPERATIVA DE CRÉDITO DE PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO ALTO SÃO FRANCISCO LTDA. - SICOOB CREDIPRATA;26178111;b3S;;I;2;LAGOA DA PRATA;MG;41609;14796;0;14796;0;14796;62383;0;0;0;0;0;0;62383;NA;0,2372;0,2372;0,2372;NA%;0,1151
COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL;41669227;b3S;;I;2;UBERLANDIA;MG;41609;20406;0;20406;0;20406;62351;0;0;0;0;0;0;62351;NA;0,3273;0,3273;0,3273;NA%;0,131
BANCO PORTO REAL DE INVESTIMENTOS S.A;40429946;b2;;I;2;PORTO REAL;RJ;41609;24624;0;24624;0;24624;54232;0;0;105;0;105;7090;61427;NA;0,4009;0,4009;0,4009;NA%;0,0061
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERV E MEMBROS JUSTIÇA TRABALHO E MINIST PÚBL TRABALHO NO TERRITÓRIO NACIONAL, PODER JUD FEDERAL E MPU PARÁ, SANTA CATARINA, TSE E STM NO DF -SICOOB CREDIJUSTRA;37079720;b3S;;I;2;BRASILIA;DF;41609;19247;0;19247;0;19247;61269;0;0;0;0;0;0;61269;NA;0,3141;0,3141;0,3141;NA%;0,023
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MACHADO   CREDISIS JI-CRED;2309070;b3S;;I;2;JI-PARANA;RO;41609;24482;0;24482;0;24482;61038;0;0;0;0;0;0;61038;NA;0,4011;0,4011;0,4011;NA%;0,0263
COOPERATIVA DE CRÉDITO DA MATA MINEIRA LTDA. - SICOOB CREDIMATA;1152097;b3S;;I;2;VOLTA GRANDE;MG;41609;15730;0;15730;0;15730;60494;0;0;0;0;0;0;60494;NA;0,26;0,26;0,26;NA%;0,1182
CENTRAL DAS COOPERATIVAS DE CREDITO MUTUO DO RIO GRANDE DO SUL;3618104;b3C;;I;2;PORTO ALEGRE;RS;41609;8432;0;8432;0;8432;42585;0;0;16990;0;16990;778;60353;NA;0,1397;0,1397;0,1397;NA%;0,0412
AGENCIA DE FOMENTO DO RIO GRANDE DO NORTE S.A.;3848103;n1;;I;1;NATAL;RN;41609;30725;0;30725;0;30725;50521;0;0;0;0;0;9698;60219;NA;0,5102;0,5102;0,5102;NA%;0,0489
AGORACRED S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;36321990;n1;;I;2;VITORIA;ES;41609;6754;0;6754;0;6754;51079;0;0;0;0;0;8964;60044;NA;0,1125;0,1125;0,1125;NA%;0,3882
GREENCRED COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO  DOS MÉDICOS, DEMAIS CATEGORIAS AFINS E PROFESSORES DE ENSINO SUPERIOR DE CURITIBA, REGIÃO METROPOLITANA E LITORAL;2347114;b3S;;I;2;CURITIBA;PR;41609;12316;0;12316;0;12316;60011;0;0;0;0;0;0;60011;NA;0,2052;0,2052;0,2052;NA%;0,0002
OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;11495073;n2;;I;2;SAO PAULO;SP;41609;8526;0;8526;0;8526;12346;25268;0;0;0;25268;22392;60006;NA;0,1421;0,1421;0,1421;NA%;0,1053
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DE ASSOCIADOS DO AGRESTE E SERTÃO CENTRAL DO ESTADO DE PERNAMBUCO - UNICRED CENTRO PERNAMBUCANA;41255225;b3S;;I;2;CARUARU;PE;41609;23779;0;23779;0;23779;59908;0;0;0;0;0;0;59908;NA;0,3969;0,3969;0,3969;NA%;0,1572
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DOS ESTADOS DO TOCANTINS E BAHIA - SICREDI UNIÃO CERRADO;3836609;b3S;;I;2;DIANOPOLIS;TO;41609;9937;0;9937;0;9937;59284;0;0;0;0;0;0;59284;NA;0,1676;0,1676;0,1676;NA%;0,2502
SICOOB AC CREDI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE MATERIAL DE CONSTRUÇÃO DE GOVERNADOR VALADARES LTDA.;1559914;b3S;;I;2;GOVERNADOR VALADARES;MG;41609;23952;0;23952;0;23952;59182;0;0;0;0;0;0;59182;NA;0,4047;0,4047;0,4047;NA%;0,0774
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NOROESTE DO ESTADO DE SÃO PAULO   SICREDI NOROESTE SP;3065046;b3S;;I;2;SAO JOSE DO RIO PRETO;SP;41609;9921;0;9921;0;9921;58753;0;0;0;0;0;0;58753;NA;0,1689;0,1689;0,1689;NA%;0,298
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO E MÉDIO SÃO FRANCISCO LTDA - SICOOB SÃO FRANCISCO.;912488;b3S;;I;2;MORADA NOVA DE MINAS;MG;41609;13408;0;13408;0;13408;58642;0;0;0;0;0;0;58642;NA;0,2286;0,2286;0,2286;NA%;0,2911
C H B - COMPANHIA HIPOTECARIA BRASILEIRA;10694628;n1;;I;2;NATAL;RN;41609;21089;0;21089;0;21089;40871;0;0;0;0;0;17189;58059;NA;0,3632;0,3632;0,3632;NA%;0,0745
CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL;106180;b3C;;I;2;CUIABA;MT;41609;13047;0;13047;0;13047;57809;0;0;0;0;0;0;57809;NA;0,2257;0,2257;0,2257;NA%;0,4893
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DO SECOVI-GO E DOS SERVIDORES PÚBLICOS DO ESTADO DE GOIÁS LTDA;7599206;b3S;;I;2;GOIANIA;GO;41609;20125;0;20125;0;20125;57133;0;0;0;0;0;0;57133;NA;0,3522;0,3522;0,3522;NA%;0,0284
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO E PROFISSIONAIS DO DIREITO CATARINENSES LTDA - COOMARCA;4355489;b3S;;I;2;FLORIANOPOLIS;SC;41609;12399;0;12399;0;12399;56974;0;0;0;0;0;0;56974;NA;0,2176;0,2176;0,2176;NA%;0,1944
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO MUCURI LTDA. - SICOOB CREDIVALE;25387655;b3S;;I;2;TEOFILO OTONI;MG;41609;22423;0;22423;0;22423;56921;0;0;0;0;0;0;56921;NA;0,3939;0,3939;0,3939;NA%;0,0992
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITAÚNA LTDA. - SICOOB CREDIUNA;64237530;b3S;;I;2;ITAUNA;MG;41609;11119;0;11119;0;11119;56541;0;0;0;0;0;0;56541;NA;0,1967;0,1967;0,1967;NA%;0,2224
PETRA;51688;b1;;C;2;CURITIBA;PR;41609;12898;0;12898;0;12898;23937;0;0;122;238;360;32168;56465;NA;0,2284;0,2284;0,2284;NA%;0,1598
COOPERATIVA DE CREDITO RURAL DE ARAGUARI LTDA. - SICOOB ARACREDI;68987;b3S;;I;2;ARAGUARI;MG;41609;11493;0;11493;0;11493;56418;0;0;0;0;0;0;56418;NA;0,2037;0,2037;0,2037;NA%;0,0582
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA QUARTA COLÔNIA DO RGS - SICREDI QUARTA COLÔNIA;87755047;b3S;;I;2;NOVA PALMA;RS;41609;14087;0;14087;0;14087;56274;0;0;0;0;0;0;56274;NA;0,2503;0,2503;0,2503;NA%;0,1276
MÚLTIPLA CRÉDITO, FINANCIAMENTO E INVESTIMENTO S/A;5351887;n1;;I;2;FORTALEZA;CE;41609;7331;0;7331;0;7331;46710;0;0;0;0;0;8988;55697;NA;0,1316;0,1316;0,1316;NA%;0,0063
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPOS ALTOS LTDA - SICOOB CREDIAGRO;429890;b3S;;I;2;CAMPOS ALTOS;MG;41609;17115;0;17115;0;17115;55387;0;0;0;0;0;0;55387;NA;0,309;0,309;0,309;NA%;0,0174
COOPERATIVA DE CRÉDITO MÚTUO DOS ADVOGADOS DE SANTA CATARINA;5861932;b3S;;I;2;FLORIANOPOLIS;SC;41609;8175;0;8175;0;8175;54975;0;0;0;0;0;0;54975;NA;0,1487;0,1487;0,1487;NA%;0,0988
