Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j)
BMG;30290;b1;;C;2;BELO HORIZONTE;MG;41426;52110;641217;2365838;19676108;-849230;18826878;779;27099;19753;-633;46998;3126899;1168236;1628809;27856984;19753;27837231
BANCO VOLKSWAGEN S.A.;59109165;b2;;I;3;SAO PAULO;SP;41426;2747;1442789;245395;22126507;-983574;21142933;6471;1035690;739774;-38159;1743776;1618031;306211;171310;26673192;739774;25933417
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;;I;2;PORTO ALEGRE;RS;41426;26928;10223183;3299878;8649610;-16184;8633425;0;0;0;0;0;242716;558129;99116;23083375;0;23083375
PANAMERICANO;31323;b1;;C;2;SAO PAULO;SP;41426;39298;2279240;1669951;12029404;-969044;11060360;5774;555670;345269;-35971;870742;4357549;453382;1150342;21880864;345269;21535595
BNP PARIBAS;51516;b1;;C;3;SAO PAULO;SP;41426;4272;3190120;4097119;4595522;-263234;4332288;0;375485;0;0;375485;7004104;337827;97183;19438398;0;19438398
BANCOOB;51750;b1;;C;2;BRASILIA;DF;41426;2861;6769599;3435943;6022009;-37748;5984261;0;0;0;0;0;531592;642273;70577;17437106;0;17437106
BIC;32119;b1;;C;2;SAO PAULO;SP;41426;277161;1106471;2142498;9842166;-396592;9445574;4250;494652;133442;-15049;617295;2525427;666806;238140;17019372;133442;16885930
ABC-BRASIL;41856;b1;;C;3;SAO PAULO;SP;41426;68572;2126081;3053646;7974404;-154153;7820251;0;0;0;0;0;3085939;143239;91459;16389187;0;16389187
ALFA;51293;b1;;C;2;SAO PAULO;SP;41426;6261;818634;4651264;7479127;-113829;7365298;27158;344357;55682;-4242;422956;777423;149479;261668;14452985;55682;14397302
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;;I;3;SAO PAULO;SP;41426;32495;3873312;1065066;6270406;-104416;6165990;0;0;0;0;0;2876258;10628;40415;14064164;0;14064164
MERCANTIL DO BRASIL;20152;b1;;C;2;BELO HORIZONTE;MG;41426;183148;3032328;564367;8760403;-487937;8272466;47;5789;3211;-13;9034;919094;652185;243148;13875769;3211;13872558
BANCO DAYCOVAL S.A.;62232889;b1;;I;2;SAO PAULO;SP;41426;75739;2880980;934401;7241967;-433476;6808491;0;0;0;0;0;2356498;382063;205702;13643875;0;13643875
BANESTES;30159;b1;;C;1;VITORIA;ES;41426;255093;5023526;3090704;3558234;-194730;3363505;865;157853;80892;-3862;235748;776712;770153;201310;13716751;80892;13635859
SOCIETE GENERALE;31859;b1;;C;3;SAO PAULO;SP;41426;13310;2395289;1773171;2358223;-269070;2089153;4625;541906;69748;-10258;606020;6536754;69954;68647;13552299;69748;13482551
BANCO DA AMAZONIA S.A.;4902979;b1;;I;1;BELEM;PA;41426;75378;1598247;5524536;2311256;-67574;2243682;0;0;0;0;0;1146350;303900;217459;11109553;0;11109553
BRB;31976;b1;;C;1;BRASILIA;DF;41426;127571;902453;1160615;7133111;-292645;6840466;0;0;0;0;0;995313;564156;190176;10780749;0;10780749
BANCO GMAC S.A.;59274605;b2;;I;3;SAO PAULO;SP;41426;6695;385397;116616;7620209;-144304;7475905;6270;465141;338552;-5418;804544;1708803;204733;180364;10883059;338552;10544507
PINE;50304;b1;;C;2;SAO PAULO;SP;41426;119988;668724;3048925;4582309;-193533;4388776;0;0;0;0;0;1922665;187548;161445;10498071;0;10498071
BOFA MERRILL LYNCH;51255;b1;;C;3;SAO PAULO;SP;41426;10727;1153711;5710916;189980;-23601;166378;0;0;0;0;0;3361862;12662;49578;10465835;0;10465835
FIBRA;49951;b1;;C;2;SAO PAULO;SP;41426;90411;479798;1430469;6681609;-320322;6361287;0;0;0;0;0;1516780;285639;260637;10425021;0;10425021
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;;I;1;PORTO ALEGRE;RS;41426;64;0;1569566;8595213;-259413;8335800;0;0;0;0;0;469731;349;23986;10399495;0;10399495
MERCEDES-BENZ;51262;b2;;C;3;SAO PAULO;SP;41426;72646;40446;0;8435799;-236231;8199569;1551;219857;147574;-4590;364392;1526109;20939;8011;10232110;147574;10084536
MORGAN STANLEY;51413;b1;;C;3;SAO PAULO;SP;41426;7705;4638441;3752189;0;0;0;0;0;0;0;0;1565436;562;18172;9982505;0;9982505
BES;51482;b2;;C;3;SAO PAULO;SP;41426;17791;739601;5374353;1586868;-3447;1583421;0;0;0;0;0;396449;5332;156736;8273682;0;8273682
BARCLAYS;51705;b1;;C;3;SAO PAULO;SP;41426;44945;2047518;1730584;150696;-4521;146175;0;0;0;0;0;4107769;1023;58962;8136977;0;8136977
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60498557;b1;;I;3;SAO PAULO;SP;41426;36399;2342765;1253738;760017;-8958;751059;0;0;0;0;0;3264121;68870;46808;7763761;0;7763761
COOPERATIVA CENTRAL DE CRÉDITO DO RIO GRANDE DO SUL E SANTA CATARINA - CENTRAL SICREDI SUL;87437687;b3C;;I;2;PORTO ALEGRE;RS;41426;4;1220600;4724936;215756;-4;215752;0;0;0;0;0;132003;119;76181;6369595;0;6369595
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;;I;3;PORTO ALEGRE;RS;41426;915;251164;97403;5012689;-260320;4752370;2774;671571;296419;-22633;948131;252920;19528;6122;6328553;296419;6032134
BANCO FIDIS S/A;62237425;b2;;I;3;BETIM;MG;41426;21070;138998;97734;5507396;-153200;5354196;499;12379;2523;-2630;12772;228247;23657;9520;5886194;2523;5883671
BANCO CLASSICO S.A.;31597552;b1;;I;2;RIO DE JANEIRO;RJ;41426;255;98630;5387028;0;0;0;0;0;0;0;0;147094;59;89;5633154;0;5633154
GOLDMAN SACHS;51585;b2;;C;3;SAO PAULO;SP;41426;3141;543117;3351857;0;0;0;0;0;0;0;0;1446274;274;71657;5416320;0;5416320
BANCO CNH CAPITAL S.A.;2992446;b2;;I;3;CURITIBA;PR;41426;32544;738396;2686;4286013;-259217;4026796;885;124217;50870;-6246;169726;273094;25194;7658;5276094;50870;5225224
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;;I;2;BRASILIA;DF;41426;491;1546947;582631;1065140;-67829;997310;0;0;0;0;0;48722;1389978;28006;4594086;0;4594086
BANCO IBM S.A.;34270520;b2;;I;3;RIO DE JANEIRO;RJ;41426;6926;1988701;1;674049;-13590;660459;22789;1588212;9056;-26314;1593742;103485;130010;80150;4563474;9056;4554418
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;;I;1;BELEM;PA;41426;118073;738988;535192;2482764;-82218;2400546;0;0;0;0;0;171052;287588;77117;4328556;0;4328556
TOYOTA;51334;b2;;C;3;SAO PAULO;SP;41426;304;479096;381723;2938813;-51063;2887750;1570;297821;176957;-3230;473119;216033;16313;30743;4485081;176957;4308124
SOFISA;31873;b1;;C;2;SAO PAULO;SP;41426;102407;124455;1202858;1595829;-90900;1504929;522;100255;76785;-2994;174567;400862;547055;233865;4290999;76785;4214214
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;;I;1;BELO HORIZONTE;MG;41426;622;186891;432143;3332600;-146083;3186516;0;0;0;0;0;335340;45713;26575;4213801;0;4213801
INDUSVAL;50531;b1;;C;2;SAO PAULO;SP;41426;26546;270732;1053413;2215214;-200429;2014785;0;0;0;0;0;643815;99615;89820;4198725;0;4198725
J.MALUCELLI;30881;b1;;C;2;CURITIBA;PR;41426;289;598106;204763;2615888;-81145;2534743;0;0;0;0;0;65485;93514;606289;4103188;0;4103188
RURAL;31244;b1;;C;2;BELO HORIZONTE;MG;41426;91909;312450;442638;1733023;-313375;1419648;0;437;88;0;524;1514214;174837;123306;4079527;88;4079439
BANCO CATERPILLAR S.A.;2658435;b2;;I;3;SAO PAULO;SP;41426;3410;0;415030;3314364;-140768;3173597;179;43744;26570;-556;69937;119037;20137;2300;3803448;26570;3776877
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;;I;1;PORTO ALEGRE;RS;41426;5700;0;612052;3086197;-60571;3025626;0;0;0;0;0;59410;98;4000;3706886;0;3706886
PSA FINANCE;51365;b2;;C;3;SAO PAULO;SP;41426;4387;144128;317243;2813268;-51702;2761566;585;147960;104254;-1653;251145;247126;0;1875;3727471;104254;3623217
BONSUCESSO;50706;b1;;C;2;BELO HORIZONTE;MG;41426;2620;55076;888846;2195427;-132982;2062445;0;0;0;0;0;303251;70658;74460;3457356;0;3457356
JOHN DEERE;50071;b1;;C;3;INDAIATUBA;SP;41426;1850;47900;638;3417187;-77989;3339197;0;0;0;0;0;39345;20324;3946;3453201;0;3453201
CREDIT AGRICOLE;51066;b1;;C;3;SAO PAULO;SP;41426;12528;1601546;395185;63540;-160;63380;0;0;0;0;0;1329365;3754;18749;3424507;0;3424507
BANCO VOLVO BRASIL S.A.;58017179;b2;;I;3;CURITIBA;PR;41426;3262;10047;0;3238704;-104718;3133986;2383;129841;54353;-3687;182891;86922;6346;32371;3455825;54353;3401471
ING;51073;b1;;C;3;SAO PAULO;SP;41426;5904;1232971;638999;339755;-50;339705;0;0;0;0;0;1140344;1093;3221;3362236;0;3362236
BANCO CSF S.A.;8357240;b2;;I;3;SAO PAULO;SP;41426;10353;7621;141097;1039456;-334784;704672;0;0;0;0;0;2440528;6617;31618;3342505;0;3342505
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;;I;1;ARACAJU;SE;41426;66319;515132;483520;1627607;-53313;1574294;0;0;0;0;0;155674;358339;86821;3240099;0;3240099
COOPERATIVA DE CRÉDITO CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;41426;2415;0;1017736;2042784;-41793;2000991;0;0;0;0;0;36146;44259;126478;3228026;0;3228026
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;;I;3;SAO PAULO;SP;41426;24274;839994;559111;648576;-1209;647368;0;0;0;0;0;962563;22608;2594;3058512;0;3058512
ORIGINAL;51781;b1;;C;2;PORTO ALEGRE;RS;41426;1699;701244;1152121;868671;-61583;807087;0;0;0;0;0;208369;37791;148253;3056564;0;3056564
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;;I;2;RIBEIRAO PRETO;SP;41426;25;2788331;138308;6;1;5;0;0;0;0;0;1455;18;64046;2992188;0;2992188
RENASCENCA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62287735;n2;;I;2;SAO PAULO;SP;41426;471;2794569;57146;0;0;0;0;0;0;0;0;12339;122;1494;2866142;0;2866142
BBM;30207;b1;;C;2;SALVADOR;BA;41426;168568;371931;774513;911003;-24913;886090;0;0;0;0;0;603267;3864;28851;2837084;0;2837084
COOPERATIVA CENTRAL DE CRÉDITO DOS ESTADOS DO PARANÁ E DE SÃO PAULO - CENTRAL SICREDI PR/SP;80230774;b3C;;I;2;CURITIBA;PR;41426;2;598727;2002355;78884;-3;78882;0;0;0;0;0;70880;70;32791;2783707;0;2783707
PORTO SEGURO;51444;n1;;C;2;SAO PAULO;SP;41426;10322;0;100351;1048232;-116007;932225;0;0;0;0;0;1681083;3836;6615;2734433;0;2734433
HONDA;51396;b2;;C;3;SAO PAULO;SP;41426;590;153580;127;2447773;-143211;2304562;41;3899;4098;-77;7960;177773;19120;2670;2666381;4098;2662284
COOPERATIVA CENTRAL DE CREDITO DE SANTA CATARINA-SICOOB CENTRAL SC;80160260;b3C;;I;2;FLORIANOPOLIS;SC;41426;47;1921168;260985;95967;-554;95413;0;0;0;0;0;3282;634;73449;2354978;0;2354978
INDUSTRIAL DO BRASIL;50988;b1;;C;2;SAO PAULO;SP;41426;4185;326277;359056;1074906;-37059;1037847;0;5595;4664;0;10259;488221;30078;36893;2292816;4664;2288152
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;41426;515;933497;847107;42448;-452;41995;0;0;0;0;0;25803;147432;152986;2149335;0;2149335
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;;I;2;SERTAOZINHO;SP;41426;9802;30840;547966;1108947;-37651;1071296;0;0;0;0;0;263222;24359;51582;1999068;0;1999068
XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;2332886;n2;;I;3;RIO DE JANEIRO;RJ;41426;593;174342;323862;0;0;0;0;0;0;0;0;1477100;5888;15369;1997154;0;1997154
RODOBENS;51736;b1;;C;2;SAO PAULO;SP;41426;288;1876;290162;1358186;-41176;1317010;1952;139594;4985;-1157;145373;60048;47874;94614;1957245;4985;1952261
RENDIMENTO;51468;b1;;C;2;SAO PAULO;SP;41426;274356;232498;56427;510915;-34095;476821;0;0;0;0;0;780174;22308;35333;1877916;0;1877916
BANCO CARGILL S.A.;3609817;b1;;I;3;SAO PAULO;SP;41426;38086;139296;123669;512878;-7330;505549;0;0;0;0;0;899262;4627;223;1710711;0;1710711
BANCO TRIANGULO S.A.;17351180;b1;;I;2;UBERLANDIA;MG;41426;305;234152;134160;996034;-94713;901321;0;0;0;0;0;242875;68313;88891;1670018;0;1670018
SCANIA BANCO S.A.;11417016;b2;;I;3;SAO BERNARDO DO CAMPO;SP;41426;315;29960;255;1605830;-38630;1567200;1001;26628;3194;-6148;24675;34263;0;1670;1658338;3194;1655144
SOCOPA;50328;b1;;C;2;SAO PAULO;SP;41426;215859;264539;369595;189582;-9956;179626;0;0;0;0;0;594240;22221;6066;1652146;0;1652146
PERNAMBUCANAS;40699;n1;;C;2;SAO PAULO;SP;41426;23005;64139;1769;1027982;-244428;783554;0;0;0;0;0;740187;433;1572;1614658;0;1614658
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;;I;1;VITORIA;ES;41426;716;434607;247098;916315;-33672;882644;0;0;0;0;0;17254;3777;21625;1607720;0;1607720
CAIXA GERAL;51815;b1;;C;3;SAO PAULO;SP;41426;4131;365425;418420;558386;-6339;552047;0;0;0;0;0;214008;3269;46357;1603656;0;1603656
STANDARD CHARTERED BANK (BRASIL) S.A. ? BANCO DE INVESTIMENTO;11932017;b2;;I;3;SAO PAULO;SP;41426;5566;626191;518445;0;0;0;0;0;0;0;0;439038;377;837;1590454;0;1590454
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;;I;2;BELO HORIZONTE;MG;41426;16;980989;489679;47355;-867;46488;0;0;0;0;0;6228;56;54086;1577541;0;1577541
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO, PARÁ E RONDÔNIA - CENTRAL SICREDI MT/PA/RO;33667205;b3C;;I;2;CUIABA;MT;41426;2;513404;835517;165015;-541;164475;0;0;0;0;0;34000;54;23890;1571342;0;1571342
OMNI;50940;n1;;C;2;SAO PAULO;SP;41426;9309;104520;103675;1104489;-126173;978317;0;0;0;0;0;160897;135582;51250;1543550;0;1543550
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;;I;2;BLUMENAU;SC;41426;6616;0;380818;1045698;-22175;1023523;0;0;0;0;0;7630;15592;81217;1515396;0;1515396
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;n1;;I;2;SAO PAULO;SP;41426;1619;569604;140983;897229;-200045;697184;0;0;0;0;0;84101;193;17810;1511494;0;1511494
BANIF;20255;b1;;C;3;SAO PAULO;SP;41426;9513;50435;348632;1002110;-429327;572784;0;0;0;0;0;378710;99319;8941;1468334;0;1468334
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;n1;;I;1;CURITIBA;PR;41426;39;0;726203;679122;-5302;673820;0;0;0;0;0;11324;299;1274;1412959;0;1412959
FATOR;50122;b1;;C;2;SAO PAULO;SP;41426;907;3532;992601;69583;-4326;65257;0;0;0;0;0;195144;1587;145006;1404035;0;1404035
BANCO INTERMEDIUM S/A;416968;b1;;I;2;BELO HORIZONTE;MG;41426;533;93406;174352;981279;-51882;929397;0;0;0;0;0;33268;67873;15082;1313911;0;1313911
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;;I;3;BARUERI;SP;41426;23037;0;17;0;0;0;13804;1244744;16674;-32149;1243074;60122;691;1107;1328048;16674;1311374
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CENTRO NORTE DO MATO GROSSO - SICREDI CENTRO NORTE MT;26529420;b3S;;I;2;NOVA MUTUM;MT;41426;5417;0;0;894864;-55582;839282;0;0;0;0;0;15894;383453;59111;1303156;0;1303156
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;;I;2;SAO PAULO;SP;41426;280;59211;169407;721651;-234123;487528;0;0;0;0;0;573268;0;648;1290342;0;1290342
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;;I;2;BRASILIA;DF;41426;19;18473;301889;956313;-21724;934589;0;0;0;0;0;3502;8801;18813;1286086;0;1286086
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;;I;2;FRANCISCO BELTRAO;PR;41426;184;32071;402783;11778;-139;11639;0;0;0;0;0;5721;818320;4555;1275273;0;1275273
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;;I;1;SAO PAULO;SP;41426;0;19795;565259;660786;-34788;625998;0;0;0;0;0;39396;831;3008;1254287;0;1254287
BANCO MODAL S.A.;30723886;b1;;I;2;RIO DE JANEIRO;RJ;41426;8432;56003;625480;351872;-6764;345107;0;0;0;0;0;71963;78089;26460;1211536;0;1211536
BANCO FORD S.A.;90731688;b2;;I;3;SAO PAULO;SP;41426;1097;97571;0;1083086;-16560;1066526;0;0;0;0;0;27311;1;0;1192506;0;1192506
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;;I;2;CHAPECO;SC;41426;257;9281;404934;5402;-335;5068;0;0;0;0;0;16592;721399;6694;1164227;0;1164227
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO PARANÁ - SICREDI UNIÃO PR;79342069;b3S;;I;2;MARINGA;PR;41426;12169;213;0;661670;-31708;629962;0;0;0;0;0;22245;355768;53689;1074047;0;1074047
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;;I;2;NOVA PETROPOLIS;RS;41426;7801;20;32457;542391;-30943;511448;0;0;0;0;0;20463;440193;56829;1069210;0;1069210
INTERCAP;50476;b1;;C;2;SAO PAULO;SP;41426;86175;54270;305372;321067;-19337;301731;0;0;0;0;0;310374;3522;1287;1062731;0;1062731
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;;I;2;CAMPO MOURAO;PR;41426;1637;532878;102051;429331;-7163;422168;0;0;0;0;0;3169;427;170;1062500;0;1062500
MIZUHO;51554;b1;;I;3;SAO PAULO;SP;41426;1252;80078;432626;255958;-975;254983;0;0;0;0;0;275700;497;3437;1048573;0;1048573
BANCO GUANABARA S.A.;31880826;b1;;I;2;RIO DE JANEIRO;RJ;41426;601;455195;28290;503674;-14870;488804;141;43479;30645;-1817;72448;4609;16736;2619;1069302;30645;1038656
BRASIL PLURAL;51839;b1;;C;2;RIO DE JANEIRO;RJ;41426;71;657669;173732;564;-3;561;0;0;0;0;0;108528;1346;14109;956017;0;956017
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CATARATAS DO IGUAÇU - SICREDI CATARATAS DO IGUAÇU;78414067;b3S;;I;2;MEDIANEIRA;PR;41426;6547;0;12377;558835;-23053;535782;0;0;0;0;0;16930;321465;44679;937781;0;937781
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE BELO HORIZONTE E CIDADES PÓLO DE MINAS GERAIS LTDA.;42898825;b3S;;I;2;BELO HORIZONTE;MG;41426;10957;0;162;291559;-7762;283797;0;0;0;0;0;16882;605998;16993;934789;0;934789
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUARIBA;44469161;b3S;;I;2;GUARIBA;SP;41426;897;0;496206;340082;-2300;337781;0;0;0;0;0;60872;6965;17915;920636;0;920636
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;;I;2;CERRO LARGO;RS;41426;5158;6;557;481618;-40234;441384;0;0;0;0;0;20982;352075;54922;875084;0;875084
BANCO MONEO S.A.;7441209;b2;;I;2;CAXIAS DO SUL;RS;41426;28;25175;0;786417;-23100;763318;0;0;0;0;0;22571;36881;966;848939;0;848939
BMW;51420;n1;;C;3;SAO PAULO;SP;41426;13488;10550;24628;670490;-11813;658677;57;94262;71096;-761;164654;38546;4313;841;915697;71096;844601
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;;I;2;ENCANTADO;RS;41426;1806;59;128815;255339;-25622;229717;0;0;0;0;0;8040;416713;38001;823151;0;823151
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;;I;1;SALVADOR;BA;41426;203;7948;349846;400371;-27892;372479;0;0;0;0;0;28436;4305;48934;812150;0;812150
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;;I;2;SORRISO;MT;41426;2269;42663;0;449682;-20886;428796;0;0;0;0;0;8849;284526;37212;804316;0;804316
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82937293;n1;;I;1;FLORIANOPOLIS;SC;41426;20;0;145416;675257;-41274;633983;0;0;0;0;0;12823;2236;3575;798053;0;798053
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - UNICRED CENTRAL NORTE/NORDESTE;70119680;b3C;;I;2;CABEDELO;PB;41426;23;0;656627;117449;-654;116795;0;0;0;0;0;1537;10245;5284;790510;0;790510
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;;I;2;BLUMENAU;SC;41426;153;159947;491075;64466;-634;63831;0;0;0;0;0;6354;30320;8086;759766;0;759766
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DE SAÚDE E EMPRESÁRIOS LTDA;2398976;b3S;;I;2;LONDRINA;PR;41426;1159;4426;160409;322479;-10019;312460;0;0;0;0;0;1761;252716;14443;747372;0;747372
